route_id,date,month,BPI
T459,2025-12-02,2025-12,0.8843
T460,2025-12-02,2025-12,0.8376
T461,2025-12-02,2025-12,0.2797
T462,2025-12-02,2025-12,0.9692
T463,2025-12-02,2025-12,0
T464,2025-12-02,2025-12,0
T465,2025-12-02,2025-12,0.1472
T509,2025-12-02,2025-12,0.847
T511,2025-12-02,2025-12,0.5981
T543,2025-12-02,2025-12,0.0018
T544,2025-12-02,2025-12,0.8837
T559,2025-12-02,2025-12,0.6454
T560,2025-12-02,2025-12,0
T561,2025-12-02,2025-12,0.7731
T565,2025-12-02,2025-12,0.7343
T566,2025-12-02,2025-12,0.9096
T567,2025-12-02,2025-12,0
T568,2025-12-02,2025-12,0.3946
T585,2025-12-02,2025-12,0.6734
T586,2025-12-02,2025-12,0.4164
T587,2025-12-02,2025-12,0.8255
T588,2025-12-02,2025-12,0.7329
T589,2025-12-02,2025-12,0.8807
T772,2025-12-02,2025-12,0.0643
T801,2025-12-02,2025-12,0.4448
T802,2025-12-02,2025-12,0.2488
T803,2025-12-02,2025-12,0.4226
T804,2025-12-02,2025-12,0
T805,2025-12-02,2025-12,0.5473
T807,2025-12-02,2025-12,0.3995
T808,2025-12-02,2025-12,0.6848
T809,2025-12-02,2025-12,0.6222
T810,2025-12-02,2025-12,0.7383
T811,2025-12-02,2025-12,0
T812,2025-12-02,2025-12,0.2834
T813,2025-12-02,2025-12,0.8313
T814,2025-12-02,2025-12,1
T815,2025-12-02,2025-12,0
T816,2025-12-02,2025-12,0.7512
T817,2025-12-02,2025-12,0.0979
T818,2025-12-02,2025-12,0.3643
T821,2025-12-02,2025-12,0.4132
T852,2025-12-02,2025-12,0
T100,2025-12-03,2025-12,0.9069
T101,2025-12-03,2025-12,0.8325
T102,2025-12-03,2025-12,0.6192
T103,2025-12-03,2025-12,0
T104,2025-12-03,2025-12,0
T105,2025-12-03,2025-12,0.9227
T106,2025-12-03,2025-12,0.9014
T107,2025-12-03,2025-12,0.7401
T108,2025-12-03,2025-12,0
T109,2025-12-03,2025-12,0.7909
T110,2025-12-03,2025-12,0.5243
T114,2025-12-03,2025-12,0.1505
T115,2025-12-03,2025-12,0.9456
T117,2025-12-03,2025-12,0.8959
T121,2025-12-03,2025-12,0.9812
T152,2025-12-03,2025-12,0.578
T154,2025-12-03,2025-12,0.6411
T180,2025-12-03,2025-12,0.9608
T305,2025-12-03,2025-12,0
T352,2025-12-03,2025-12,0.5968
T400,2025-12-03,2025-12,0.9651
T401,2025-12-03,2025-12,0
T402,2025-12-03,2025-12,0
T408,2025-12-03,2025-12,0.8576
T409,2025-12-03,2025-12,0.8833
T410,2025-12-03,2025-12,0.5282
T411,2025-12-03,2025-12,0.5375
T412,2025-12-03,2025-12,0.9608
T413,2025-12-03,2025-12,0.9038
T414,2025-12-03,2025-12,0.7712
T415,2025-12-03,2025-12,0
T416,2025-12-03,2025-12,0
T417,2025-12-03,2025-12,0.7927
T418,2025-12-03,2025-12,0.528
T419,2025-12-03,2025-12,0.6015
T451,2025-12-03,2025-12,0.7957
T453,2025-12-03,2025-12,0.7436
T455,2025-12-03,2025-12,0.8987
T457,2025-12-03,2025-12,0.7985
T458,2025-12-03,2025-12,0.9138
T459,2025-12-03,2025-12,0.9023
T460,2025-12-03,2025-12,0.4591
T461,2025-12-03,2025-12,0.8264
T462,2025-12-03,2025-12,0
T463,2025-12-03,2025-12,0.9434
T464,2025-12-03,2025-12,0.4432
T465,2025-12-03,2025-12,0.8329
T511,2025-12-03,2025-12,0.4183
T543,2025-12-03,2025-12,0.8476
T544,2025-12-03,2025-12,0.9473
T545,2025-12-03,2025-12,0.5325
T559,2025-12-03,2025-12,0.7986
T560,2025-12-03,2025-12,0.8613
T561,2025-12-03,2025-12,0.9035
T565,2025-12-03,2025-12,0.9059
T566,2025-12-03,2025-12,0.8745
T567,2025-12-03,2025-12,0.9421
T568,2025-12-03,2025-12,0.8683
T585,2025-12-03,2025-12,0
T586,2025-12-03,2025-12,0.9054
T587,2025-12-03,2025-12,0.8842
T588,2025-12-03,2025-12,0.8646
T589,2025-12-03,2025-12,0.5072
T772,2025-12-03,2025-12,0
T801,2025-12-03,2025-12,0
T802,2025-12-03,2025-12,0.8299
T803,2025-12-03,2025-12,0.082
T805,2025-12-03,2025-12,0.7518
T807,2025-12-03,2025-12,0.9054
T808,2025-12-03,2025-12,0.853
T809,2025-12-03,2025-12,0.8195
T810,2025-12-03,2025-12,0.7203
T811,2025-12-03,2025-12,0
T812,2025-12-03,2025-12,0.554
T813,2025-12-03,2025-12,0.7483
T814,2025-12-03,2025-12,0.9841
T815,2025-12-03,2025-12,0.5359
T816,2025-12-03,2025-12,0.7039
T817,2025-12-03,2025-12,0
T818,2025-12-03,2025-12,0.6582
T821,2025-12-03,2025-12,0.7947
T852,2025-12-03,2025-12,0.7978
T100,2025-12-04,2025-12,1
T101,2025-12-04,2025-12,0.8194
T102,2025-12-04,2025-12,0.9457
T103,2025-12-04,2025-12,0.5881
T104,2025-12-04,2025-12,0
T105,2025-12-04,2025-12,0.9368
T106,2025-12-04,2025-12,0.9458
T107,2025-12-04,2025-12,0.8363
T108,2025-12-04,2025-12,0.7147
T109,2025-12-04,2025-12,0.8723
T110,2025-12-04,2025-12,0.9153
T114,2025-12-04,2025-12,0.687
T115,2025-12-04,2025-12,0.7498
T117,2025-12-04,2025-12,1
T121,2025-12-04,2025-12,0.9815
T152,2025-12-04,2025-12,0.6883
T154,2025-12-04,2025-12,0.8416
T180,2025-12-04,2025-12,0.9508
T305,2025-12-04,2025-12,0.8152
T352,2025-12-04,2025-12,0.7257
T400,2025-12-04,2025-12,0.9793
T401,2025-12-04,2025-12,0.7178
T402,2025-12-04,2025-12,0
T408,2025-12-04,2025-12,0.7821
T409,2025-12-04,2025-12,0.9116
T410,2025-12-04,2025-12,0.6129
T411,2025-12-04,2025-12,0.9603
T412,2025-12-04,2025-12,0.9592
T413,2025-12-04,2025-12,0.99
T414,2025-12-04,2025-12,0.9246
T415,2025-12-04,2025-12,0.7278
T416,2025-12-04,2025-12,0.6206
T417,2025-12-04,2025-12,0.5243
T418,2025-12-04,2025-12,0.7684
T419,2025-12-04,2025-12,0.6866
T451,2025-12-04,2025-12,0
T453,2025-12-04,2025-12,0.8327
T455,2025-12-04,2025-12,0.9142
T457,2025-12-04,2025-12,0.8837
T458,2025-12-04,2025-12,0.9052
T459,2025-12-04,2025-12,0.8912
T460,2025-12-04,2025-12,0.9426
T461,2025-12-04,2025-12,0.92
T462,2025-12-04,2025-12,0
T463,2025-12-04,2025-12,0.9578
T464,2025-12-04,2025-12,0.7373
T465,2025-12-04,2025-12,0.2386
T509,2025-12-04,2025-12,0.8665
T511,2025-12-04,2025-12,0.8096
T543,2025-12-04,2025-12,0.8598
T544,2025-12-04,2025-12,0.7609
T559,2025-12-04,2025-12,0.7449
T560,2025-12-04,2025-12,0.8896
T561,2025-12-04,2025-12,0.9711
T565,2025-12-04,2025-12,0.8642
T566,2025-12-04,2025-12,0.8754
T567,2025-12-04,2025-12,0.9258
T568,2025-12-04,2025-12,0.8304
T569,2025-12-04,2025-12,0.7567
T585,2025-12-04,2025-12,0.7301
T586,2025-12-04,2025-12,0.8152
T587,2025-12-04,2025-12,0.8789
T588,2025-12-04,2025-12,0.3327
T589,2025-12-04,2025-12,0.8635
T772,2025-12-04,2025-12,0.7776
T801,2025-12-04,2025-12,0.8092
T802,2025-12-04,2025-12,0.8741
T803,2025-12-04,2025-12,0.8195
T804,2025-12-04,2025-12,0.6295
T805,2025-12-04,2025-12,0.9053
T807,2025-12-04,2025-12,0.8928
T808,2025-12-04,2025-12,0.9261
T809,2025-12-04,2025-12,0.9653
T810,2025-12-04,2025-12,0.7969
T811,2025-12-04,2025-12,0.8606
T812,2025-12-04,2025-12,0.8563
T813,2025-12-04,2025-12,0.9653
T814,2025-12-04,2025-12,0.5052
T815,2025-12-04,2025-12,0.8223
T816,2025-12-04,2025-12,0.8622
T817,2025-12-04,2025-12,0.7881
T818,2025-12-04,2025-12,0.7953
T821,2025-12-04,2025-12,0.8324
T852,2025-12-04,2025-12,0.7384
T100,2025-12-05,2025-12,1
T101,2025-12-05,2025-12,0.8313
T102,2025-12-05,2025-12,0.9348
T103,2025-12-05,2025-12,0
T104,2025-12-05,2025-12,0.5188
T105,2025-12-05,2025-12,0.9132
T106,2025-12-05,2025-12,0.9557
T107,2025-12-05,2025-12,0.9919
T108,2025-12-05,2025-12,0.8524
T109,2025-12-05,2025-12,0.837
T110,2025-12-05,2025-12,0.8656
T114,2025-12-05,2025-12,0.7715
T115,2025-12-05,2025-12,0.9164
T117,2025-12-05,2025-12,1
T121,2025-12-05,2025-12,0.9697
T152,2025-12-05,2025-12,0.8639
T154,2025-12-05,2025-12,0.8829
T180,2025-12-05,2025-12,0.8969
T305,2025-12-05,2025-12,0.7363
T352,2025-12-05,2025-12,0.7373
T400,2025-12-05,2025-12,0.9402
T401,2025-12-05,2025-12,0.9369
T402,2025-12-05,2025-12,0
T408,2025-12-05,2025-12,0.8558
T409,2025-12-05,2025-12,0.9333
T410,2025-12-05,2025-12,0.5025
T411,2025-12-05,2025-12,0.966
T412,2025-12-05,2025-12,0.9848
T413,2025-12-05,2025-12,0.9781
T414,2025-12-05,2025-12,0.902
T415,2025-12-05,2025-12,0.7071
T416,2025-12-05,2025-12,0
T417,2025-12-05,2025-12,0
T418,2025-12-05,2025-12,0.7475
T419,2025-12-05,2025-12,0.7034
T451,2025-12-05,2025-12,0.7787
T453,2025-12-05,2025-12,0.8415
T455,2025-12-05,2025-12,0.9856
T457,2025-12-05,2025-12,0.8973
T458,2025-12-05,2025-12,0.8728
T459,2025-12-05,2025-12,0.8357
T460,2025-12-05,2025-12,0.923
T461,2025-12-05,2025-12,0
T462,2025-12-05,2025-12,0
T463,2025-12-05,2025-12,0
T464,2025-12-05,2025-12,0.7939
T465,2025-12-05,2025-12,0.6831
T511,2025-12-05,2025-12,0.6038
T543,2025-12-05,2025-12,0.82
T544,2025-12-05,2025-12,0.8725
T545,2025-12-05,2025-12,0.7346
T559,2025-12-05,2025-12,0.7867
T560,2025-12-05,2025-12,0.8598
T561,2025-12-05,2025-12,0.9598
T565,2025-12-05,2025-12,0
T566,2025-12-05,2025-12,0.0568
T567,2025-12-05,2025-12,0.9642
T568,2025-12-05,2025-12,0.7926
T585,2025-12-05,2025-12,0.621
T586,2025-12-05,2025-12,0.9277
T587,2025-12-05,2025-12,0.9401
T588,2025-12-05,2025-12,0.9207
T589,2025-12-05,2025-12,0.9053
T772,2025-12-05,2025-12,0.7908
T801,2025-12-05,2025-12,0.6279
T802,2025-12-05,2025-12,0.8615
T803,2025-12-05,2025-12,0.9513
T804,2025-12-05,2025-12,0.9122
T805,2025-12-05,2025-12,0.9401
T807,2025-12-05,2025-12,0.9176
T808,2025-12-05,2025-12,0.9473
T809,2025-12-05,2025-12,0.9556
T810,2025-12-05,2025-12,0.7885
T811,2025-12-05,2025-12,0.9041
T812,2025-12-05,2025-12,0.8566
T813,2025-12-05,2025-12,0.9337
T814,2025-12-05,2025-12,1
T815,2025-12-05,2025-12,0.8879
T816,2025-12-05,2025-12,0.8373
T817,2025-12-05,2025-12,0.7805
T818,2025-12-05,2025-12,0.9101
T821,2025-12-05,2025-12,0.8508
T852,2025-12-05,2025-12,0.6971
T100,2025-12-08,2025-12,0.9541
T101,2025-12-08,2025-12,0.8502
T102,2025-12-08,2025-12,0.9384
T103,2025-12-08,2025-12,0.865
T104,2025-12-08,2025-12,0.8601
T105,2025-12-08,2025-12,0.9848
T106,2025-12-08,2025-12,0.9836
T107,2025-12-08,2025-12,0.9917
T108,2025-12-08,2025-12,0.8084
T109,2025-12-08,2025-12,0.859
T110,2025-12-08,2025-12,0.8799
T114,2025-12-08,2025-12,0.7824
T115,2025-12-08,2025-12,0.9265
T117,2025-12-08,2025-12,1
T121,2025-12-08,2025-12,0.9882
T152,2025-12-08,2025-12,0.8321
T154,2025-12-08,2025-12,0.808
T180,2025-12-08,2025-12,0.9523
T305,2025-12-08,2025-12,0.7894
T352,2025-12-08,2025-12,0.7569
T400,2025-12-08,2025-12,0.958
T401,2025-12-08,2025-12,0
T402,2025-12-08,2025-12,0.4582
T408,2025-12-08,2025-12,0.845
T409,2025-12-08,2025-12,0.9555
T410,2025-12-08,2025-12,0.5426
T411,2025-12-08,2025-12,0.9598
T412,2025-12-08,2025-12,0.9834
T413,2025-12-08,2025-12,0.9902
T414,2025-12-08,2025-12,0.7849
T415,2025-12-08,2025-12,0.5753
T416,2025-12-08,2025-12,0.8541
T417,2025-12-08,2025-12,0.8469
T418,2025-12-08,2025-12,0.7911
T419,2025-12-08,2025-12,0.7808
T451,2025-12-08,2025-12,0.784
T453,2025-12-08,2025-12,0.8059
T455,2025-12-08,2025-12,1
T457,2025-12-08,2025-12,0.9295
T458,2025-12-08,2025-12,0.9353
T459,2025-12-08,2025-12,0.9615
T460,2025-12-08,2025-12,0.889
T461,2025-12-08,2025-12,0.9063
T462,2025-12-08,2025-12,0.9543
T463,2025-12-08,2025-12,0
T464,2025-12-08,2025-12,0.8091
T465,2025-12-08,2025-12,0.6825
T509,2025-12-08,2025-12,0.8754
T511,2025-12-08,2025-12,0.8216
T543,2025-12-08,2025-12,0.8479
T544,2025-12-08,2025-12,0.6754
T545,2025-12-08,2025-12,0.6102
T559,2025-12-08,2025-12,0.8015
T560,2025-12-08,2025-12,0.8885
T561,2025-12-08,2025-12,0.965
T565,2025-12-08,2025-12,0.9527
T566,2025-12-08,2025-12,0.9149
T567,2025-12-08,2025-12,0.894
T568,2025-12-08,2025-12,0.827
T585,2025-12-08,2025-12,0.9679
T586,2025-12-08,2025-12,0.9641
T587,2025-12-08,2025-12,0.9667
T588,2025-12-08,2025-12,0.8799
T589,2025-12-08,2025-12,0.9247
T772,2025-12-08,2025-12,0.765
T801,2025-12-08,2025-12,0.9648
T802,2025-12-08,2025-12,0.8591
T803,2025-12-08,2025-12,0.9175
T804,2025-12-08,2025-12,0.7401
T805,2025-12-08,2025-12,0.8834
T807,2025-12-08,2025-12,0.9251
T808,2025-12-08,2025-12,0.893
T809,2025-12-08,2025-12,0.9156
T810,2025-12-08,2025-12,0.7944
T811,2025-12-08,2025-12,0.9177
T812,2025-12-08,2025-12,0.8791
T813,2025-12-08,2025-12,0.9354
T814,2025-12-08,2025-12,0.9561
T815,2025-12-08,2025-12,0.8673
T816,2025-12-08,2025-12,0.8484
T817,2025-12-08,2025-12,0.8216
T818,2025-12-08,2025-12,0.8713
T821,2025-12-08,2025-12,0.8131
T852,2025-12-08,2025-12,0.856
T100,2025-12-09,2025-12,0.9696
T101,2025-12-09,2025-12,0.3903
T102,2025-12-09,2025-12,0.8994
T103,2025-12-09,2025-12,0.5839
T104,2025-12-09,2025-12,0
T105,2025-12-09,2025-12,0.9069
T106,2025-12-09,2025-12,0.973
T107,2025-12-09,2025-12,0.9263
T108,2025-12-09,2025-12,0.8274
T109,2025-12-09,2025-12,0.4641
T110,2025-12-09,2025-12,0
T114,2025-12-09,2025-12,0.7829
T115,2025-12-09,2025-12,0.9158
T117,2025-12-09,2025-12,0.9922
T121,2025-12-09,2025-12,0.477
T152,2025-12-09,2025-12,0.847
T154,2025-12-09,2025-12,0.3053
T180,2025-12-09,2025-12,0.9151
T305,2025-12-09,2025-12,0.6849
T352,2025-12-09,2025-12,0.6458
T400,2025-12-09,2025-12,0.9411
T401,2025-12-09,2025-12,0.9306
T402,2025-12-09,2025-12,0
T408,2025-12-09,2025-12,0.0783
T409,2025-12-09,2025-12,0.96
T410,2025-12-09,2025-12,0.5475
T411,2025-12-09,2025-12,0.9605
T412,2025-12-09,2025-12,0.9524
T413,2025-12-09,2025-12,0.9683
T414,2025-12-09,2025-12,0.7846
T415,2025-12-09,2025-12,0.7309
T416,2025-12-09,2025-12,0
T417,2025-12-09,2025-12,0.9317
T418,2025-12-09,2025-12,0.8211
T419,2025-12-09,2025-12,0
T451,2025-12-09,2025-12,0
T453,2025-12-09,2025-12,0.8212
T455,2025-12-09,2025-12,0.986
T457,2025-12-09,2025-12,0
T458,2025-12-09,2025-12,0.8893
T459,2025-12-09,2025-12,0.55
T460,2025-12-09,2025-12,0.802
T461,2025-12-09,2025-12,0.4786
T462,2025-12-09,2025-12,0.9732
T463,2025-12-09,2025-12,0.9557
T464,2025-12-09,2025-12,0.665
T465,2025-12-09,2025-12,0.346
T505,2025-12-09,2025-12,0.9198
T509,2025-12-09,2025-12,0.7408
T511,2025-12-09,2025-12,0.809
T543,2025-12-09,2025-12,0.7362
T544,2025-12-09,2025-12,0.8389
T559,2025-12-09,2025-12,0.1983
T560,2025-12-09,2025-12,0.9084
T561,2025-12-09,2025-12,0.6965
T565,2025-12-09,2025-12,0.9281
T566,2025-12-09,2025-12,0.7421
T567,2025-12-09,2025-12,0.1971
T568,2025-12-09,2025-12,0.8536
T585,2025-12-09,2025-12,0.4988
T586,2025-12-09,2025-12,0.848
T587,2025-12-09,2025-12,0
T588,2025-12-09,2025-12,0.4026
T589,2025-12-09,2025-12,0.3885
T772,2025-12-09,2025-12,0.7286
T801,2025-12-09,2025-12,0.6373
T802,2025-12-09,2025-12,0.9298
T803,2025-12-09,2025-12,0.5931
T805,2025-12-09,2025-12,0.8703
T807,2025-12-09,2025-12,0.8336
T808,2025-12-09,2025-12,0.9441
T809,2025-12-09,2025-12,0.9064
T810,2025-12-09,2025-12,0.6838
T811,2025-12-09,2025-12,0.8396
T812,2025-12-09,2025-12,0.8827
T813,2025-12-09,2025-12,0.9153
T814,2025-12-09,2025-12,0.6661
T815,2025-12-09,2025-12,0.637
T816,2025-12-09,2025-12,0.7965
T817,2025-12-09,2025-12,0
T818,2025-12-09,2025-12,0.8214
T821,2025-12-09,2025-12,0.8178
T852,2025-12-09,2025-12,0.7831
T100,2025-12-10,2025-12,0.9759
T101,2025-12-10,2025-12,0.8705
T102,2025-12-10,2025-12,0.9412
T103,2025-12-10,2025-12,0.9287
T104,2025-12-10,2025-12,0.8942
T105,2025-12-10,2025-12,0.9462
T106,2025-12-10,2025-12,0.9667
T107,2025-12-10,2025-12,0.9525
T108,2025-12-10,2025-12,0.7966
T109,2025-12-10,2025-12,0.8327
T110,2025-12-10,2025-12,0.8654
T114,2025-12-10,2025-12,0.8044
T115,2025-12-10,2025-12,0.9042
T117,2025-12-10,2025-12,1
T121,2025-12-10,2025-12,0.6354
T152,2025-12-10,2025-12,0.8633
T154,2025-12-10,2025-12,0.9171
T180,2025-12-10,2025-12,0.9667
T305,2025-12-10,2025-12,0.86
T352,2025-12-10,2025-12,0.8045
T400,2025-12-10,2025-12,0.919
T401,2025-12-10,2025-12,0.93
T402,2025-12-10,2025-12,0
T408,2025-12-10,2025-12,0.8529
T409,2025-12-10,2025-12,0.9542
T410,2025-12-10,2025-12,0.5646
T411,2025-12-10,2025-12,0.9612
T412,2025-12-10,2025-12,0.9844
T413,2025-12-10,2025-12,0.8911
T414,2025-12-10,2025-12,0.9128
T415,2025-12-10,2025-12,0.7149
T416,2025-12-10,2025-12,0.7166
T417,2025-12-10,2025-12,0.9811
T418,2025-12-10,2025-12,0.8276
T419,2025-12-10,2025-12,0.6174
T451,2025-12-10,2025-12,0.6721
T453,2025-12-10,2025-12,0.832
T455,2025-12-10,2025-12,0.8917
T457,2025-12-10,2025-12,0.9322
T458,2025-12-10,2025-12,0.9122
T459,2025-12-10,2025-12,0.8741
T460,2025-12-10,2025-12,0.8431
T461,2025-12-10,2025-12,0.8963
T462,2025-12-10,2025-12,0.9808
T463,2025-12-10,2025-12,0.9577
T464,2025-12-10,2025-12,0.7074
T465,2025-12-10,2025-12,0.7608
T504,2025-12-10,2025-12,0.9443
T506,2025-12-10,2025-12,0.9167
T509,2025-12-10,2025-12,0.7628
T511,2025-12-10,2025-12,0.7978
T543,2025-12-10,2025-12,0.8486
T544,2025-12-10,2025-12,0.7933
T559,2025-12-10,2025-12,0.7106
T560,2025-12-10,2025-12,0.8774
T561,2025-12-10,2025-12,0.9492
T565,2025-12-10,2025-12,0.926
T566,2025-12-10,2025-12,0.9312
T567,2025-12-10,2025-12,0.9203
T568,2025-12-10,2025-12,0.7357
T585,2025-12-10,2025-12,0.7435
T586,2025-12-10,2025-12,0.9593
T587,2025-12-10,2025-12,0.8723
T588,2025-12-10,2025-12,0.8891
T589,2025-12-10,2025-12,0.8811
T772,2025-12-10,2025-12,0.7051
T801,2025-12-10,2025-12,0.782
T802,2025-12-10,2025-12,0.8348
T803,2025-12-10,2025-12,0.8065
T804,2025-12-10,2025-12,0.6265
T805,2025-12-10,2025-12,0.9041
T807,2025-12-10,2025-12,0.6136
T808,2025-12-10,2025-12,0.8432
T809,2025-12-10,2025-12,0.9448
T810,2025-12-10,2025-12,0.7556
T811,2025-12-10,2025-12,0.9101
T812,2025-12-10,2025-12,0.8976
T813,2025-12-10,2025-12,0.9378
T814,2025-12-10,2025-12,0.9693
T815,2025-12-10,2025-12,0.6181
T816,2025-12-10,2025-12,0.881
T817,2025-12-10,2025-12,0.8749
T818,2025-12-10,2025-12,0.9186
T821,2025-12-10,2025-12,0.752
T852,2025-12-10,2025-12,0.7597
T100,2025-12-11,2025-12,0.8272
T101,2025-12-11,2025-12,0.7918
T102,2025-12-11,2025-12,0.7569
T103,2025-12-11,2025-12,0.8446
T104,2025-12-11,2025-12,0.9383
T105,2025-12-11,2025-12,0.8296
T106,2025-12-11,2025-12,0.7084
T107,2025-12-11,2025-12,0.9605
T108,2025-12-11,2025-12,0.8328
T109,2025-12-11,2025-12,0.5898
T110,2025-12-11,2025-12,0.8719
T114,2025-12-11,2025-12,0.5039
T115,2025-12-11,2025-12,0.8952
T117,2025-12-11,2025-12,1
T121,2025-12-11,2025-12,0.9605
T152,2025-12-11,2025-12,0.7898
T154,2025-12-11,2025-12,0.8191
T180,2025-12-11,2025-12,0.8516
T305,2025-12-11,2025-12,0.3973
T352,2025-12-11,2025-12,0.7368
T400,2025-12-11,2025-12,0.944
T401,2025-12-11,2025-12,0.8717
T402,2025-12-11,2025-12,0
T408,2025-12-11,2025-12,0.8272
T409,2025-12-11,2025-12,0.8701
T410,2025-12-11,2025-12,0.5547
T411,2025-12-11,2025-12,0.8893
T412,2025-12-11,2025-12,0.9783
T413,2025-12-11,2025-12,0.9372
T414,2025-12-11,2025-12,0.9195
T415,2025-12-11,2025-12,0.5675
T416,2025-12-11,2025-12,0
T417,2025-12-11,2025-12,0
T418,2025-12-11,2025-12,0.8427
T419,2025-12-11,2025-12,0.8096
T451,2025-12-11,2025-12,0.7544
T453,2025-12-11,2025-12,0.7604
T455,2025-12-11,2025-12,0.903
T457,2025-12-11,2025-12,0.8965
T458,2025-12-11,2025-12,0.8774
T459,2025-12-11,2025-12,0.8249
T460,2025-12-11,2025-12,0.8392
T461,2025-12-11,2025-12,0.8993
T462,2025-12-11,2025-12,0.9722
T463,2025-12-11,2025-12,0.9463
