route_id,date,month,BPI,route_short_name,route_long_name
T7740,2026-06-03,2026-06,0.7615,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7760,2026-06-03,2026-06,0.7433,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7800,2026-06-03,2026-06,0,T780,Stesen LRT BU 11 ~ Stesen LRT Kelana Jaya
T7810,2026-06-03,2026-06,0.5061,T781,Stesen LRT Kelana Jaya ~ Stesen LRT Subang
T7860,2026-06-03,2026-06,0.1524,T786,Stesen LRT Asia Jaya ~ Stesen MRT Phileo Damansara
T7870,2026-06-03,2026-06,1,T787,Stesen LRT Asia Jaya ~ Seksyen 14 & 18
T7890,2026-06-03,2026-06,0.9446,T789,Stesen LRT Universiti ~ Universiti Malaya via Pantai Hillpark
T7900,2026-06-03,2026-06,0.0662,T790,Stesen LRT Paramount ~ Mid Valley
T7910,2026-06-03,2026-06,1,T791,Stesen LRT Kerinchi ~ Pantai Hill Park
U1510,2026-06-03,2026-06,0.5739,151,Bandar Baru Selayang ~ Hab Pasar Seni
U1710,2026-06-03,2026-06,0.8225,171,Hab Wira Damai ~ Lebuh Ampang via Sentul
U1730,2026-06-03,2026-06,0.6831,173,Taman Jasa Utama ~ Lebuh Ampang
U1800,2026-06-03,2026-06,0.8013,180,Taman Dato' Senu ~ Hab Pasar Seni
U1900,2026-06-03,2026-06,0.914,190,Desa Sri Hartamas ~ Lin Ho Jln Lekiu
U2000,2026-06-03,2026-06,1,200,UIA Gombak ~ SOGO KL
U2020,2026-06-03,2026-06,0.7405,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2200,2026-06-03,2026-06,0.1426,220,Taman Melawati ~ Lebuh Ampang
U2220,2026-06-03,2026-06,0.6906,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2500,2026-06-03,2026-06,0.653,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2510,2026-06-03,2026-06,1,251,AU3 Jentayu ~ Chow Kit
U2548,2026-06-03,2026-06,0.0518,254,Ayer Panas ~ Titiwangsa via Chowkit
U3000,2026-06-03,2026-06,0,300,Terminal Maluri ~ Lebuh Ampang
U3020,2026-06-03,2026-06,0.8494,302,Titiwangsa ~ KLCC
U3030,2026-06-03,2026-06,1,303,Taman Mulia Jaya ~ Lebuh Ampang
U4200,2026-06-03,2026-06,0,420,Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang
U4210,2026-06-03,2026-06,0.7896,421,Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang
U4500,2026-06-03,2026-06,0.827,450,Hentian Kajang ~ Hab Pasar Seni
U5800,2026-06-03,2026-06,0,580,Desa Petaling ~ Pasar Seni via Stesen LRT Salak Selatan
U5900,2026-06-03,2026-06,0.8293,590,Bandar Sungai Long ~ Hab Pasar Seni
U6000,2026-06-03,2026-06,0.605,600,Puchong Utama ~ Hab Pasar Seni
U6400,2026-06-03,2026-06,0.9103,640,Hab Bas Sri Manja ~ Hab Pasar Seni
U6418,2026-06-03,2026-06,0.7424,641,Stesen LRT Subang Jaya ~ Pearl Point
U6500,2026-06-03,2026-06,0.8635,650,Taman Desa ~ Hab Pasar Seni
U6510,2026-06-03,2026-06,0,651,Stesen LRT Muhibbah ~Pearl Point
U7508,2026-06-03,2026-06,0.9484,750,Hab Sekysen 2 ~ Hab Pasar Seni
U7510,2026-06-03,2026-06,0.1511,751,Taman Sri Muda ~ Hab Pasar Seni
U7520,2026-06-03,2026-06,0.9155,752,Stesen LRT Putra Height ~ Hentian Bandar Shah Alam
U7538,2026-06-03,2026-06,0.9312,753,Hentian Bandar Shah Alam ~ UiTM Puncak Alam
U7548,2026-06-03,2026-06,0.7166,754,LRT Stadium Shah Alam ~ UITM Puncak Perdana
U7700,2026-06-03,2026-06,0.2274,770,Subang Mewah USJ 1 ~ Hab Pasar Seni
U7718,2026-06-03,2026-06,0,771,Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan
U7720,2026-06-03,2026-06,0.5972,772,Subang Suria Mah Sing ~ Hab Pasar Seni
U7800,2026-06-03,2026-06,0.6568,780,Kota Damansara ~ Hab Pasar Seni
U7828,2026-06-03,2026-06,0.782,782,Hentian PJ Old Town ~ Hab Pasar Seni
U7830,2026-06-03,2026-06,0.6753,783,Stesen LRT Kelana Jaya ~ Subang Parade
U8210,2026-06-03,2026-06,0.825,821,Pantai Hill Park ~ Hab Pasar Seni
U8220,2026-06-03,2026-06,0,822,Stesen LRT Bangsar ~ Bangsar Shopping Centre
S6060,2026-06-04,2026-06,0,PAVILION BUKIT JALIL (PAVBJ),Stesen LRT Awan Besar ~ Pavilion Bukit Jalil
T2000,2026-06-04,2026-06,0.7328,T200,Stesen LRT Gombak ~ UIA Gombak
T2010,2026-06-04,2026-06,0.905,T201,Stesen LRT Gombak ~ Hab Wira Damai
T2230,2026-06-04,2026-06,0.9711,T223,"Stesen LRT Setiawangsa ~ AU3, Jentayu, Keramat"
T2500,2026-06-04,2026-06,0.5416,T250,Stesen LRT Wangsa Maju ~ Setapak Sentral
T2510,2026-06-04,2026-06,0,T251,Stesen LRT Sri Rampai ~ Seksyen 10 Wangsa Maju
T3008,2026-06-04,2026-06,0,T300,Bukit Indah ~ Ampang Point via Jalan Rasmi
T3018,2026-06-04,2026-06,0.9331,T301,Taman Mulia Jaya ~ Ampang Point via Jalan Merdeka
T3028,2026-06-04,2026-06,0.8511,T302,Hutan Lipur Ampang ~ Ampang Point
T3048,2026-06-04,2026-06,0,T304,Bukit Indah ~ Ampang Point via Jalan Ampang
T4068,2026-06-04,2026-06,0.8888,T406,Cheras Batu 10 ~ Pangsun
T5718,2026-06-04,2026-06,0.7621,T571,Stesen KTM Serdang ~ Taman Sri Pulai
T5800,2026-06-04,2026-06,0.5998,T580,Stesen LRT Awan Besar ~ TPM via Stesen LRT Bukit Jalil
T5810,2026-06-04,2026-06,0,T581,Stesen LRT Alam Sutera ~ PPR Pinggiran Bukit Jalil
T6000,2026-06-04,2026-06,0.6722,T600,Stesen LRT IOI Puchong ~ Taman Wawasan
T6010,2026-06-04,2026-06,0.9548,T601,Puchong Utama ~ Puchong Prima
T6030,2026-06-04,2026-06,0.8713,T603,Stesen LRT Puchong Prima ~ Taman Mas Sepang
T6040,2026-06-04,2026-06,0.9142,T604,Stesen LRT Perindustrian Puchong ~ Taman Kinrara
T6050,2026-06-04,2026-06,0.9788,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
T6400,2026-06-04,2026-06,0.7443,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T7158,2026-06-04,2026-06,1,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7568,2026-06-04,2026-06,0.9332,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7740,2026-06-04,2026-06,0.7286,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7810,2026-06-04,2026-06,0.5119,T781,Stesen LRT Kelana Jaya ~ Stesen LRT Subang
T7860,2026-06-04,2026-06,0.0684,T786,Stesen LRT Asia Jaya ~ Stesen MRT Phileo Damansara
T7870,2026-06-04,2026-06,0.8976,T787,Stesen LRT Asia Jaya ~ Seksyen 14 & 18
T7880,2026-06-04,2026-06,0,T788,Stesen LRT Universiti ~ Mid Valley
T7890,2026-06-04,2026-06,0.8992,T789,Stesen LRT Universiti ~ Universiti Malaya via Pantai Hillpark
U1510,2026-06-04,2026-06,0.6371,151,Bandar Baru Selayang ~ Hab Pasar Seni
U1710,2026-06-04,2026-06,0.5568,171,Hab Wira Damai ~ Lebuh Ampang via Sentul
U1730,2026-06-04,2026-06,0.9819,173,Taman Jasa Utama ~ Lebuh Ampang
U1800,2026-06-04,2026-06,0.8477,180,Taman Dato' Senu ~ Hab Pasar Seni
U1900,2026-06-04,2026-06,0.9024,190,Desa Sri Hartamas ~ Lin Ho Jln Lekiu
U2000,2026-06-04,2026-06,0.1077,200,UIA Gombak ~ SOGO KL
U2018,2026-06-04,2026-06,0.9466,201,Batu 12 Gombak – SOGO KL
U2020,2026-06-04,2026-06,0.7254,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2200,2026-06-04,2026-06,0.2498,220,Taman Melawati ~ Lebuh Ampang
U2220,2026-06-04,2026-06,0.6711,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2500,2026-06-04,2026-06,0.861,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2510,2026-06-04,2026-06,0.5675,251,AU3 Jentayu ~ Chow Kit
U2538,2026-06-04,2026-06,0.5432,253,Stesen LRT Wangsa Maju ~ Ampang Point
U2548,2026-06-04,2026-06,0.3642,254,Ayer Panas ~ Titiwangsa via Chowkit
U3000,2026-06-04,2026-06,0.9677,300,Terminal Maluri ~ Lebuh Ampang
U3020,2026-06-04,2026-06,0.9147,302,Titiwangsa ~ KLCC
U3030,2026-06-04,2026-06,0.7697,303,Taman Mulia Jaya ~ Lebuh Ampang
U4000,2026-06-04,2026-06,0.3892,400,Damai Perdana ~ Hab Pasar Seni via Bukit Bintang
U4200,2026-06-04,2026-06,0,420,Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang
U4210,2026-06-04,2026-06,0,421,Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang
U4500,2026-06-04,2026-06,0.8618,450,Hentian Kajang ~ Hab Pasar Seni
U5800,2026-06-04,2026-06,0.6343,580,Desa Petaling ~ Pasar Seni via Stesen LRT Salak Selatan
U5810,2026-06-04,2026-06,0.1652,581,Desa Tasik ~ Stesen LRT Bandar Tasik Selatan
U5900,2026-06-04,2026-06,0,590,Bandar Sungai Long ~ Hab Pasar Seni
U6000,2026-06-04,2026-06,0.5992,600,Puchong Utama ~ Hab Pasar Seni
U6400,2026-06-04,2026-06,0.846,640,Hab Bas Sri Manja ~ Hab Pasar Seni
U6418,2026-06-04,2026-06,0.8061,641,Stesen LRT Subang Jaya ~ Pearl Point
U6500,2026-06-04,2026-06,0.757,650,Taman Desa ~ Hab Pasar Seni
U6510,2026-06-04,2026-06,0,651,Stesen LRT Muhibbah ~Pearl Point
U6520,2026-06-04,2026-06,0.8928,652,Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama
U7508,2026-06-04,2026-06,0.8597,750,Hab Sekysen 2 ~ Hab Pasar Seni
U7510,2026-06-04,2026-06,0.5892,751,Taman Sri Muda ~ Hab Pasar Seni
U7520,2026-06-04,2026-06,0.7354,752,Stesen LRT Putra Height ~ Hentian Bandar Shah Alam
U7538,2026-06-04,2026-06,0.9542,753,Hentian Bandar Shah Alam ~ UiTM Puncak Alam
U7548,2026-06-04,2026-06,0.1334,754,LRT Stadium Shah Alam ~ UITM Puncak Perdana
U7700,2026-06-04,2026-06,0.561,770,Subang Mewah USJ 1 ~ Hab Pasar Seni
U7718,2026-06-04,2026-06,0,771,Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan
U7720,2026-06-04,2026-06,0.8195,772,Subang Suria Mah Sing ~ Hab Pasar Seni
U7800,2026-06-04,2026-06,0.5944,780,Kota Damansara ~ Hab Pasar Seni
U7828,2026-06-04,2026-06,0.8765,782,Hentian PJ Old Town ~ Hab Pasar Seni
U7830,2026-06-04,2026-06,0.4543,783,Stesen LRT Kelana Jaya ~ Subang Parade
U8210,2026-06-04,2026-06,0.8038,821,Pantai Hill Park ~ Hab Pasar Seni
U8220,2026-06-04,2026-06,0,822,Stesen LRT Bangsar ~ Bangsar Shopping Centre
S6060,2026-06-05,2026-06,0,PAVILION BUKIT JALIL (PAVBJ),Stesen LRT Awan Besar ~ Pavilion Bukit Jalil
T2000,2026-06-05,2026-06,0.541,T200,Stesen LRT Gombak ~ UIA Gombak
T2010,2026-06-05,2026-06,0.8523,T201,Stesen LRT Gombak ~ Hab Wira Damai
T2220,2026-06-05,2026-06,0.6685,T222,Stesen LRT Sri Rampai ~ UKAY Perdana
T2230,2026-06-05,2026-06,0.9593,T223,"Stesen LRT Setiawangsa ~ AU3, Jentayu, Keramat"
T2500,2026-06-05,2026-06,0.9156,T250,Stesen LRT Wangsa Maju ~ Setapak Sentral
T2510,2026-06-05,2026-06,0.0205,T251,Stesen LRT Sri Rampai ~ Seksyen 10 Wangsa Maju
T3008,2026-06-05,2026-06,0,T300,Bukit Indah ~ Ampang Point via Jalan Rasmi
T3018,2026-06-05,2026-06,0.8542,T301,Taman Mulia Jaya ~ Ampang Point via Jalan Merdeka
T3028,2026-06-05,2026-06,0.84,T302,Hutan Lipur Ampang ~ Ampang Point
T3048,2026-06-05,2026-06,0.6156,T304,Bukit Indah ~ Ampang Point via Jalan Ampang
T4068,2026-06-05,2026-06,0.7269,T406,Cheras Batu 10 ~ Pangsun
T5718,2026-06-05,2026-06,0.7565,T571,Stesen KTM Serdang ~ Taman Sri Pulai
T5800,2026-06-05,2026-06,0.5683,T580,Stesen LRT Awan Besar ~ TPM via Stesen LRT Bukit Jalil
T6000,2026-06-05,2026-06,0.6283,T600,Stesen LRT IOI Puchong ~ Taman Wawasan
T6010,2026-06-05,2026-06,0.9297,T601,Puchong Utama ~ Puchong Prima
T6030,2026-06-05,2026-06,0.7613,T603,Stesen LRT Puchong Prima ~ Taman Mas Sepang
T6040,2026-06-05,2026-06,0.8717,T604,Stesen LRT Perindustrian Puchong ~ Taman Kinrara
T6050,2026-06-05,2026-06,0.9462,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
T6400,2026-06-05,2026-06,0.718,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T7158,2026-06-05,2026-06,0.8328,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7568,2026-06-05,2026-06,0.9141,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7740,2026-06-05,2026-06,0.6626,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7810,2026-06-05,2026-06,0.5897,T781,Stesen LRT Kelana Jaya ~ Stesen LRT Subang
T7860,2026-06-05,2026-06,0.9551,T786,Stesen LRT Asia Jaya ~ Stesen MRT Phileo Damansara
T7870,2026-06-05,2026-06,0.891,T787,Stesen LRT Asia Jaya ~ Seksyen 14 & 18
T7890,2026-06-05,2026-06,0.9098,T789,Stesen LRT Universiti ~ Universiti Malaya via Pantai Hillpark
U1510,2026-06-05,2026-06,0.5836,151,Bandar Baru Selayang ~ Hab Pasar Seni
U1710,2026-06-05,2026-06,0.6898,171,Hab Wira Damai ~ Lebuh Ampang via Sentul
U1730,2026-06-05,2026-06,0.47,173,Taman Jasa Utama ~ Lebuh Ampang
U1800,2026-06-05,2026-06,0.8075,180,Taman Dato' Senu ~ Hab Pasar Seni
U1900,2026-06-05,2026-06,0.8704,190,Desa Sri Hartamas ~ Lin Ho Jln Lekiu
U2000,2026-06-05,2026-06,0,200,UIA Gombak ~ SOGO KL
U2018,2026-06-05,2026-06,0.791,201,Batu 12 Gombak – SOGO KL
U2020,2026-06-05,2026-06,0.7497,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2200,2026-06-05,2026-06,0.6383,220,Taman Melawati ~ Lebuh Ampang
U2220,2026-06-05,2026-06,0.8347,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2500,2026-06-05,2026-06,0.8829,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2510,2026-06-05,2026-06,0.8761,251,AU3 Jentayu ~ Chow Kit
U2538,2026-06-05,2026-06,0.4724,253,Stesen LRT Wangsa Maju ~ Ampang Point
U2548,2026-06-05,2026-06,0.447,254,Ayer Panas ~ Titiwangsa via Chowkit
U3020,2026-06-05,2026-06,0.9079,302,Titiwangsa ~ KLCC
U3030,2026-06-05,2026-06,0.8905,303,Taman Mulia Jaya ~ Lebuh Ampang
U4000,2026-06-05,2026-06,0.6734,400,Damai Perdana ~ Hab Pasar Seni via Bukit Bintang
U4200,2026-06-05,2026-06,0,420,Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang
U4210,2026-06-05,2026-06,0.7962,421,Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang
U4500,2026-06-05,2026-06,0.7613,450,Hentian Kajang ~ Hab Pasar Seni
U5800,2026-06-05,2026-06,0,580,Desa Petaling ~ Pasar Seni via Stesen LRT Salak Selatan
U5810,2026-06-05,2026-06,0.449,581,Desa Tasik ~ Stesen LRT Bandar Tasik Selatan
U5900,2026-06-05,2026-06,0.4126,590,Bandar Sungai Long ~ Hab Pasar Seni
U6000,2026-06-05,2026-06,0.6192,600,Puchong Utama ~ Hab Pasar Seni
U6400,2026-06-05,2026-06,0.8542,640,Hab Bas Sri Manja ~ Hab Pasar Seni
U6418,2026-06-05,2026-06,0.7671,641,Stesen LRT Subang Jaya ~ Pearl Point
U6500,2026-06-05,2026-06,0.8146,650,Taman Desa ~ Hab Pasar Seni
U6510,2026-06-05,2026-06,0.3783,651,Stesen LRT Muhibbah ~Pearl Point
U6520,2026-06-05,2026-06,0.9193,652,Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama
U7508,2026-06-05,2026-06,0.9336,750,Hab Sekysen 2 ~ Hab Pasar Seni
U7510,2026-06-05,2026-06,0.6133,751,Taman Sri Muda ~ Hab Pasar Seni
U7520,2026-06-05,2026-06,0.7867,752,Stesen LRT Putra Height ~ Hentian Bandar Shah Alam
U7538,2026-06-05,2026-06,0.7531,753,Hentian Bandar Shah Alam ~ UiTM Puncak Alam
U7548,2026-06-05,2026-06,0.6743,754,LRT Stadium Shah Alam ~ UITM Puncak Perdana
U7700,2026-06-05,2026-06,0.5438,770,Subang Mewah USJ 1 ~ Hab Pasar Seni
U7718,2026-06-05,2026-06,0.4034,771,Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan
U7720,2026-06-05,2026-06,0.7947,772,Subang Suria Mah Sing ~ Hab Pasar Seni
U7800,2026-06-05,2026-06,0.8278,780,Kota Damansara ~ Hab Pasar Seni
U7828,2026-06-05,2026-06,0.838,782,Hentian PJ Old Town ~ Hab Pasar Seni
U7830,2026-06-05,2026-06,0.4803,783,Stesen LRT Kelana Jaya ~ Subang Parade
U8210,2026-06-05,2026-06,0.8557,821,Pantai Hill Park ~ Hab Pasar Seni
U8220,2026-06-05,2026-06,0.3917,822,Stesen LRT Bangsar ~ Bangsar Shopping Centre
S6060,2026-06-08,2026-06,0,PAVILION BUKIT JALIL (PAVBJ),Stesen LRT Awan Besar ~ Pavilion Bukit Jalil
T2000,2026-06-08,2026-06,0.9372,T200,Stesen LRT Gombak ~ UIA Gombak
T2010,2026-06-08,2026-06,0.928,T201,Stesen LRT Gombak ~ Hab Wira Damai
T2510,2026-06-08,2026-06,0.4544,T251,Stesen LRT Sri Rampai ~ Seksyen 10 Wangsa Maju
T3008,2026-06-08,2026-06,1,T300,Bukit Indah ~ Ampang Point via Jalan Rasmi
T3018,2026-06-08,2026-06,0.9287,T301,Taman Mulia Jaya ~ Ampang Point via Jalan Merdeka
T3028,2026-06-08,2026-06,0.8066,T302,Hutan Lipur Ampang ~ Ampang Point
T3048,2026-06-08,2026-06,0,T304,Bukit Indah ~ Ampang Point via Jalan Ampang
T4068,2026-06-08,2026-06,0.8418,T406,Cheras Batu 10 ~ Pangsun
T5718,2026-06-08,2026-06,0.8226,T571,Stesen KTM Serdang ~ Taman Sri Pulai
T5810,2026-06-08,2026-06,0.8344,T581,Stesen LRT Alam Sutera ~ PPR Pinggiran Bukit Jalil
T6000,2026-06-08,2026-06,0.5644,T600,Stesen LRT IOI Puchong ~ Taman Wawasan
T6010,2026-06-08,2026-06,0.9356,T601,Puchong Utama ~ Puchong Prima
T6030,2026-06-08,2026-06,1,T603,Stesen LRT Puchong Prima ~ Taman Mas Sepang
T6040,2026-06-08,2026-06,0.8094,T604,Stesen LRT Perindustrian Puchong ~ Taman Kinrara
T6050,2026-06-08,2026-06,0.9303,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
T6400,2026-06-08,2026-06,0.7775,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T7158,2026-06-08,2026-06,0.7674,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7568,2026-06-08,2026-06,0.8604,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7740,2026-06-08,2026-06,0.5904,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7870,2026-06-08,2026-06,0.9478,T787,Stesen LRT Asia Jaya ~ Seksyen 14 & 18
T7890,2026-06-08,2026-06,0.5052,T789,Stesen LRT Universiti ~ Universiti Malaya via Pantai Hillpark
U1510,2026-06-08,2026-06,0.6436,151,Bandar Baru Selayang ~ Hab Pasar Seni
U1710,2026-06-08,2026-06,0.7755,171,Hab Wira Damai ~ Lebuh Ampang via Sentul
U1730,2026-06-08,2026-06,0.7016,173,Taman Jasa Utama ~ Lebuh Ampang
U1800,2026-06-08,2026-06,0.7734,180,Taman Dato' Senu ~ Hab Pasar Seni
U1900,2026-06-08,2026-06,0.9408,190,Desa Sri Hartamas ~ Lin Ho Jln Lekiu
U2000,2026-06-08,2026-06,0.4607,200,UIA Gombak ~ SOGO KL
U2018,2026-06-08,2026-06,1,201,Batu 12 Gombak – SOGO KL
U2020,2026-06-08,2026-06,0.6564,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2200,2026-06-08,2026-06,0.4069,220,Taman Melawati ~ Lebuh Ampang
U2220,2026-06-08,2026-06,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2500,2026-06-08,2026-06,0.9119,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2510,2026-06-08,2026-06,0.6815,251,AU3 Jentayu ~ Chow Kit
U3000,2026-06-08,2026-06,0.2687,300,Terminal Maluri ~ Lebuh Ampang
U3020,2026-06-08,2026-06,0.8769,302,Titiwangsa ~ KLCC
U3030,2026-06-08,2026-06,0.5657,303,Taman Mulia Jaya ~ Lebuh Ampang
U4210,2026-06-08,2026-06,0.9039,421,Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang
U4500,2026-06-08,2026-06,0.8075,450,Hentian Kajang ~ Hab Pasar Seni
U5810,2026-06-08,2026-06,0.2709,581,Desa Tasik ~ Stesen LRT Bandar Tasik Selatan
U5900,2026-06-08,2026-06,1,590,Bandar Sungai Long ~ Hab Pasar Seni
U6000,2026-06-08,2026-06,0.6371,600,Puchong Utama ~ Hab Pasar Seni
U6400,2026-06-08,2026-06,0.8719,640,Hab Bas Sri Manja ~ Hab Pasar Seni
U6500,2026-06-08,2026-06,0.5223,650,Taman Desa ~ Hab Pasar Seni
U6520,2026-06-08,2026-06,0.7736,652,Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama
U7508,2026-06-08,2026-06,1,750,Hab Sekysen 2 ~ Hab Pasar Seni
U7510,2026-06-08,2026-06,0.6775,751,Taman Sri Muda ~ Hab Pasar Seni
U7520,2026-06-08,2026-06,0.8761,752,Stesen LRT Putra Height ~ Hentian Bandar Shah Alam
U7538,2026-06-08,2026-06,0.9677,753,Hentian Bandar Shah Alam ~ UiTM Puncak Alam
U7548,2026-06-08,2026-06,0.6969,754,LRT Stadium Shah Alam ~ UITM Puncak Perdana
U7700,2026-06-08,2026-06,0.644,770,Subang Mewah USJ 1 ~ Hab Pasar Seni
U7720,2026-06-08,2026-06,0.9007,772,Subang Suria Mah Sing ~ Hab Pasar Seni
U7800,2026-06-08,2026-06,0.9722,780,Kota Damansara ~ Hab Pasar Seni
U7828,2026-06-08,2026-06,0.7796,782,Hentian PJ Old Town ~ Hab Pasar Seni
U8210,2026-06-08,2026-06,0.8437,821,Pantai Hill Park ~ Hab Pasar Seni
U8220,2026-06-08,2026-06,1,822,Stesen LRT Bangsar ~ Bangsar Shopping Centre
S6060,2026-06-09,2026-06,0,PAVILION BUKIT JALIL (PAVBJ),Stesen LRT Awan Besar ~ Pavilion Bukit Jalil
T2000,2026-06-09,2026-06,0.9066,T200,Stesen LRT Gombak ~ UIA Gombak
T2010,2026-06-09,2026-06,0.9375,T201,Stesen LRT Gombak ~ Hab Wira Damai
T2220,2026-06-09,2026-06,0.7067,T222,Stesen LRT Sri Rampai ~ UKAY Perdana
T2230,2026-06-09,2026-06,0.9641,T223,"Stesen LRT Setiawangsa ~ AU3, Jentayu, Keramat"
T2500,2026-06-09,2026-06,0.8959,T250,Stesen LRT Wangsa Maju ~ Setapak Sentral
T2510,2026-06-09,2026-06,0.8141,T251,Stesen LRT Sri Rampai ~ Seksyen 10 Wangsa Maju
T3008,2026-06-09,2026-06,0.1866,T300,Bukit Indah ~ Ampang Point via Jalan Rasmi
T3018,2026-06-09,2026-06,0.9157,T301,Taman Mulia Jaya ~ Ampang Point via Jalan Merdeka
T3028,2026-06-09,2026-06,0.8758,T302,Hutan Lipur Ampang ~ Ampang Point
T3048,2026-06-09,2026-06,0.5017,T304,Bukit Indah ~ Ampang Point via Jalan Ampang
T4068,2026-06-09,2026-06,0.841,T406,Cheras Batu 10 ~ Pangsun
T5718,2026-06-09,2026-06,0.9041,T571,Stesen KTM Serdang ~ Taman Sri Pulai
T5810,2026-06-09,2026-06,0.7803,T581,Stesen LRT Alam Sutera ~ PPR Pinggiran Bukit Jalil
T6000,2026-06-09,2026-06,0.3313,T600,Stesen LRT IOI Puchong ~ Taman Wawasan
T6010,2026-06-09,2026-06,0.9188,T601,Puchong Utama ~ Puchong Prima
T6030,2026-06-09,2026-06,0.7794,T603,Stesen LRT Puchong Prima ~ Taman Mas Sepang
T6040,2026-06-09,2026-06,0.8804,T604,Stesen LRT Perindustrian Puchong ~ Taman Kinrara
T6050,2026-06-09,2026-06,0.9737,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
