route_id,stop_name,month,on time,late,early
T817,SMK BUKIT BANDARAYA,2026-01,27,0,0
T818,(M1) MRT SEMANTAN PINTU B,2026-01,19,2,2
T818,(M1) PUSAT SAINS NEGARA (TIMUR),2026-01,16,0,10
T818,DAMANLELA CARPARK,2026-01,20,2,0
T818,DC MALL,2026-01,20,0,3
T818,DESA SRI HARTAMAS (1),2026-01,16,1,0
T818,DESA SRI HARTAMAS (2),2026-01,17,1,0
T818,HP TOWER,2026-01,14,0,0
T818,MASJID SAIDINA UMAR (BARAT),2026-01,19,1,0
T818,MASJID SAIDINA UMAR (TIMUR),2026-01,24,0,0
T818,PLAZA CRYSTELVILLE,2026-01,23,0,0
T818,PLAZA DAMANSARA (BARAT),2026-01,19,0,0
T818,PLAZA DAMANSARA (TIMUR),2026-01,24,0,0
T818,PLAZA PRISMA VILLE,2026-01,25,0,0
T818,PUSAT SAINS NEGARA (BARAT),2026-01,16,0,0
T818,SMK SERI HARTAMAS,2026-01,3,0,10
T818,TEKNOLOGI PENDIDIKAN (BARAT),2026-01,17,0,0
T818,TEKNOLOGI PENDIDIKAN (TIMUR),2026-01,24,0,0
T821,(M1) MATRADE (BARAT),2026-01,11,0,0
T821,(M2) WISMA DAMANSARA (TIMUR),2026-01,10,1,0
T821,AMAN BERINGIN,2026-01,10,0,0
T821,ARTE MONT KIARA,2026-01,12,0,0
T821,BERINGIN RESIDENCE,2026-01,10,0,0
T821,HIGH COMMISSION OF INDIA (OLD),2026-01,3,0,3
T821,KOMPLEKS MAHKAMAH KUALA LUMPUR,2026-01,7,0,3
T821,LEMBAGA PEPERIKSAAN,2026-01,1,0,11
T821,MATRADE,2026-01,11,0,0
T821,MENARA MANULIFE,2026-01,13,0,0
T821,MENARA MITI,2026-01,9,0,0
T821,PUBLIKA,2026-01,11,0,0
T821,SK BUKIT DAMANSARA,2026-01,6,0,0
T821,SPG JLN TERUNTONG,2026-01,12,1,0
T821,SPG LORONG BASONG,2026-01,11,0,0
T821,SPG LORONG BRUAS,2026-01,12,0,0
T821,SPG PERS BRUAS,2026-01,11,0,0
T821,STADIUM HOKI TUN RAZAK,2026-01,5,0,1
T821,UOA DAMANSARA,2026-01,12,0,1
T821,WISMA DAMANSARA (BARAT),2026-01,0,0,5
T821,WISMA HASIL,2026-01,9,0,0
T852,(M1) PUSAT SAINS NEGARA (TIMUR),2026-01,5,0,9
T852,1 MONT KIARA,2026-01,19,0,0
T852,ARCORIS,2026-01,23,0,0
T852,DAMANLELA CARPARK,2026-01,26,7,0
T852,DC MALL,2026-01,28,0,6
T852,HP TOWER,2026-01,33,0,0
T852,KAMI RESIDENCES MONT KIARA,2026-01,30,0,0
T852,LUMINA KIARA CONDOMINIUM (OPP),2026-01,27,0,0
T852,MONT KIARA BANYAN,2026-01,25,0,0
T852,MONT KIARA INTERNATIONAL SCHOOL,2026-01,25,0,0
T852,MONT KIARA MERIDIN (OPP),2026-01,28,0,0
T852,PERUMAHAN,2026-01,36,1,3
T852,PLAZA DAMANSARA (BARAT),2026-01,33,0,1
T852,PLAZA DAMANSARA (TIMUR),2026-01,14,0,1
T852,PLAZA DAMAS,2026-01,37,0,0
T852,PUBLIKA,2026-01,35,0,0
T852,PUNCAK PRIMA CONDOMINIUM,2026-01,38,0,0
T852,PUSAT SAINS NEGARA (BARAT),2026-01,37,1,0
T852,SHOPLEX MONT KIARA,2026-01,21,0,0
T852,SMK SERI HARTAMAS,2026-01,11,1,28
T852,SOLARIS MONT KIARA,2026-01,27,0,0
T852,SPG JLN SETIABISTARI,2026-01,32,0,0
T852,SPG JLN SETIAJAYA,2026-01,14,0,1
T852,TEKNOLOGI PENDIDIKAN (BARAT),2026-01,36,1,0
T852,TEKNOLOGI PENDIDIKAN (TIMUR),2026-01,14,0,0
T852,WISMA KDN,2026-01,8,1,26
