route_id,month,n,n_on_time,n_early,n_late,mae_ratio,otp,BPI,route_short_name,route_long_name
T7860,2026-05,216,212,0,4,0.249270005225255,0.981481481481481,0.7368,T786,Stesen LRT Asia Jaya ~ Stesen MRT Phileo Damansara
T7870,2026-05,238,227,8,3,0.0160537061780415,0.953781512605042,0.9385,T787,Stesen LRT Asia Jaya ~ Seksyen 14 & 18
T7880,2026-05,2,1,0,1,0.0941422594142259,0.5,0.4529,T788,Stesen LRT Universiti ~ Mid Valley
T7890,2026-05,98,94,0,4,0.0382037533512064,0.959183673469388,0.9225,T789,Stesen LRT Universiti ~ Universiti Malaya via Pantai Hillpark
T7900,2026-05,59,48,9,2,0.123075870761601,0.813559322033898,0.7134,T790,Stesen LRT Paramount ~ Mid Valley
T7910,2026-05,140,132,1,7,1.90004780360964,0.942857142857143,0,T791,Stesen LRT Kerinchi ~ Pantai Hill Park
T8500,2026-05,25,22,0,3,0.237887650554901,0.88,0.6707,T850,Stesen LRT Bangsar ~ Stesen MRT Semantan
U1510,2026-05,272,198,73,1,0.164924710303595,0.727941176470588,0.6079,151,Bandar Baru Selayang ~ Hab Pasar Seni
U1710,2026-05,734,689,31,14,0.190856227434552,0.938692098092643,0.7595,171,Hab Wira Damai ~ Lebuh Ampang via Sentul
U1730,2026-05,309,302,1,6,0.292564154941404,0.977346278317152,0.6914,173,Taman Jasa Utama ~ Lebuh Ampang
U1800,2026-05,238,207,27,4,0.0860122208138783,0.869747899159664,0.7949,180,Taman Dato' Senu ~ Hab Pasar Seni
U1900,2026-05,457,437,16,4,0.0637013397456798,0.956236323851203,0.8953,190,Desa Sri Hartamas ~ Lin Ho Jln Lekiu
U2000,2026-05,212,207,0,5,0.585571533549789,0.976415094339623,0.4047,200,UIA Gombak ~ SOGO KL
U2018,2026-05,52,51,0,1,0.0792799693603983,0.980769230769231,0.903,201,Batu 12 Gombak – SOGO KL
U2020,2026-05,950,852,74,24,0.151879249597373,0.896842105263158,0.7606,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2200,2026-05,370,342,13,15,0.37427849659763,0.924324324324324,0.5784,220,Taman Melawati ~ Lebuh Ampang
U2220,2026-05,214,181,29,4,0.0896427638500518,0.845794392523365,0.77,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2500,2026-05,460,441,17,2,0.0784156550227582,0.958695652173913,0.8835,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2510,2026-05,421,407,0,14,0.179339912333334,0.966745843230404,0.7934,251,AU3 Jentayu ~ Chow Kit
U2538,2026-05,246,216,26,4,0.384142170253905,0.878048780487805,0.5408,253,Stesen LRT Wangsa Maju ~ Ampang Point
U2548,2026-05,55,48,5,2,0.280310858020838,0.872727272727273,0.6281,254,Ayer Panas ~ Titiwangsa via Chowkit
U3000,2026-05,26,24,1,1,0.572828216851731,0.923076923076923,0.3943,300,Terminal Maluri ~ Lebuh Ampang
U3020,2026-05,338,318,14,6,0.0431474164109483,0.940828402366864,0.9002,302,Titiwangsa ~ KLCC
U3030,2026-05,467,454,0,13,0.0958866586212096,0.972162740899358,0.8789,303,Taman Mulia Jaya ~ Lebuh Ampang
U4000,2026-05,588,562,0,26,0.251073534816463,0.95578231292517,0.7158,400,Damai Perdana ~ Hab Pasar Seni via Bukit Bintang
U4200,2026-05,113,103,0,10,0.520115391160256,0.911504424778761,0.4374,420,Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang
U4210,2026-05,364,309,43,12,0.169545824706479,0.848901098901099,0.705,421,Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang
U4500,2026-05,400,354,41,5,0.0628837492019064,0.885,0.8293,450,Hentian Kajang ~ Hab Pasar Seni
U5410,2026-05,77,67,8,2,0.54293052474739,0.87012987012987,0.3977,541,Stesen MRT Taman Equine ~ Stesen LRT BK 5
U5800,2026-05,292,278,4,10,0.22857752370529,0.952054794520548,0.7344,580,Desa Petaling ~ Pasar Seni via Stesen LRT Salak Selatan
U5810,2026-05,40,30,7,3,0.350496033911425,0.75,0.4871,581,Desa Tasik ~ Stesen LRT Bandar Tasik Selatan
U5900,2026-05,209,196,1,12,0.129389940642027,0.937799043062201,0.8165,590,Bandar Sungai Long ~ Hab Pasar Seni
U6000,2026-05,2138,1584,541,13,0.181730050851883,0.74087932647334,0.6062,600,Puchong Utama ~ Hab Pasar Seni
U6400,2026-05,1148,1058,80,10,0.0704021433627432,0.921602787456446,0.8567,640,Hab Bas Sri Manja ~ Hab Pasar Seni
U6418,2026-05,425,383,24,18,0.150268494330488,0.901176470588235,0.7658,641,Stesen LRT Subang Jaya ~ Pearl Point
U6500,2026-05,435,389,44,2,0.0879665122253967,0.894252873563218,0.8156,650,Taman Desa ~ Hab Pasar Seni
U6510,2026-05,139,114,16,9,0.210540136374662,0.820143884892086,0.6475,651,Stesen LRT Muhibbah ~Pearl Point
U6520,2026-05,243,226,9,8,0.0848763857603174,0.930041152263374,0.8511,652,Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama
U7508,2026-05,648,613,17,18,0.103625897026929,0.945987654320988,0.848,750,Hab Sekysen 2 ~ Hab Pasar Seni
U7510,2026-05,147,108,38,1,0.134889788780762,0.73469387755102,0.6356,751,Taman Sri Muda ~ Hab Pasar Seni
U7520,2026-05,75,65,10,0,0.0414837101762465,0.866666666666667,0.8307,752,Stesen LRT Putra Height ~ Hentian Bandar Shah Alam
U7538,2026-05,212,204,4,4,0.0107846560541426,0.962264150943396,0.9519,753,Hentian Bandar Shah Alam ~ UiTM Puncak Alam
U7548,2026-05,59,49,8,2,0.189756992641847,0.830508474576271,0.6729,754,LRT Stadium Shah Alam ~ UITM Puncak Perdana
U7700,2026-05,298,235,46,17,0.253767094856707,0.788590604026846,0.5885,770,Subang Mewah USJ 1 ~ Hab Pasar Seni
U7718,2026-05,153,149,0,4,0.11571966117952,0.973856209150327,0.8612,771,Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan
U7720,2026-05,519,455,56,8,0.117843779071195,0.876685934489403,0.7734,772,Subang Suria Mah Sing ~ Hab Pasar Seni
U7800,2026-05,444,431,2,11,0.115486668536157,0.970720720720721,0.8586,780,Kota Damansara ~ Hab Pasar Seni
U7828,2026-05,107,95,11,1,0.079158994901022,0.88785046728972,0.8176,782,Hentian PJ Old Town ~ Hab Pasar Seni
U7830,2026-05,137,112,14,11,0.228774597672035,0.817518248175183,0.6305,783,Stesen LRT Kelana Jaya ~ Subang Parade
U8210,2026-05,663,583,67,13,0.0907048261362998,0.879336349924585,0.7996,821,Pantai Hill Park ~ Hab Pasar Seni
U8220,2026-05,160,155,3,2,6.83653170874435,0.96875,0,822,Stesen LRT Bangsar ~ Bangsar Shopping Centre
