"date","route_id","n","n_on_time","n_early","n_late","total_schedule_duration","x1","x2","mae_ratio","log_x1","x2_sq","log_I_hat","I_hat","month"
2025-06-03,"T419",334,287,42,5,31.1166666666667,0.8593,0.2165,0.7835,-0.1517,0.0469,-1.9784,0.1383,"2025-06"
2025-06-03,"T451",881,733,140,8,95.8833333333333,0.832,0.9242,0.0758,-0.1839,0.8541,-0.2614,0.77,"2025-06"
2025-06-03,"T453",701,595,103,3,36.95,0.8488,0.9225,0.0775,-0.1639,0.8511,-0.2396,0.7869,"2025-06"
2025-06-03,"T454",175,167,3,5,10.7333333333333,0.9543,0.8788,0.1212,-0.0468,0.7723,-0.1342,0.8744,"2025-06"
2025-06-03,"T455",461,437,23,1,24.05,0.9479,0.8182,0.1818,-0.0535,0.6695,-0.201,0.8179,"2025-06"
2025-06-03,"T456",175,169,4,2,14.8,0.9657,0.9863,0.0137,-0.0349,0.9728,-0.0647,0.9373,"2025-06"
2025-06-03,"T457",460,426,33,1,40.4333333333333,0.9261,0.963,0.037,-0.0768,0.9275,-0.1203,0.8867,"2025-06"
2025-06-03,"T458",677,617,57,3,41.7,0.9114,0.9693,0.0307,-0.0928,0.9396,-0.1365,0.8724,"2025-06"
2025-06-03,"T459",524,457,67,0,36.0166666666667,0.8721,0.9423,0.0577,-0.1368,0.8879,-0.1977,0.8206,"2025-06"
2025-06-03,"T460",906,743,163,0,69.5666666666667,0.8201,0.9405,0.0595,-0.1983,0.8845,-0.2696,0.7637,"2025-06"
2025-06-03,"T461",543,520,20,3,22.7333333333333,0.9576,0.9731,0.0269,-0.0433,0.9469,-0.0778,0.9251,"2025-06"
2025-06-03,"T462",593,559,32,2,43.4666666666667,0.9427,0.9751,0.0249,-0.059,0.9508,-0.0954,0.909,"2025-06"
2025-06-03,"T463",584,542,38,4,34.3833333333333,0.9281,0.9217,0.0783,-0.0746,0.8496,-0.1368,0.8721,"2025-06"
2025-06-03,"T464",248,215,29,4,84.5833333333333,0.8669,0.9215,0.0785,-0.1428,0.8492,-0.2156,0.8061,"2025-06"
2025-06-03,"T465",251,209,34,8,38.05,0.8327,0.9317,0.0683,-0.1831,0.868,-0.2564,0.7738,"2025-06"
2025-06-03,"T505",28,27,1,0,40.4666666666667,0.9643,0.9839,0.0161,-0.0364,0.9681,-0.0671,0.9351,"2025-06"
2025-06-03,"T509",784,691,83,10,70.05,0.8814,0.9414,0.0586,-0.1263,0.8863,-0.1862,0.8301,"2025-06"
2025-06-03,"T511",859,775,81,3,62.0833333333333,0.9022,0.9151,0.0849,-0.1029,0.8375,-0.1735,0.8407,"2025-06"
2025-06-03,"T542",223,222,0,1,12.05,0.9955,0.991,0.009,-0.0045,0.9821,-0.0286,0.9718,"2025-06"
2025-06-03,"T543",488,430,35,23,36.5166666666667,0.8811,0.264,0.736,-0.1265,0.0697,-1.7466,0.1744,"2025-06"
2025-06-03,"T544",370,345,15,10,24.7333333333333,0.9324,0.97,0.03,-0.07,0.9408,-0.1094,0.8964,"2025-06"
2025-06-03,"T559",171,146,23,2,21.4333333333333,0.8538,0.8933,0.1067,-0.1581,0.7979,-0.2514,0.7777,"2025-06"
2025-06-03,"T560",527,491,34,2,17.9666666666667,0.9317,0.9742,0.0258,-0.0708,0.9491,-0.1095,0.8963,"2025-06"
2025-06-03,"T561",499,488,7,4,27.2,0.978,0.9946,0.0054,-0.0223,0.9892,-0.0484,0.9528,"2025-06"
2025-06-03,"T562",193,160,33,0,18.0666666666667,0.829,0.8326,0.1674,-0.1875,0.6932,-0.3399,0.7118,"2025-06"
2025-06-03,"T563",274,207,56,11,33.4333333333333,0.7555,0.9027,0.0973,-0.2804,0.8149,-0.3866,0.6794,"2025-06"
2025-06-03,"T564",172,160,10,2,18.2333333333333,0.9302,0.6802,0.3198,-0.0723,0.4626,-0.4308,0.65,"2025-06"
2025-06-03,"T565",457,403,30,24,32.7333333333333,0.8818,0.9008,0.0992,-0.1257,0.8114,-0.2088,0.8116,"2025-06"
2025-06-03,"T566",572,556,14,2,29.4666666666667,0.972,0.9513,0.0487,-0.0284,0.905,-0.0685,0.9338,"2025-06"
2025-06-03,"T567",182,175,6,1,23.2333333333333,0.9615,0.9883,0.0117,-0.0392,0.9768,-0.0694,0.933,"2025-06"
2025-06-03,"T568",513,465,34,14,37.9,0.9064,0.9481,0.0519,-0.0982,0.8989,-0.1505,0.8603,"2025-06"
2025-06-03,"T585",765,744,9,12,45.2333333333333,0.9725,0.9628,0.0372,-0.0278,0.9269,-0.0631,0.9388,"2025-06"
2025-06-03,"T586",283,275,7,1,36.2166666666667,0.9717,0.9877,0.0123,-0.0287,0.9756,-0.0574,0.9442,"2025-06"
2025-06-03,"T587",415,408,5,2,19.2333333333333,0.9831,0.9866,0.0134,-0.017,0.9733,-0.0437,0.9572,"2025-06"
2025-06-03,"T588",430,394,29,7,25.9333333333333,0.9163,0.9288,0.0712,-0.0874,0.8627,-0.1475,0.8629,"2025-06"
2025-06-03,"T589",305,287,15,3,29.6166666666667,0.941,0.929,0.071,-0.0608,0.863,-0.1164,0.8901,"2025-06"
2025-06-03,"T772",615,499,109,7,62.4,0.8114,0.9102,0.0898,-0.209,0.8285,-0.2991,0.7415,"2025-06"
2025-06-03,"T801",546,526,13,7,27.8,0.9634,0.783,0.217,-0.0373,0.6131,-0.2255,0.7981,"2025-06"
2025-06-03,"T802",827,766,34,27,54,0.9262,0.8823,0.1177,-0.0766,0.7785,-0.1659,0.8471,"2025-06"
2025-06-03,"T803",814,777,23,14,59.25,0.9545,0.9681,0.0319,-0.0465,0.9372,-0.0831,0.9203,"2025-06"
2025-06-03,"T804",255,214,34,7,48.7166666666667,0.8392,0.8535,0.1465,-0.1753,0.7285,-0.305,0.7371,"2025-06"
2025-06-03,"T805",516,480,36,0,25.4333333333333,0.9302,0.9461,0.0539,-0.0723,0.8951,-0.1214,0.8857,"2025-06"
2025-06-03,"T807",942,816,115,11,41.9333333333333,0.8662,0.9145,0.0855,-0.1436,0.8363,-0.2206,0.802,"2025-06"
2025-06-03,"T808",233,218,15,0,11.05,0.9356,0.9742,0.0258,-0.0665,0.949,-0.1042,0.901,"2025-06"
2025-06-03,"T809",482,423,55,4,33.25,0.8776,0.9695,0.0305,-0.1306,0.9399,-0.1799,0.8354,"2025-06"
2025-06-03,"T810",411,344,65,2,17.9,0.837,0.9215,0.0785,-0.178,0.8491,-0.2561,0.7741,"2025-06"
2025-06-03,"T811",380,362,15,3,28.9166666666667,0.9526,0.9598,0.0402,-0.0485,0.9213,-0.0886,0.9152,"2025-06"
2025-06-03,"T812",379,342,35,2,23.8166666666667,0.9024,0.9107,0.0893,-0.1027,0.8294,-0.1758,0.8388,"2025-06"
2025-06-03,"T813",541,502,38,1,20.1333333333333,0.9279,0.9586,0.0414,-0.0748,0.9188,-0.1189,0.8879,"2025-06"
2025-06-03,"T814",291,282,9,0,16.4833333333333,0.9691,0.9856,0.0144,-0.0314,0.9714,-0.0608,0.941,"2025-06"
2025-06-03,"T815",996,901,59,36,35.6833333333333,0.9046,0.9296,0.0704,-0.1002,0.8642,-0.1619,0.8505,"2025-06"
2025-06-03,"T816",420,376,37,7,19.9,0.8952,0.9654,0.0346,-0.1107,0.932,-0.1583,0.8536,"2025-06"
2025-06-03,"T817",443,403,35,5,32.4833333333333,0.9097,0.919,0.081,-0.0946,0.8446,-0.1614,0.851,"2025-06"
2025-06-03,"T818",648,578,61,9,29.3666666666667,0.892,0.9409,0.0591,-0.1143,0.8853,-0.1724,0.8416,"2025-06"
2025-06-03,"T819",210,159,31,20,34.1666666666667,0.7571,0,1.2743,-0.2782,0,NA,0,"2025-06"
2025-06-03,"T820",155,95,48,12,20.95,0.6129,0.8404,0.1596,-0.4895,0.7063,-0.6812,0.506,"2025-06"
2025-06-03,"T821",391,342,44,5,41.35,0.8747,0.9306,0.0694,-0.1339,0.866,-0.2002,0.8186,"2025-06"
2025-06-03,"T852",1156,1057,91,8,41.35,0.9144,0.9674,0.0326,-0.0895,0.936,-0.1335,0.875,"2025-06"
2025-06-04,"T100",262,257,3,2,19.35,0.9809,0.9899,0.0101,-0.0193,0.98,-0.0462,0.9549,"2025-06"
2025-06-04,"T101",516,487,25,4,29.6166666666667,0.9438,0.9649,0.0351,-0.0578,0.9311,-0.0975,0.9071,"2025-06"
2025-06-04,"T102",1137,1087,40,10,59.3833333333333,0.956,0.961,0.039,-0.045,0.9235,-0.0838,0.9196,"2025-06"
2025-06-04,"T103",813,764,44,5,25.6833333333333,0.9397,0.9742,0.0258,-0.0622,0.9491,-0.0995,0.9053,"2025-06"
2025-06-04,"T104",114,110,1,3,9.11666666666667,0.9649,0.9655,0.0345,-0.0357,0.9321,-0.0713,0.9312,"2025-06"
2025-06-04,"T105",376,360,15,1,58.9333333333333,0.9574,0.9799,0.0201,-0.0435,0.9603,-0.0765,0.9264,"2025-06"
2025-06-04,"T106",390,375,11,4,20.3166666666667,0.9615,0.9877,0.0123,-0.0392,0.9756,-0.0695,0.9329,"2025-06"
2025-06-04,"T107",268,262,0,6,13.0166666666667,0.9776,0.9783,0.0217,-0.0226,0.957,-0.0523,0.949,"2025-06"
2025-06-04,"T108",637,569,62,6,32.8166666666667,0.8932,0.8945,0.1055,-0.1129,0.8002,-0.1987,0.8198,"2025-06"
2025-06-04,"T109",623,546,70,7,32.5333333333333,0.8764,0.8152,0.1848,-0.1319,0.6645,-0.2948,0.7447,"2025-06"
2025-06-04,"T110",416,383,32,1,22.2666666666667,0.9207,0.9789,0.0211,-0.0827,0.9583,-0.122,0.8851,"2025-06"
2025-06-04,"T111",372,348,24,0,18.6,0.9355,0.9643,0.0357,-0.0667,0.93,-0.1081,0.8975,"2025-06"
2025-06-04,"T112",217,217,0,0,9.43333333333333,1,1,0,0,1,-0.0218,0.9784,"2025-06"
2025-06-04,"T113",63,63,0,0,10.4333333333333,1,1,0,0,1,-0.0218,0.9784,"2025-06"
2025-06-04,"T114",392,350,33,9,57.7833333333333,0.8929,0.7509,0.2491,-0.1133,0.5639,-0.3589,0.6984,"2025-06"
2025-06-04,"T115",582,541,39,2,31.5666666666667,0.9296,0.8994,0.1006,-0.0731,0.8088,-0.1487,0.8618,"2025-06"
2025-06-04,"T117",347,344,2,1,13.8166666666667,0.9914,0.9887,0.0113,-0.0087,0.9775,-0.0338,0.9668,"2025-06"
2025-06-04,"T118",297,295,0,2,13.25,0.9933,0.9967,0.0033,-0.0068,0.9934,-0.0301,0.9703,"2025-06"
2025-06-04,"T119",399,356,36,7,25.8,0.8922,0.9325,0.0675,-0.114,0.8696,-0.1763,0.8384,"2025-06"
2025-06-04,"T121",192,190,1,1,16.0333333333333,0.9896,0.9986,0.0014,-0.0105,0.9973,-0.0344,0.9662,"2025-06"
2025-06-04,"T152",542,476,58,8,69.2166666666666,0.8782,0.9563,0.0437,-0.1298,0.9145,-0.1837,0.8322,"2025-06"
2025-06-04,"T154",552,493,50,9,65.4,0.8931,0.802,0.198,-0.113,0.6433,-0.289,0.749,"2025-06"
2025-06-04,"T180",616,593,17,6,34.1,0.9627,0.976,0.024,-0.0381,0.9526,-0.0711,0.9314,"2025-06"
2025-06-04,"T305",742,671,61,10,68.1833333333333,0.9043,0,3.4317,-0.1006,0,NA,0,"2025-06"
2025-06-04,"T352",943,763,171,9,80.65,0.8091,0.8954,0.1046,-0.2118,0.8018,-0.3124,0.7317,"2025-06"
2025-06-04,"T400",522,491,30,1,55.1666666666667,0.9406,0.9636,0.0364,-0.0612,0.9285,-0.1016,0.9034,"2025-06"
2025-06-04,"T401",840,782,53,5,57.0333333333333,0.931,0.975,0.025,-0.0715,0.9506,-0.1099,0.8959,"2025-06"
2025-06-04,"T402",945,911,33,1,37.1166666666667,0.964,0.9822,0.0178,-0.0366,0.9648,-0.0679,0.9344,"2025-06"
2025-06-04,"T408",802,698,101,3,33.5,0.8703,0.9477,0.0523,-0.1389,0.8981,-0.1977,0.8206,"2025-06"
2025-06-04,"T409",623,603,18,2,17.85,0.9679,0.9839,0.0161,-0.0326,0.9681,-0.0627,0.9392,"2025-06"
2025-06-04,"T410",653,487,140,26,38.6333333333333,0.7458,0.8744,0.1256,-0.2933,0.7646,-0.4228,0.6552,"2025-06"
2025-06-04,"T411",482,478,2,2,19.9666666666667,0.9917,0.9984,0.0016,-0.0083,0.9968,-0.0316,0.9689,"2025-06"
2025-06-04,"T412",737,718,15,4,24.5833333333333,0.9742,0.9385,0.0615,-0.0261,0.8809,-0.0719,0.9306,"2025-06"
2025-06-04,"T413",474,464,4,6,23.1,0.9789,0.9663,0.0337,-0.0213,0.9337,-0.0545,0.947,"2025-06"
2025-06-04,"T414",575,545,24,6,27.2333333333333,0.9478,0.9629,0.0371,-0.0536,0.9272,-0.0932,0.911,"2025-06"
2025-06-04,"T415",266,237,21,8,23.45,0.891,0.8842,0.1158,-0.1154,0.7818,-0.2091,0.8113,"2025-06"
2025-06-04,"T416",361,342,18,1,19.8666666666667,0.9474,0.9438,0.0562,-0.0541,0.8907,-0.1013,0.9037,"2025-06"
2025-06-04,"T417",645,617,22,6,42.6333333333333,0.9566,0.9812,0.0188,-0.0444,0.9628,-0.077,0.9259,"2025-06"
2025-06-04,"T418",468,417,50,1,28.6333333333333,0.891,0.7826,0.2174,-0.1154,0.6125,-0.3164,0.7288,"2025-06"
2025-06-04,"T419",410,350,56,4,31.1166666666667,0.8537,0.4378,0.5622,-0.1582,0.1917,-1.1461,0.3179,"2025-06"
2025-06-04,"T451",912,763,137,12,95.8833333333333,0.8366,0.9091,0.0909,-0.1784,0.8265,-0.2644,0.7677,"2025-06"
2025-06-04,"T453",789,670,116,3,36.95,0.8492,0.9188,0.0812,-0.1635,0.8442,-0.2411,0.7858,"2025-06"
2025-06-04,"T454",236,232,2,2,10.7333333333333,0.9831,0.9754,0.0246,-0.0171,0.9514,-0.0469,0.9542,"2025-06"
2025-06-04,"T455",488,459,28,1,24.05,0.9406,0.9804,0.0196,-0.0613,0.9613,-0.097,0.9076,"2025-06"
2025-06-04,"T456",163,152,1,10,14.8,0.9325,0.4368,0.5632,-0.0699,0.1908,-1.0471,0.351,"2025-06"
2025-06-04,"T457",453,411,40,2,40.4333333333333,0.9073,0.97,0.03,-0.0973,0.941,-0.1416,0.868,"2025-06"
2025-06-04,"T458",733,663,69,1,41.7,0.9045,0.9649,0.0351,-0.1004,0.9309,-0.1462,0.864,"2025-06"
2025-06-04,"T459",559,501,58,0,36.0166666666667,0.8962,0.9647,0.0353,-0.1095,0.9306,-0.157,0.8547,"2025-06"
2025-06-04,"T460",745,616,129,0,69.5666666666667,0.8268,0.9443,0.0557,-0.1901,0.8916,-0.2582,0.7724,"2025-06"
2025-06-04,"T461",499,472,24,3,22.7333333333333,0.9459,0.9622,0.0378,-0.0556,0.9258,-0.0956,0.9088,"2025-06"
2025-06-04,"T462",605,560,43,2,43.7,0.9256,0.9677,0.0323,-0.0773,0.9364,-0.1188,0.888,"2025-06"
2025-06-04,"T463",676,626,45,5,34.3833333333333,0.926,0.9428,0.0572,-0.0768,0.889,-0.1285,0.8794,"2025-06"
2025-06-04,"T464",454,395,57,2,93.95,0.87,0.9173,0.0827,-0.1392,0.8414,-0.2137,0.8076,"2025-06"
2025-06-04,"T465",241,193,35,13,38.05,0.8008,0.7047,0.2953,-0.2221,0.4967,-0.56,0.5712,"2025-06"
2025-06-04,"T505",208,193,15,0,44.3666666666667,0.9279,0.9766,0.0234,-0.0748,0.9537,-0.1132,0.893,"2025-06"
2025-06-04,"T509",840,751,84,5,70.05,0.894,0.9514,0.0486,-0.112,0.9052,-0.1652,0.8477,"2025-06"
2025-06-04,"T511",961,858,96,7,62.0833333333333,0.8928,0.9208,0.0792,-0.1134,0.8478,-0.1818,0.8338,"2025-06"
2025-06-04,"T542",170,168,0,2,12.05,0.9882,0.9925,0.0075,-0.0118,0.9851,-0.0368,0.9639,"2025-06"
2025-06-04,"T543",595,526,41,28,41.5166666666667,0.884,0.1306,0.8694,-0.1233,0.0171,-2.343,0.096,"2025-06"
2025-06-04,"T544",467,448,11,8,24.7333333333333,0.9593,0.9779,0.0221,-0.0415,0.9563,-0.0745,0.9282,"2025-06"
2025-06-04,"T559",228,196,29,3,21.4333333333333,0.8596,0.9192,0.0808,-0.1512,0.845,-0.2268,0.7971,"2025-06"
2025-06-04,"T560",433,401,27,5,17.9666666666667,0.9261,0.969,0.031,-0.0768,0.939,-0.118,0.8887,"2025-06"
2025-06-04,"T561",476,467,5,4,27.2,0.9811,0.9983,0.0017,-0.0191,0.9966,-0.0441,0.9569,"2025-06"
2025-06-04,"T562",230,192,36,2,18.0666666666667,0.8348,0.8354,0.1646,-0.1806,0.6979,-0.3291,0.7196,"2025-06"
2025-06-04,"T563",311,254,52,5,33.4333333333333,0.8167,0.9224,0.0776,-0.2025,0.8509,-0.2843,0.7525,"2025-06"
2025-06-04,"T564",216,203,11,2,18.2333333333333,0.9398,0.967,0.033,-0.0621,0.9351,-0.1016,0.9034,"2025-06"
2025-06-04,"T565",489,415,38,36,32.7333333333333,0.8487,0.6427,0.3573,-0.1641,0.413,-0.6114,0.5426,"2025-06"
2025-06-04,"T566",574,557,17,0,29.4666666666667,0.9704,0.985,0.015,-0.0301,0.9702,-0.0594,0.9423,"2025-06"
2025-06-04,"T567",147,139,5,3,23.2333333333333,0.9456,0.949,0.051,-0.056,0.9006,-0.1013,0.9037,"2025-06"
2025-06-04,"T568",518,484,24,10,37.9,0.9344,0.976,0.024,-0.0679,0.9526,-0.1056,0.8998,"2025-06"
2025-06-04,"T585",806,788,15,3,45.2333333333333,0.9777,0.9959,0.0041,-0.0226,0.9919,-0.0488,0.9524,"2025-06"
2025-06-04,"T586",523,512,11,0,36.2166666666667,0.979,0.9897,0.0103,-0.0213,0.9796,-0.0485,0.9527,"2025-06"
2025-06-04,"T587",324,319,4,1,19.2333333333333,0.9846,0.9871,0.0129,-0.0156,0.9744,-0.0423,0.9586,"2025-06"
2025-06-04,"T588",328,306,22,0,25.9333333333333,0.9329,0.9856,0.0144,-0.0694,0.9714,-0.1047,0.9006,"2025-06"
2025-06-04,"T589",245,236,9,0,29.6166666666667,0.9633,0.9493,0.0507,-0.0374,0.9011,-0.0795,0.9236,"2025-06"
2025-06-04,"T772",624,494,116,14,62.4,0.7917,0.8843,0.1157,-0.2336,0.782,-0.3458,0.7077,"2025-06"
2025-06-04,"T801",538,521,10,7,27.8,0.9684,0.7693,0.2307,-0.0321,0.5919,-0.2384,0.7879,"2025-06"
2025-06-04,"T802",527,491,21,15,54,0.9317,0.8875,0.1125,-0.0708,0.7877,-0.1552,0.8562,"2025-06"
2025-06-04,"T803",743,705,29,9,59.25,0.9489,0.9678,0.0322,-0.0525,0.9367,-0.0904,0.9136,"2025-06"
2025-06-04,"T804",249,214,32,3,48.7166666666667,0.8594,0.9389,0.0611,-0.1515,0.8816,-0.2166,0.8053,"2025-06"
2025-06-04,"T805",508,473,32,3,25.4333333333333,0.9311,0.9567,0.0433,-0.0714,0.9152,-0.1158,0.8907,"2025-06"
2025-06-04,"T807",953,843,105,5,41.9333333333333,0.8846,0.9174,0.0826,-0.1226,0.8416,-0.1945,0.8232,"2025-06"
2025-06-04,"T808",201,190,11,0,11.05,0.9453,0.9769,0.0231,-0.0563,0.9543,-0.0917,0.9124,"2025-06"
2025-06-04,"T809",458,406,48,4,33.25,0.8865,0.9743,0.0257,-0.1205,0.9493,-0.1669,0.8463,"2025-06"
2025-06-04,"T810",394,316,68,10,17.9,0.802,0.893,0.107,-0.2206,0.7975,-0.3243,0.723,"2025-06"
2025-06-04,"T811",509,483,23,3,28.9166666666667,0.9489,0.9587,0.0413,-0.0524,0.9192,-0.0935,0.9107,"2025-06"
2025-06-04,"T812",362,333,27,2,23.8166666666667,0.9199,0.9358,0.0642,-0.0835,0.8756,-0.1389,0.8703,"2025-06"
2025-06-04,"T813",537,499,34,4,20.1333333333333,0.9292,0.9636,0.0364,-0.0734,0.9285,-0.1157,0.8907,"2025-06"
2025-06-04,"T814",299,289,9,1,16.4833333333333,0.9666,0.9864,0.0136,-0.034,0.9729,-0.0634,0.9386,"2025-06"
2025-06-04,"T815",901,824,46,31,35.6833333333333,0.9145,0.8954,0.1046,-0.0893,0.8017,-0.1705,0.8432,"2025-06"
2025-06-04,"T816",379,336,31,12,19.9,0.8865,0.892,0.108,-0.1204,0.7956,-0.2089,0.8115,"2025-06"
2025-06-04,"T817",340,302,34,4,32.4833333333333,0.8882,0.8962,0.1038,-0.1185,0.8032,-0.2039,0.8155,"2025-06"
2025-06-04,"T818",624,562,53,9,29.3666666666667,0.9006,0.9307,0.0693,-0.1046,0.8661,-0.166,0.847,"2025-06"
2025-06-04,"T819",245,196,30,19,34.1666666666667,0.8,0,4.226,-0.2231,0,NA,0,"2025-06"
2025-06-04,"T820",114,76,29,9,20.95,0.6667,0.5908,0.4092,-0.4055,0.349,-1.0062,0.3656,"2025-06"
2025-06-04,"T821",368,326,39,3,41.35,0.8859,0.9326,0.0674,-0.1212,0.8697,-0.1844,0.8316,"2025-06"
2025-06-04,"T852",1330,1216,99,15,41.35,0.9143,0.962,0.038,-0.0896,0.9254,-0.135,0.8737,"2025-06"
2025-06-05,"T100",258,255,3,0,19.35,0.9884,0.9975,0.0025,-0.0117,0.9949,-0.0354,0.9652,"2025-06"
2025-06-05,"T101",530,493,37,0,29.6166666666667,0.9302,0.9647,0.0353,-0.0724,0.9307,-0.1144,0.8919,"2025-06"
2025-06-05,"T102",787,753,26,8,58.8333333333333,0.9568,0.9706,0.0294,-0.0442,0.942,-0.0795,0.9236,"2025-06"
2025-06-05,"T103",841,796,42,3,25.6833333333333,0.9465,0.9677,0.0323,-0.055,0.9364,-0.093,0.9112,"2025-06"
2025-06-05,"T104",108,100,1,7,9.11666666666667,0.9259,0.8965,0.1035,-0.077,0.8037,-0.1556,0.8559,"2025-06"
2025-06-05,"T105",332,320,11,1,59.7333333333333,0.9639,0.9653,0.0347,-0.0368,0.9319,-0.0731,0.9295,"2025-06"
2025-06-05,"T106",395,385,8,2,20.3166666666667,0.9747,0.9898,0.0102,-0.0256,0.9797,-0.0532,0.9482,"2025-06"
2025-06-05,"T107",265,261,0,4,13.0166666666667,0.9849,0.9571,0.0429,-0.0152,0.9161,-0.051,0.9503,"2025-06"
2025-06-05,"T108",643,579,63,1,32.8166666666667,0.9005,0.907,0.093,-0.1048,0.8227,-0.1807,0.8347,"2025-06"
2025-06-05,"T109",604,532,69,3,32.5333333333333,0.8808,0.8967,0.1033,-0.1269,0.8042,-0.2135,0.8078,"2025-06"
2025-06-05,"T110",321,294,27,0,22.2666666666667,0.9159,0.9777,0.0223,-0.0879,0.9559,-0.1282,0.8797,"2025-06"
2025-06-05,"T111",357,334,21,2,18.6,0.9356,0.9218,0.0782,-0.0666,0.8497,-0.1272,0.8806,"2025-06"
2025-06-05,"T112",208,208,0,0,9.43333333333333,1,1,0,0,1,-0.0218,0.9784,"2025-06"
2025-06-05,"T113",217,215,2,0,10.4333333333333,0.9908,0.9976,0.0024,-0.0093,0.9953,-0.0331,0.9674,"2025-06"
2025-06-05,"T114",424,373,44,7,57.5,0.8797,0.8932,0.1068,-0.1282,0.7978,-0.2172,0.8048,"2025-06"
2025-06-05,"T115",621,570,51,0,31.5666666666667,0.9179,0.9755,0.0245,-0.0857,0.9515,-0.1259,0.8817,"2025-06"
2025-06-05,"T117",326,326,0,0,13.8166666666667,1,1,0,0,1,-0.0218,0.9784,"2025-06"
2025-06-05,"T118",289,287,1,1,13.25,0.9931,0.966,0.034,-0.0069,0.9331,-0.0379,0.9628,"2025-06"
2025-06-05,"T119",397,354,40,3,25.8,0.8917,0.9362,0.0638,-0.1146,0.8764,-0.1748,0.8396,"2025-06"
2025-06-05,"T121",164,156,6,2,16.0333333333333,0.9512,0.9823,0.0177,-0.05,0.9649,-0.0831,0.9203,"2025-06"
2025-06-05,"T152",731,652,71,8,69.5833333333333,0.8919,0.8326,0.1674,-0.1144,0.6933,-0.2557,0.7744,"2025-06"
2025-06-05,"T154",520,479,31,10,65.4,0.9212,0.9663,0.0337,-0.0821,0.9338,-0.1251,0.8824,"2025-06"
2025-06-05,"T180",593,585,6,2,34.1,0.9865,0.9953,0.0047,-0.0136,0.9906,-0.0382,0.9625,"2025-06"
2025-06-05,"T305",464,419,40,5,68.1833333333333,0.903,0.8773,0.1227,-0.102,0.7697,-0.1993,0.8193,"2025-06"
2025-06-05,"T352",831,678,146,7,80.65,0.8159,0.8365,0.1635,-0.2035,0.6998,-0.3546,0.7015,"2025-06"
2025-06-05,"T400",759,722,36,1,55.1666666666667,0.9513,0.9638,0.0362,-0.05,0.9289,-0.0886,0.9152,"2025-06"
2025-06-05,"T401",504,471,33,0,56.4666666666667,0.9345,0.9824,0.0176,-0.0677,0.965,-0.1033,0.9019,"2025-06"
2025-06-05,"T402",870,836,34,0,37.1166666666667,0.9609,0.9814,0.0186,-0.0399,0.9632,-0.0718,0.9307,"2025-06"
2025-06-05,"T408",730,637,89,4,33.5,0.8726,0.9435,0.0565,-0.1363,0.8901,-0.1964,0.8217,"2025-06"
2025-06-05,"T409",725,701,24,0,17.85,0.9669,0.984,0.016,-0.0337,0.9682,-0.0637,0.9383,"2025-06"
2025-06-05,"T410",600,464,130,6,38.6333333333333,0.7733,0.8997,0.1003,-0.257,0.8094,-0.3613,0.6968,"2025-06"
2025-06-05,"T411",428,422,3,3,19.9666666666667,0.986,0.9811,0.0189,-0.0141,0.9626,-0.042,0.9589,"2025-06"
2025-06-05,"T412",775,755,15,5,24.5833333333333,0.9742,0.9872,0.0128,-0.0261,0.9745,-0.0542,0.9472,"2025-06"
2025-06-05,"T413",451,447,2,2,23.1,0.9911,0.9964,0.0036,-0.0089,0.9928,-0.0326,0.9679,"2025-06"
2025-06-05,"T414",576,551,19,6,27.2333333333333,0.9566,0.9659,0.0341,-0.0444,0.9329,-0.0813,0.9219,"2025-06"
2025-06-05,"T415",248,217,21,10,23.45,0.875,0.8522,0.1478,-0.1335,0.7262,-0.2577,0.7728,"2025-06"
2025-06-05,"T416",268,254,13,1,19.8666666666667,0.9478,0.5944,0.4056,-0.0537,0.3533,-0.591,0.5538,"2025-06"
2025-06-05,"T417",581,558,16,7,42.6333333333333,0.9604,0.9652,0.0348,-0.0404,0.9317,-0.0773,0.9256,"2025-06"
2025-06-05,"T418",485,435,49,1,28.6333333333333,0.8969,0.8722,0.1278,-0.1088,0.7607,-0.2112,0.8096,"2025-06"
2025-06-05,"T419",412,353,55,4,31.1166666666667,0.8568,0.3615,0.6385,-0.1546,0.1307,-1.4015,0.2462,"2025-06"
2025-06-05,"T451",488,401,84,3,95.15,0.8217,0.9192,0.0808,-0.1964,0.8449,-0.2788,0.7567,"2025-06"
2025-06-05,"T453",718,613,101,4,36.95,0.8538,0.922,0.078,-0.1581,0.85,-0.2327,0.7924,"2025-06"
2025-06-05,"T454",151,144,3,4,10.7333333333333,0.9536,0.8919,0.1081,-0.0475,0.7955,-0.1249,0.8826,"2025-06"
2025-06-05,"T455",414,387,24,3,24.05,0.9348,0.5679,0.4321,-0.0674,0.3225,-0.671,0.5112,"2025-06"
2025-06-05,"T456",180,172,6,2,14.8,0.9556,0.9827,0.0173,-0.0455,0.9658,-0.0781,0.9249,"2025-06"
2025-06-05,"T457",670,628,40,2,40.4333333333333,0.9373,0.8666,0.1334,-0.0647,0.751,-0.1651,0.8478,"2025-06"
2025-06-05,"T458",644,578,64,2,41.7,0.8975,0.9657,0.0343,-0.1081,0.9327,-0.1555,0.856,"2025-06"
2025-06-05,"T459",453,408,44,1,36.0166666666667,0.9007,0.9615,0.0385,-0.1046,0.9246,-0.1529,0.8582,"2025-06"
