route_id,date,month,BPI,route_short_name,route_long_name
U1900,2026-03-02,2026-03,0.8269,190,Desa Sri Hartamas ~ Lin Ho Jln Lekiu
U2020,2026-03-02,2026-03,0.7953,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2200,2026-03-02,2026-03,0.6785,220,Taman Melawati ~ Lebuh Ampang
U2220,2026-03-02,2026-03,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2500,2026-03-02,2026-03,0.9026,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2538,2026-03-02,2026-03,0.4713,253,Stesen LRT Wangsa Maju ~ Ampang Point
U2548,2026-03-02,2026-03,0.7626,254,Ayer Panas ~ Titiwangsa via Chowkit
U3000,2026-03-02,2026-03,0.7704,300,Terminal Maluri ~ Lebuh Ampang
U3020,2026-03-02,2026-03,0.6905,302,Titiwangsa ~ KLCC
U3030,2026-03-02,2026-03,0,303,Taman Mulia Jaya ~ Lebuh Ampang
U4000,2026-03-02,2026-03,1,400,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang
U4200,2026-03-02,2026-03,0.9054,420,Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang
U4210,2026-03-02,2026-03,0.6786,421,Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang
U4500,2026-03-02,2026-03,0.8352,450,Hentian Kajang ~ Hab Lebuh Pudu
U5410,2026-03-02,2026-03,0.1162,541,Stesen MRT Taman Equine ~ Stesen LRT BK 5
U5800,2026-03-02,2026-03,0.6928,580,Desa Petaling ~ Pasar Seni via Stesen LRT Salak Selatan
U5810,2026-03-02,2026-03,0.5567,581,Desa Tasik ~ Stesen LRT Bandar Tasik Selatan
U5900,2026-03-02,2026-03,0.6047,590,Bandar Sungai Long ~ Hab Pasar Seni
U6000,2026-03-02,2026-03,0.5935,600,Puchong Utama ~ Hab Pasar Seni
U6400,2026-03-02,2026-03,0.7978,640,Hab Bas Sri Manja ~ Hab Pasar Seni
U6418,2026-03-02,2026-03,0.8353,641,Stesen LRT Subang Jaya ~ Pearl Point
U6500,2026-03-02,2026-03,0.7972,650,Taman Desa ~ Hab Pasar Seni
U6510,2026-03-02,2026-03,0.3151,651,Stesen LRT Muhibbah ~Pearl Point
U6520,2026-03-02,2026-03,0.8582,652,Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama
U7508,2026-03-02,2026-03,0.8331,750,Hab Sekysen 2 ~ Hab Pasar Seni
U7510,2026-03-02,2026-03,0.6719,751,Taman Sri Muda ~ Hab Pasar Seni
U7520,2026-03-02,2026-03,0.7232,752,Stesen LRT Putra Height ~ Hentian Bandar Shah Alam
U7538,2026-03-02,2026-03,0.9613,753,Hentian Bandar Shah Alam ~ UiTM Puncak Alam
U7548,2026-03-02,2026-03,0.8348,754,Sekysen 13 Shah Alam ~ UITM Puncak Perdana
U7700,2026-03-02,2026-03,0.718,770,Subang Mewah USJ 1 ~ Hab Pasar Seni
U7718,2026-03-02,2026-03,0.8692,771,Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan
U7720,2026-03-02,2026-03,0.7656,772,Subang Suria Mah Sing ~ Hab Pasar Seni
U7800,2026-03-02,2026-03,0.9146,780,Kota Damansara ~ Hab Pasar Seni
U7828,2026-03-02,2026-03,0.8702,782,Hentian PJ Old Town ~ Hab Pasar Seni
U7830,2026-03-02,2026-03,0.4786,783,Stesen LRT Kelana Jaya ~ Subang Parade
U8210,2026-03-02,2026-03,0.8274,821,Pantai Hill Park ~ Hab Pasar Seni
S5010,2026-03-03,2026-03,0,MENARA PRASARANA,LRT Lembah Subang ~ Menara Prasarana
S6060,2026-03-03,2026-03,0.0485,PAVILION BUKIT JALIL (PAVBJ),Stesen LRT Awan Besar ~ Pavilion Bukit Jalil
T2000,2026-03-03,2026-03,0.6653,T200,Stesen LRT Gombak ~ UIA Gombak
T2010,2026-03-03,2026-03,0.8598,T201,Stesen LRT Gombak ~ Hab Wira Damai
T2020,2026-03-03,2026-03,0.8702,T202,Stesen LRT Taman Melati ~ Taman Melewar
T2220,2026-03-03,2026-03,0.6567,T222,Stesen LRT Sri Rampai ~ UKAY Perdana
T2230,2026-03-03,2026-03,0.9259,T223,"Stesen LRT Setiawangsa ~ AU3, Jentayu, Keramat"
T2500,2026-03-03,2026-03,0.8771,T250,Stesen LRT Wangsa Maju ~ Setapak Sentral
T2510,2026-03-03,2026-03,0.7794,T251,Stesen LRT Sri Rampai ~ Seksyen 10 Wangsa Maju
T3008,2026-03-03,2026-03,0.3627,T300,Bukit Indah ~ Ampang Point via Jalan Rasmi
T3018,2026-03-03,2026-03,0.9219,T301,Taman Mulia Jaya ~ Ampang Point via Jalan Merdeka
T3028,2026-03-03,2026-03,0.675,T302,Hutan Lipur Ampang ~ Ampang Point
T3030,2026-03-03,2026-03,0.5606,T303,Ampang Point ~ Stesen LRT Pandan Indah
T3048,2026-03-03,2026-03,0.4636,T304,Bukit Indah ~ Ampang Point via Jalan Ampang
T3500,2026-03-03,2026-03,0.7019,T350,Stesen LRT Cempaka ~ Taman Mawar
T3510,2026-03-03,2026-03,0.7994,T351,Stesen LRT Cempaka ~ Taman Bukit Permai
T4068,2026-03-03,2026-03,0.4896,T406,Cheras Batu 10 ~ Pangsun
T5718,2026-03-03,2026-03,0.7518,T571,Stesen KTM Serdang ~ Taman Sri Pulai
T5800,2026-03-03,2026-03,0.5258,T580,Stesen LRT Awan Besar ~ TPM via Stesen LRT Bukit Jalil
T5810,2026-03-03,2026-03,0,T581,Stesen LRT Alam Sutera ~ PPR Pinggiran Bukit Jalil
T6000,2026-03-03,2026-03,0.6027,T600,Stesen LRT IOI Puchong ~ Taman Wawasan
T6010,2026-03-03,2026-03,0.94,T601,Puchong Utama ~ Puchong Prima
T6030,2026-03-03,2026-03,0.622,T603,Stesen LRT Puchong Prima ~ Taman Mas Sepang
T6040,2026-03-03,2026-03,0.7991,T604,Stesen LRT Perindustrian Puchong ~ Taman Kinrara
T6050,2026-03-03,2026-03,0.901,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
T6400,2026-03-03,2026-03,0.5387,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T7158,2026-03-03,2026-03,0.762,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7538,2026-03-03,2026-03,0,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7548,2026-03-03,2026-03,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7568,2026-03-03,2026-03,0.8099,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7740,2026-03-03,2026-03,1,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7760,2026-03-03,2026-03,0.7528,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7800,2026-03-03,2026-03,0.5775,T780,Stesen LRT Kelana Jaya ~ Taman Mayang
T7810,2026-03-03,2026-03,0.5938,T781,Stesen LRT Kelana Jaya ~ Kelana Centre Point
T7820,2026-03-03,2026-03,0.8333,T782,Stesen LRT Lembah Subang ~ Ara Damansara
T7860,2026-03-03,2026-03,0.7563,T786,Stesen LRT Asia Jaya ~ Stesen MRT Phileo Damansara
T7870,2026-03-03,2026-03,0.908,T787,Stesen LRT Asia Jaya ~ Seksyen 14 & 18
T7880,2026-03-03,2026-03,0,T788,Stesen LRT Universiti ~ Mid Valley
T7890,2026-03-03,2026-03,0.898,T789,Stesen LRT Universiti ~ Universiti Malaya via Pantai Hillpark
T7900,2026-03-03,2026-03,0.8523,T790,Stesen LRT Paramount ~ Mid Valley
T8510,2026-03-03,2026-03,0.279,T851,KL Sentral ~ Parlimen
U1710,2026-03-03,2026-03,0.773,171,Hab Wira Damai ~ Lebuh Ampang via Sentul
U1730,2026-03-03,2026-03,0,173,Taman Jasa Utama ~ Lebuh Ampang
U1800,2026-03-03,2026-03,0.7789,180,Taman Dato' Senu ~ Hab Pasar Seni
U1900,2026-03-03,2026-03,0.8933,190,Desa Sri Hartamas ~ Lin Ho Jln Lekiu
U2020,2026-03-03,2026-03,0.8013,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2200,2026-03-03,2026-03,0.5577,220,Taman Melawati ~ Lebuh Ampang
U2220,2026-03-03,2026-03,0.8045,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2500,2026-03-03,2026-03,0.7662,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2538,2026-03-03,2026-03,0.5689,253,Stesen LRT Wangsa Maju ~ Ampang Point
U2548,2026-03-03,2026-03,0.6468,254,Ayer Panas ~ Titiwangsa via Chowkit
U3000,2026-03-03,2026-03,0,300,Terminal Maluri ~ Lebuh Ampang
U3020,2026-03-03,2026-03,0.7356,302,Titiwangsa ~ KLCC
U3030,2026-03-03,2026-03,0.5136,303,Taman Mulia Jaya ~ Lebuh Ampang
U4000,2026-03-03,2026-03,0.4025,400,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang
U4210,2026-03-03,2026-03,0,421,Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang
U4500,2026-03-03,2026-03,0.8278,450,Hentian Kajang ~ Hab Lebuh Pudu
U5410,2026-03-03,2026-03,0.1498,541,Stesen MRT Taman Equine ~ Stesen LRT BK 5
U5800,2026-03-03,2026-03,0.8416,580,Desa Petaling ~ Pasar Seni via Stesen LRT Salak Selatan
U5810,2026-03-03,2026-03,0.5098,581,Desa Tasik ~ Stesen LRT Bandar Tasik Selatan
U5900,2026-03-03,2026-03,0.5496,590,Bandar Sungai Long ~ Hab Pasar Seni
U6000,2026-03-03,2026-03,0.5958,600,Puchong Utama ~ Hab Pasar Seni
U6400,2026-03-03,2026-03,0.7578,640,Hab Bas Sri Manja ~ Hab Pasar Seni
U6418,2026-03-03,2026-03,0.4893,641,Stesen LRT Subang Jaya ~ Pearl Point
U6500,2026-03-03,2026-03,0.7868,650,Taman Desa ~ Hab Pasar Seni
U6510,2026-03-03,2026-03,0.4243,651,Stesen LRT Muhibbah ~Pearl Point
U6520,2026-03-03,2026-03,0.8022,652,Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama
U7508,2026-03-03,2026-03,0.8516,750,Hab Sekysen 2 ~ Hab Pasar Seni
U7510,2026-03-03,2026-03,0.5507,751,Taman Sri Muda ~ Hab Pasar Seni
U7520,2026-03-03,2026-03,0.8035,752,Stesen LRT Putra Height ~ Hentian Bandar Shah Alam
U7538,2026-03-03,2026-03,0.97,753,Hentian Bandar Shah Alam ~ UiTM Puncak Alam
U7548,2026-03-03,2026-03,0.7853,754,Sekysen 13 Shah Alam ~ UITM Puncak Perdana
U7700,2026-03-03,2026-03,0.6298,770,Subang Mewah USJ 1 ~ Hab Pasar Seni
U7718,2026-03-03,2026-03,0.897,771,Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan
U7720,2026-03-03,2026-03,0.7484,772,Subang Suria Mah Sing ~ Hab Pasar Seni
U7800,2026-03-03,2026-03,0.5005,780,Kota Damansara ~ Hab Pasar Seni
U7828,2026-03-03,2026-03,0.6925,782,Hentian PJ Old Town ~ Hab Pasar Seni
U7830,2026-03-03,2026-03,0.5001,783,Stesen LRT Kelana Jaya ~ Subang Parade
U8210,2026-03-03,2026-03,0.8011,821,Pantai Hill Park ~ Hab Pasar Seni
S5010,2026-03-04,2026-03,1,MENARA PRASARANA,LRT Lembah Subang ~ Menara Prasarana
S6060,2026-03-04,2026-03,0,PAVILION BUKIT JALIL (PAVBJ),Stesen LRT Awan Besar ~ Pavilion Bukit Jalil
T2000,2026-03-04,2026-03,0,T200,Stesen LRT Gombak ~ UIA Gombak
T2010,2026-03-04,2026-03,0.914,T201,Stesen LRT Gombak ~ Hab Wira Damai
T2020,2026-03-04,2026-03,0.9593,T202,Stesen LRT Taman Melati ~ Taman Melewar
T2220,2026-03-04,2026-03,0.6482,T222,Stesen LRT Sri Rampai ~ UKAY Perdana
T2230,2026-03-04,2026-03,0.9607,T223,"Stesen LRT Setiawangsa ~ AU3, Jentayu, Keramat"
T2500,2026-03-04,2026-03,1,T250,Stesen LRT Wangsa Maju ~ Setapak Sentral
T2510,2026-03-04,2026-03,0.1039,T251,Stesen LRT Sri Rampai ~ Seksyen 10 Wangsa Maju
T3008,2026-03-04,2026-03,0.0121,T300,Bukit Indah ~ Ampang Point via Jalan Rasmi
T3018,2026-03-04,2026-03,0.9036,T301,Taman Mulia Jaya ~ Ampang Point via Jalan Merdeka
T3028,2026-03-04,2026-03,0.8686,T302,Hutan Lipur Ampang ~ Ampang Point
T3048,2026-03-04,2026-03,0.3157,T304,Bukit Indah ~ Ampang Point via Jalan Ampang
T3510,2026-03-04,2026-03,0.7242,T351,Stesen LRT Cempaka ~ Taman Bukit Permai
T4068,2026-03-04,2026-03,0.5876,T406,Cheras Batu 10 ~ Pangsun
T5718,2026-03-04,2026-03,0.7336,T571,Stesen KTM Serdang ~ Taman Sri Pulai
T5800,2026-03-04,2026-03,0.3059,T580,Stesen LRT Awan Besar ~ TPM via Stesen LRT Bukit Jalil
T5810,2026-03-04,2026-03,0.5503,T581,Stesen LRT Alam Sutera ~ PPR Pinggiran Bukit Jalil
T6000,2026-03-04,2026-03,0.6374,T600,Stesen LRT IOI Puchong ~ Taman Wawasan
T6010,2026-03-04,2026-03,0.9457,T601,Puchong Utama ~ Puchong Prima
T6030,2026-03-04,2026-03,0,T603,Stesen LRT Puchong Prima ~ Taman Mas Sepang
T6040,2026-03-04,2026-03,0.8537,T604,Stesen LRT Perindustrian Puchong ~ Taman Kinrara
T6050,2026-03-04,2026-03,0.9518,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
T6400,2026-03-04,2026-03,0.6755,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T7158,2026-03-04,2026-03,0.8569,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7538,2026-03-04,2026-03,0.8191,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7548,2026-03-04,2026-03,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7568,2026-03-04,2026-03,0.4208,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7740,2026-03-04,2026-03,0.7657,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7800,2026-03-04,2026-03,0.76,T780,Stesen LRT Kelana Jaya ~ Taman Mayang
T7810,2026-03-04,2026-03,0.5917,T781,Stesen LRT Kelana Jaya ~ Kelana Centre Point
T7820,2026-03-04,2026-03,0,T782,Stesen LRT Lembah Subang ~ Ara Damansara
T7860,2026-03-04,2026-03,0.4302,T786,Stesen LRT Asia Jaya ~ Stesen MRT Phileo Damansara
T7870,2026-03-04,2026-03,0.9092,T787,Stesen LRT Asia Jaya ~ Seksyen 14 & 18
T7880,2026-03-04,2026-03,0,T788,Stesen LRT Universiti ~ Mid Valley
T7890,2026-03-04,2026-03,1,T789,Stesen LRT Universiti ~ Universiti Malaya via Pantai Hillpark
T8500,2026-03-04,2026-03,1,T850,Stesen LRT Bangsar ~ Stesen MRT Semantan
T8510,2026-03-04,2026-03,0.3971,T851,KL Sentral ~ Parlimen
U1510,2026-03-04,2026-03,0.5657,151,Bandar Baru Selayang ~ Hab Lebuh Pudu
U1710,2026-03-04,2026-03,0.7611,171,Hab Wira Damai ~ Lebuh Ampang via Sentul
U1730,2026-03-04,2026-03,0.8513,173,Taman Jasa Utama ~ Lebuh Ampang
U1800,2026-03-04,2026-03,0.7731,180,Taman Dato' Senu ~ Hab Pasar Seni
U1900,2026-03-04,2026-03,0.9042,190,Desa Sri Hartamas ~ Lin Ho Jln Lekiu
U2020,2026-03-04,2026-03,0.8137,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2200,2026-03-04,2026-03,0.3011,220,Taman Melawati ~ Lebuh Ampang
U2220,2026-03-04,2026-03,0.8688,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2500,2026-03-04,2026-03,0.8589,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2538,2026-03-04,2026-03,0.3526,253,Stesen LRT Wangsa Maju ~ Ampang Point
U2548,2026-03-04,2026-03,0.6434,254,Ayer Panas ~ Titiwangsa via Chowkit
U3000,2026-03-04,2026-03,0.9481,300,Terminal Maluri ~ Lebuh Ampang
U3020,2026-03-04,2026-03,0.7987,302,Titiwangsa ~ KLCC
U3030,2026-03-04,2026-03,0.8793,303,Taman Mulia Jaya ~ Lebuh Ampang
U4000,2026-03-04,2026-03,0.1732,400,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang
U4210,2026-03-04,2026-03,0.7852,421,Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang
U4500,2026-03-04,2026-03,0.8101,450,Hentian Kajang ~ Hab Lebuh Pudu
U5410,2026-03-04,2026-03,0.4235,541,Stesen MRT Taman Equine ~ Stesen LRT BK 5
U5800,2026-03-04,2026-03,0.8865,580,Desa Petaling ~ Pasar Seni via Stesen LRT Salak Selatan
U5810,2026-03-04,2026-03,0.5438,581,Desa Tasik ~ Stesen LRT Bandar Tasik Selatan
U5900,2026-03-04,2026-03,0.7,590,Bandar Sungai Long ~ Hab Pasar Seni
U6000,2026-03-04,2026-03,0.6183,600,Puchong Utama ~ Hab Pasar Seni
U6400,2026-03-04,2026-03,0.7964,640,Hab Bas Sri Manja ~ Hab Pasar Seni
U6418,2026-03-04,2026-03,0.6569,641,Stesen LRT Subang Jaya ~ Pearl Point
U6500,2026-03-04,2026-03,0.8419,650,Taman Desa ~ Hab Pasar Seni
U6510,2026-03-04,2026-03,0.5964,651,Stesen LRT Muhibbah ~Pearl Point
U6520,2026-03-04,2026-03,0.9086,652,Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama
U7508,2026-03-04,2026-03,0.7648,750,Hab Sekysen 2 ~ Hab Pasar Seni
U7510,2026-03-04,2026-03,0.5985,751,Taman Sri Muda ~ Hab Pasar Seni
U7520,2026-03-04,2026-03,0.8256,752,Stesen LRT Putra Height ~ Hentian Bandar Shah Alam
U7538,2026-03-04,2026-03,1,753,Hentian Bandar Shah Alam ~ UiTM Puncak Alam
U7548,2026-03-04,2026-03,0.6543,754,Sekysen 13 Shah Alam ~ UITM Puncak Perdana
U7700,2026-03-04,2026-03,0.6977,770,Subang Mewah USJ 1 ~ Hab Pasar Seni
U7718,2026-03-04,2026-03,0.9105,771,Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan
U7720,2026-03-04,2026-03,0.6984,772,Subang Suria Mah Sing ~ Hab Pasar Seni
U7800,2026-03-04,2026-03,0.9091,780,Kota Damansara ~ Hab Pasar Seni
U7828,2026-03-04,2026-03,0.7722,782,Hentian PJ Old Town ~ Hab Pasar Seni
U7830,2026-03-04,2026-03,0.7542,783,Stesen LRT Kelana Jaya ~ Subang Parade
U8210,2026-03-04,2026-03,0.8479,821,Pantai Hill Park ~ Hab Pasar Seni
S6060,2026-03-05,2026-03,0,PAVILION BUKIT JALIL (PAVBJ),Stesen LRT Awan Besar ~ Pavilion Bukit Jalil
T2000,2026-03-05,2026-03,0.6785,T200,Stesen LRT Gombak ~ UIA Gombak
T2020,2026-03-05,2026-03,0,T202,Stesen LRT Taman Melati ~ Taman Melewar
T2220,2026-03-05,2026-03,0.6995,T222,Stesen LRT Sri Rampai ~ UKAY Perdana
T2230,2026-03-05,2026-03,1,T223,"Stesen LRT Setiawangsa ~ AU3, Jentayu, Keramat"
T2500,2026-03-05,2026-03,0.6857,T250,Stesen LRT Wangsa Maju ~ Setapak Sentral
T2510,2026-03-05,2026-03,0.7915,T251,Stesen LRT Sri Rampai ~ Seksyen 10 Wangsa Maju
T3008,2026-03-05,2026-03,0,T300,Bukit Indah ~ Ampang Point via Jalan Rasmi
T3018,2026-03-05,2026-03,0.9656,T301,Taman Mulia Jaya ~ Ampang Point via Jalan Merdeka
T3028,2026-03-05,2026-03,0.7087,T302,Hutan Lipur Ampang ~ Ampang Point
T3048,2026-03-05,2026-03,0.0447,T304,Bukit Indah ~ Ampang Point via Jalan Ampang
T4068,2026-03-05,2026-03,0.7129,T406,Cheras Batu 10 ~ Pangsun
T5718,2026-03-05,2026-03,0.6458,T571,Stesen KTM Serdang ~ Taman Sri Pulai
T5800,2026-03-05,2026-03,0.6795,T580,Stesen LRT Awan Besar ~ TPM via Stesen LRT Bukit Jalil
T5810,2026-03-05,2026-03,0.7985,T581,Stesen LRT Alam Sutera ~ PPR Pinggiran Bukit Jalil
T6000,2026-03-05,2026-03,0.6001,T600,Stesen LRT IOI Puchong ~ Taman Wawasan
T6010,2026-03-05,2026-03,0.9673,T601,Puchong Utama ~ Puchong Prima
T6030,2026-03-05,2026-03,0.7961,T603,Stesen LRT Puchong Prima ~ Taman Mas Sepang
T6040,2026-03-05,2026-03,0.9116,T604,Stesen LRT Perindustrian Puchong ~ Taman Kinrara
T6050,2026-03-05,2026-03,0.9444,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
T6400,2026-03-05,2026-03,0.7754,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T7158,2026-03-05,2026-03,0.8499,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7538,2026-03-05,2026-03,0.8874,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7548,2026-03-05,2026-03,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7568,2026-03-05,2026-03,0.8906,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7740,2026-03-05,2026-03,0.8807,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7800,2026-03-05,2026-03,0.7462,T780,Stesen LRT Kelana Jaya ~ Taman Mayang
T7810,2026-03-05,2026-03,0.8852,T781,Stesen LRT Kelana Jaya ~ Kelana Centre Point
T7820,2026-03-05,2026-03,0.8827,T782,Stesen LRT Lembah Subang ~ Ara Damansara
T7860,2026-03-05,2026-03,0.9785,T786,Stesen LRT Asia Jaya ~ Stesen MRT Phileo Damansara
T7870,2026-03-05,2026-03,0.9418,T787,Stesen LRT Asia Jaya ~ Seksyen 14 & 18
T7890,2026-03-05,2026-03,1,T789,Stesen LRT Universiti ~ Universiti Malaya via Pantai Hillpark
T7910,2026-03-05,2026-03,0.9107,T791,Stesen LRT Kerinchi ~ Pantai Hill Park
T8500,2026-03-05,2026-03,1,T850,Stesen LRT Bangsar ~ Stesen MRT Semantan
T8510,2026-03-05,2026-03,0.2834,T851,KL Sentral ~ Parlimen
U1710,2026-03-05,2026-03,0.8542,171,Hab Wira Damai ~ Lebuh Ampang via Sentul
U1730,2026-03-05,2026-03,0.3105,173,Taman Jasa Utama ~ Lebuh Ampang
U1800,2026-03-05,2026-03,0.8381,180,Taman Dato' Senu ~ Hab Pasar Seni
U1900,2026-03-05,2026-03,0.8702,190,Desa Sri Hartamas ~ Lin Ho Jln Lekiu
U2020,2026-03-05,2026-03,0.8221,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2200,2026-03-05,2026-03,0.6032,220,Taman Melawati ~ Lebuh Ampang
U2220,2026-03-05,2026-03,0.6646,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2500,2026-03-05,2026-03,0.9007,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2538,2026-03-05,2026-03,0.3094,253,Stesen LRT Wangsa Maju ~ Ampang Point
U2548,2026-03-05,2026-03,0.5146,254,Ayer Panas ~ Titiwangsa via Chowkit
U3020,2026-03-05,2026-03,0.9062,302,Titiwangsa ~ KLCC
U3030,2026-03-05,2026-03,0.8299,303,Taman Mulia Jaya ~ Lebuh Ampang
