route_id,date,month,BPI,route_short_name,route_long_name
T6030,2026-02-06,2026-02,0.4952,T603,Stesen LRT Puchong Prima ~ Taman Mas Sepang
T6040,2026-02-06,2026-02,0.8964,T604,Stesen LRT Perindustrian Puchong ~ Taman Kinrara
T6050,2026-02-06,2026-02,0.9853,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
T6400,2026-02-06,2026-02,0.7085,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T7158,2026-02-06,2026-02,0.6836,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7538,2026-02-06,2026-02,0.7927,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7548,2026-02-06,2026-02,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7568,2026-02-06,2026-02,0.7606,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7740,2026-02-06,2026-02,0.8824,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7760,2026-02-06,2026-02,0.8141,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7800,2026-02-06,2026-02,0.6793,T780,Stesen LRT Kelana Jaya ~ Taman Mayang
T7810,2026-02-06,2026-02,0.9031,T781,Stesen LRT Kelana Jaya ~ Kelana Centre Point
T7820,2026-02-06,2026-02,0.6503,T782,Stesen LRT Lembah Subang ~ Ara Damansara
T7860,2026-02-06,2026-02,0.0921,T786,Stesen LRT Asia Jaya ~ Stesen MRT Phileo Damansara
T7870,2026-02-06,2026-02,0.964,T787,Stesen LRT Asia Jaya ~ Seksyen 14 & 18
T7880,2026-02-06,2026-02,1,T788,Stesen LRT Universiti ~ Mid Valley
T7890,2026-02-06,2026-02,0.9413,T789,Stesen LRT Universiti ~ Universiti Malaya via Pantai Hillpark
T7910,2026-02-06,2026-02,0.9757,T791,Stesen LRT Kerinchi ~ Pantai Hill Park
T8500,2026-02-06,2026-02,0.1921,T850,Stesen LRT Bangsar ~ Stesen MRT Semantan
T8510,2026-02-06,2026-02,0.0938,T851,KL Sentral ~ Parlimen
U1510,2026-02-06,2026-02,0.5653,151,Bandar Baru Selayang ~ Hab Lebuh Pudu
U1710,2026-02-06,2026-02,0.8463,171,Hab Wira Damai ~ Lebuh Ampang via Sentul
U1730,2026-02-06,2026-02,0.878,173,Taman Jasa Utama ~ Lebuh Ampang
U1800,2026-02-06,2026-02,0.8058,180,Taman Dato' Senu ~ Hab Pasar Seni
U1900,2026-02-06,2026-02,0.8833,190,Desa Sri Hartamas ~ Lin Ho Jln Lekiu
U2000,2026-02-06,2026-02,0,200,UIA Gombak ~ SOGO KL
U2020,2026-02-06,2026-02,0.7914,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2200,2026-02-06,2026-02,0.7294,220,Taman Melawati ~ Lebuh Ampang
U2220,2026-02-06,2026-02,0.7616,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2500,2026-02-06,2026-02,0.9659,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2510,2026-02-06,2026-02,0.9311,251,AU3 Jentayu ~ Chow Kit
U2538,2026-02-06,2026-02,0.5914,253,Stesen LRT Wangsa Maju ~ Ampang Point
U2548,2026-02-06,2026-02,0.4611,254,Ayer Panas ~ Titiwangsa via Chowkit
U3000,2026-02-06,2026-02,0.1033,300,Terminal Maluri ~ Lebuh Ampang
U3020,2026-02-06,2026-02,0.8393,302,Titiwangsa ~ KLCC
U3030,2026-02-06,2026-02,0.7496,303,Taman Mulia Jaya ~ Lebuh Ampang
U4000,2026-02-06,2026-02,0.2987,400,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang
U4200,2026-02-06,2026-02,1,420,Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang
U4210,2026-02-06,2026-02,0.7092,421,Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang
U4500,2026-02-06,2026-02,0.7923,450,Hentian Kajang ~ Hab Lebuh Pudu
U5410,2026-02-06,2026-02,0.5432,541,Stesen MRT Taman Equine ~ Stesen LRT BK 5
U5800,2026-02-06,2026-02,0.9696,580,Desa Petaling ~ Pasar Seni via Stesen LRT Salak Selatan
U5810,2026-02-06,2026-02,0.5492,581,Desa Tasik ~ Stesen LRT Bandar Tasik Selatan
U5900,2026-02-06,2026-02,0.1073,590,Bandar Sungai Long ~ Hab Pasar Seni
U6000,2026-02-06,2026-02,0.5832,600,Puchong Utama ~ Hab Pasar Seni
U6400,2026-02-06,2026-02,0.81,640,Hab Bas Sri Manja ~ Hab Pasar Seni
U6418,2026-02-06,2026-02,0.6851,641,Stesen LRT Subang Jaya ~ Pearl Point
U6500,2026-02-06,2026-02,0.8186,650,Taman Desa ~ Hab Pasar Seni
U6510,2026-02-06,2026-02,0.6434,651,Stesen LRT Muhibbah ~Pearl Point
U6520,2026-02-06,2026-02,0.8851,652,Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama
U7508,2026-02-06,2026-02,0.7318,750,Hab Sekysen 2 ~ Hab Pasar Seni
U7510,2026-02-06,2026-02,0.6954,751,Taman Sri Muda ~ Hab Pasar Seni
U7520,2026-02-06,2026-02,0.8654,752,Stesen LRT Putra Height ~ Hentian Bandar Shah Alam
U7538,2026-02-06,2026-02,0,753,Hentian Bandar Shah Alam ~ UiTM Puncak Alam
U7548,2026-02-06,2026-02,0.9227,754,Sekysen 13 Shah Alam ~ UITM Puncak Perdana
U7700,2026-02-06,2026-02,0.4421,770,Subang Mewah USJ 1 ~ Hab Pasar Seni
U7718,2026-02-06,2026-02,0.4633,771,Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan
U7720,2026-02-06,2026-02,0.7311,772,Subang Suria Mah Sing ~ Hab Pasar Seni
U7800,2026-02-06,2026-02,0.8415,780,Kota Damansara ~ Hab Pasar Seni
U7828,2026-02-06,2026-02,0.729,782,Hentian PJ Old Town ~ Hab Pasar Seni
U7830,2026-02-06,2026-02,0.6529,783,Stesen LRT Kelana Jaya ~ Subang Parade
U8210,2026-02-06,2026-02,0.8357,821,Pantai Hill Park ~ Hab Pasar Seni
U8220,2026-02-06,2026-02,0.6659,822,Stesen LRT Bangsar ~ Bangsar Shopping Centre
P1010,2026-02-09,2026-02,0.4618,P101,Kompleks F ~ Presint 5
P1040,2026-02-09,2026-02,0.6625,P104,Dataran Gemilang ~ PICC via Presint 5
S6060,2026-02-09,2026-02,0,PAVILION BUKIT JALIL (PAVBJ),Stesen LRT Awan Besar ~ Pavilion Bukit Jalil
T2000,2026-02-09,2026-02,0.8935,T200,Stesen LRT Gombak ~ UIA Gombak
T2010,2026-02-09,2026-02,0.8676,T201,Stesen LRT Gombak ~ Hab Wira Damai
T2020,2026-02-09,2026-02,0.9421,T202,Stesen LRT Taman Melati ~ Taman Melewar
T2220,2026-02-09,2026-02,0.5281,T222,Stesen LRT Sri Rampai ~ UKAY Perdana
T2230,2026-02-09,2026-02,0.959,T223,"Stesen LRT Setiawangsa ~ AU3, Jentayu, Keramat"
T2500,2026-02-09,2026-02,0.8855,T250,Stesen LRT Wangsa Maju ~ Setapak Sentral
T2510,2026-02-09,2026-02,0.7588,T251,Stesen LRT Sri Rampai ~ Seksyen 10 Wangsa Maju
T3008,2026-02-09,2026-02,0,T300,Bukit Indah ~ Ampang Point via Jalan Rasmi
T3018,2026-02-09,2026-02,0.934,T301,Taman Mulia Jaya ~ Ampang Point via Jalan Merdeka
T3028,2026-02-09,2026-02,0.8517,T302,Hutan Lipur Ampang ~ Ampang Point
T3030,2026-02-09,2026-02,0.8973,T303,Ampang Point ~ Stesen LRT Pandan Indah
T3048,2026-02-09,2026-02,0.4998,T304,Bukit Indah ~ Ampang Point via Jalan Ampang
T3500,2026-02-09,2026-02,0.7217,T350,Stesen LRT Cempaka ~ Taman Mawar
T3510,2026-02-09,2026-02,0.856,T351,Stesen LRT Cempaka ~ Taman Bukit Permai
T4068,2026-02-09,2026-02,0.7846,T406,Cheras Batu 10 ~ Pangsun
T5718,2026-02-09,2026-02,0.7344,T571,Stesen KTM Serdang ~ Taman Sri Pulai
T5800,2026-02-09,2026-02,0,T580,Stesen LRT Awan Besar ~ TPM via Stesen LRT Bukit Jalil
T5810,2026-02-09,2026-02,0.8195,T581,Stesen LRT Alam Sutera ~ PPR Pinggiran Bukit Jalil
T6000,2026-02-09,2026-02,0.6592,T600,Stesen LRT IOI Puchong ~ Taman Wawasan
T6010,2026-02-09,2026-02,0.9326,T601,Puchong Utama ~ Puchong Prima
T6030,2026-02-09,2026-02,0.7837,T603,Stesen LRT Puchong Prima ~ Taman Mas Sepang
T6040,2026-02-09,2026-02,0.8042,T604,Stesen LRT Perindustrian Puchong ~ Taman Kinrara
T6050,2026-02-09,2026-02,0.9781,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
T6400,2026-02-09,2026-02,0.6458,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T7158,2026-02-09,2026-02,0.7555,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7538,2026-02-09,2026-02,0.8781,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7548,2026-02-09,2026-02,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7568,2026-02-09,2026-02,0.9317,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7740,2026-02-09,2026-02,0.8969,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7760,2026-02-09,2026-02,0.977,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7800,2026-02-09,2026-02,0.6593,T780,Stesen LRT Kelana Jaya ~ Taman Mayang
T7810,2026-02-09,2026-02,0.8248,T781,Stesen LRT Kelana Jaya ~ Kelana Centre Point
T7820,2026-02-09,2026-02,0.7872,T782,Stesen LRT Lembah Subang ~ Ara Damansara
T7860,2026-02-09,2026-02,0.5709,T786,Stesen LRT Asia Jaya ~ Stesen MRT Phileo Damansara
T7870,2026-02-09,2026-02,0.925,T787,Stesen LRT Asia Jaya ~ Seksyen 14 & 18
T7890,2026-02-09,2026-02,0.9536,T789,Stesen LRT Universiti ~ Universiti Malaya via Pantai Hillpark
T7900,2026-02-09,2026-02,1,T790,Stesen LRT Paramount ~ Mid Valley
T7910,2026-02-09,2026-02,0.8493,T791,Stesen LRT Kerinchi ~ Pantai Hill Park
T8500,2026-02-09,2026-02,0.2137,T850,Stesen LRT Bangsar ~ Stesen MRT Semantan
T8510,2026-02-09,2026-02,0.2458,T851,KL Sentral ~ Parlimen
U1510,2026-02-09,2026-02,0.5648,151,Bandar Baru Selayang ~ Hab Lebuh Pudu
U1710,2026-02-09,2026-02,0.8253,171,Hab Wira Damai ~ Lebuh Ampang via Sentul
U1730,2026-02-09,2026-02,0.8868,173,Taman Jasa Utama ~ Lebuh Ampang
U1800,2026-02-09,2026-02,0.7484,180,Taman Dato' Senu ~ Hab Pasar Seni
U1900,2026-02-09,2026-02,0.8907,190,Desa Sri Hartamas ~ Lin Ho Jln Lekiu
U2000,2026-02-09,2026-02,0.5551,200,UIA Gombak ~ SOGO KL
U2020,2026-02-09,2026-02,0.7918,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2200,2026-02-09,2026-02,0.687,220,Taman Melawati ~ Lebuh Ampang
U2220,2026-02-09,2026-02,0.7219,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2500,2026-02-09,2026-02,0.8749,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2510,2026-02-09,2026-02,0.9227,251,AU3 Jentayu ~ Chow Kit
U2538,2026-02-09,2026-02,0.595,253,Stesen LRT Wangsa Maju ~ Ampang Point
U2548,2026-02-09,2026-02,0.4773,254,Ayer Panas ~ Titiwangsa via Chowkit
U3000,2026-02-09,2026-02,0,300,Terminal Maluri ~ Lebuh Ampang
U3020,2026-02-09,2026-02,0.7198,302,Titiwangsa ~ KLCC
U3030,2026-02-09,2026-02,0.8509,303,Taman Mulia Jaya ~ Lebuh Ampang
U4000,2026-02-09,2026-02,0.592,400,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang
U4210,2026-02-09,2026-02,0.2725,421,Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang
U4500,2026-02-09,2026-02,0.8192,450,Hentian Kajang ~ Hab Lebuh Pudu
U5410,2026-02-09,2026-02,0,541,Stesen MRT Taman Equine ~ Stesen LRT BK 5
U5800,2026-02-09,2026-02,0,580,Desa Petaling ~ Pasar Seni via Stesen LRT Salak Selatan
U5810,2026-02-09,2026-02,0.5199,581,Desa Tasik ~ Stesen LRT Bandar Tasik Selatan
U5900,2026-02-09,2026-02,0.8136,590,Bandar Sungai Long ~ Hab Pasar Seni
U6000,2026-02-09,2026-02,0.6371,600,Puchong Utama ~ Hab Pasar Seni
U6400,2026-02-09,2026-02,0.8317,640,Hab Bas Sri Manja ~ Hab Pasar Seni
U6418,2026-02-09,2026-02,0.8486,641,Stesen LRT Subang Jaya ~ Pearl Point
U6500,2026-02-09,2026-02,0.8802,650,Taman Desa ~ Hab Pasar Seni
U6510,2026-02-09,2026-02,0.7724,651,Stesen LRT Muhibbah ~Pearl Point
U6520,2026-02-09,2026-02,0.9251,652,Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama
U7508,2026-02-09,2026-02,0.6468,750,Hab Sekysen 2 ~ Hab Pasar Seni
U7510,2026-02-09,2026-02,0.6457,751,Taman Sri Muda ~ Hab Pasar Seni
U7520,2026-02-09,2026-02,0.8069,752,Stesen LRT Putra Height ~ Hentian Bandar Shah Alam
U7538,2026-02-09,2026-02,0.9639,753,Hentian Bandar Shah Alam ~ UiTM Puncak Alam
U7548,2026-02-09,2026-02,0.8036,754,Sekysen 13 Shah Alam ~ UITM Puncak Perdana
U7700,2026-02-09,2026-02,0.5287,770,Subang Mewah USJ 1 ~ Hab Pasar Seni
U7718,2026-02-09,2026-02,0.9818,771,Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan
U7720,2026-02-09,2026-02,0.7812,772,Subang Suria Mah Sing ~ Hab Pasar Seni
U7800,2026-02-09,2026-02,0.9579,780,Kota Damansara ~ Hab Pasar Seni
U7828,2026-02-09,2026-02,0.8039,782,Hentian PJ Old Town ~ Hab Pasar Seni
U7830,2026-02-09,2026-02,0.4218,783,Stesen LRT Kelana Jaya ~ Subang Parade
U8210,2026-02-09,2026-02,0.8178,821,Pantai Hill Park ~ Hab Pasar Seni
U8220,2026-02-09,2026-02,0.614,822,Stesen LRT Bangsar ~ Bangsar Shopping Centre
P1010,2026-02-10,2026-02,0.952,P101,Kompleks F ~ Presint 5
P1040,2026-02-10,2026-02,0.7622,P104,Dataran Gemilang ~ PICC via Presint 5
S6060,2026-02-10,2026-02,0,PAVILION BUKIT JALIL (PAVBJ),Stesen LRT Awan Besar ~ Pavilion Bukit Jalil
T2000,2026-02-10,2026-02,0,T200,Stesen LRT Gombak ~ UIA Gombak
T2010,2026-02-10,2026-02,0.9391,T201,Stesen LRT Gombak ~ Hab Wira Damai
T2020,2026-02-10,2026-02,0.8547,T202,Stesen LRT Taman Melati ~ Taman Melewar
T2220,2026-02-10,2026-02,0.3879,T222,Stesen LRT Sri Rampai ~ UKAY Perdana
T2230,2026-02-10,2026-02,0.9568,T223,"Stesen LRT Setiawangsa ~ AU3, Jentayu, Keramat"
T2500,2026-02-10,2026-02,0.8585,T250,Stesen LRT Wangsa Maju ~ Setapak Sentral
T2510,2026-02-10,2026-02,0.7033,T251,Stesen LRT Sri Rampai ~ Seksyen 10 Wangsa Maju
T3008,2026-02-10,2026-02,0.6695,T300,Bukit Indah ~ Ampang Point via Jalan Rasmi
T3018,2026-02-10,2026-02,0.9145,T301,Taman Mulia Jaya ~ Ampang Point via Jalan Merdeka
T3028,2026-02-10,2026-02,0.8842,T302,Hutan Lipur Ampang ~ Ampang Point
T3030,2026-02-10,2026-02,0.6003,T303,Ampang Point ~ Stesen LRT Pandan Indah
T3048,2026-02-10,2026-02,0.4299,T304,Bukit Indah ~ Ampang Point via Jalan Ampang
T3500,2026-02-10,2026-02,0.3183,T350,Stesen LRT Cempaka ~ Taman Mawar
T3510,2026-02-10,2026-02,0.7938,T351,Stesen LRT Cempaka ~ Taman Bukit Permai
T4068,2026-02-10,2026-02,0.8331,T406,Cheras Batu 10 ~ Pangsun
T5718,2026-02-10,2026-02,0.7639,T571,Stesen KTM Serdang ~ Taman Sri Pulai
T5800,2026-02-10,2026-02,0.4256,T580,Stesen LRT Awan Besar ~ TPM via Stesen LRT Bukit Jalil
T5810,2026-02-10,2026-02,0.6838,T581,Stesen LRT Alam Sutera ~ PPR Pinggiran Bukit Jalil
T6000,2026-02-10,2026-02,0.5806,T600,Stesen LRT IOI Puchong ~ Taman Wawasan
T6010,2026-02-10,2026-02,0.9792,T601,Puchong Utama ~ Puchong Prima
T6030,2026-02-10,2026-02,0.7729,T603,Stesen LRT Puchong Prima ~ Taman Mas Sepang
T6040,2026-02-10,2026-02,0.8907,T604,Stesen LRT Perindustrian Puchong ~ Taman Kinrara
T6050,2026-02-10,2026-02,1,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
T6400,2026-02-10,2026-02,0.1262,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T7158,2026-02-10,2026-02,0.8741,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7538,2026-02-10,2026-02,0,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7548,2026-02-10,2026-02,0.9879,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7568,2026-02-10,2026-02,0.8228,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7740,2026-02-10,2026-02,0.9026,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7760,2026-02-10,2026-02,0.9806,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7800,2026-02-10,2026-02,0.8146,T780,Stesen LRT Kelana Jaya ~ Taman Mayang
T7810,2026-02-10,2026-02,0.7828,T781,Stesen LRT Kelana Jaya ~ Kelana Centre Point
T7820,2026-02-10,2026-02,0.9164,T782,Stesen LRT Lembah Subang ~ Ara Damansara
T7860,2026-02-10,2026-02,0,T786,Stesen LRT Asia Jaya ~ Stesen MRT Phileo Damansara
T7870,2026-02-10,2026-02,0.9223,T787,Stesen LRT Asia Jaya ~ Seksyen 14 & 18
T7890,2026-02-10,2026-02,0.9431,T789,Stesen LRT Universiti ~ Universiti Malaya via Pantai Hillpark
T7900,2026-02-10,2026-02,0.8168,T790,Stesen LRT Paramount ~ Mid Valley
T7910,2026-02-10,2026-02,0.6487,T791,Stesen LRT Kerinchi ~ Pantai Hill Park
T8500,2026-02-10,2026-02,0.1854,T850,Stesen LRT Bangsar ~ Stesen MRT Semantan
T8510,2026-02-10,2026-02,0.2397,T851,KL Sentral ~ Parlimen
U1510,2026-02-10,2026-02,0.581,151,Bandar Baru Selayang ~ Hab Lebuh Pudu
U1710,2026-02-10,2026-02,0.8024,171,Hab Wira Damai ~ Lebuh Ampang via Sentul
U1730,2026-02-10,2026-02,0.9718,173,Taman Jasa Utama ~ Lebuh Ampang
U1800,2026-02-10,2026-02,0.8298,180,Taman Dato' Senu ~ Hab Pasar Seni
U1900,2026-02-10,2026-02,0.8686,190,Desa Sri Hartamas ~ Lin Ho Jln Lekiu
U2000,2026-02-10,2026-02,0.6163,200,UIA Gombak ~ SOGO KL
U2020,2026-02-10,2026-02,0.7438,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2200,2026-02-10,2026-02,0.7576,220,Taman Melawati ~ Lebuh Ampang
U2220,2026-02-10,2026-02,0.797,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2500,2026-02-10,2026-02,0.9233,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2510,2026-02-10,2026-02,0.882,251,AU3 Jentayu ~ Chow Kit
U2538,2026-02-10,2026-02,0.5282,253,Stesen LRT Wangsa Maju ~ Ampang Point
U2548,2026-02-10,2026-02,0.3831,254,Ayer Panas ~ Titiwangsa via Chowkit
U3000,2026-02-10,2026-02,0,300,Terminal Maluri ~ Lebuh Ampang
U3020,2026-02-10,2026-02,0.8903,302,Titiwangsa ~ KLCC
U3030,2026-02-10,2026-02,0.7763,303,Taman Mulia Jaya ~ Lebuh Ampang
U4000,2026-02-10,2026-02,0,400,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang
U4210,2026-02-10,2026-02,0,421,Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang
U4500,2026-02-10,2026-02,0.8626,450,Hentian Kajang ~ Hab Lebuh Pudu
U5410,2026-02-10,2026-02,0,541,Stesen MRT Taman Equine ~ Stesen LRT BK 5
U5800,2026-02-10,2026-02,0.825,580,Desa Petaling ~ Pasar Seni via Stesen LRT Salak Selatan
U5810,2026-02-10,2026-02,0.5147,581,Desa Tasik ~ Stesen LRT Bandar Tasik Selatan
U5900,2026-02-10,2026-02,0.6718,590,Bandar Sungai Long ~ Hab Pasar Seni
U6000,2026-02-10,2026-02,0.6249,600,Puchong Utama ~ Hab Pasar Seni
U6400,2026-02-10,2026-02,0.7857,640,Hab Bas Sri Manja ~ Hab Pasar Seni
U6418,2026-02-10,2026-02,0.6725,641,Stesen LRT Subang Jaya ~ Pearl Point
U6500,2026-02-10,2026-02,0.8414,650,Taman Desa ~ Hab Pasar Seni
U6510,2026-02-10,2026-02,0.3263,651,Stesen LRT Muhibbah ~Pearl Point
U6520,2026-02-10,2026-02,0.7763,652,Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama
U7508,2026-02-10,2026-02,0.8154,750,Hab Sekysen 2 ~ Hab Pasar Seni
U7510,2026-02-10,2026-02,0.6676,751,Taman Sri Muda ~ Hab Pasar Seni
U7520,2026-02-10,2026-02,0.8074,752,Stesen LRT Putra Height ~ Hentian Bandar Shah Alam
U7538,2026-02-10,2026-02,0.9003,753,Hentian Bandar Shah Alam ~ UiTM Puncak Alam
U7548,2026-02-10,2026-02,0.7309,754,Sekysen 13 Shah Alam ~ UITM Puncak Perdana
U7700,2026-02-10,2026-02,0.5272,770,Subang Mewah USJ 1 ~ Hab Pasar Seni
U7718,2026-02-10,2026-02,0.8076,771,Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan
U7720,2026-02-10,2026-02,0.8077,772,Subang Suria Mah Sing ~ Hab Pasar Seni
U7800,2026-02-10,2026-02,0.9052,780,Kota Damansara ~ Hab Pasar Seni
U7828,2026-02-10,2026-02,0.7644,782,Hentian PJ Old Town ~ Hab Pasar Seni
U7830,2026-02-10,2026-02,0.2488,783,Stesen LRT Kelana Jaya ~ Subang Parade
U8210,2026-02-10,2026-02,0.7991,821,Pantai Hill Park ~ Hab Pasar Seni
U8220,2026-02-10,2026-02,0,822,Stesen LRT Bangsar ~ Bangsar Shopping Centre
P1010,2026-02-11,2026-02,0.9661,P101,Kompleks F ~ Presint 5
S6060,2026-02-11,2026-02,0,PAVILION BUKIT JALIL (PAVBJ),Stesen LRT Awan Besar ~ Pavilion Bukit Jalil
T2000,2026-02-11,2026-02,0,T200,Stesen LRT Gombak ~ UIA Gombak
T2010,2026-02-11,2026-02,0.8831,T201,Stesen LRT Gombak ~ Hab Wira Damai
T2020,2026-02-11,2026-02,0.8478,T202,Stesen LRT Taman Melati ~ Taman Melewar
T2220,2026-02-11,2026-02,0.7572,T222,Stesen LRT Sri Rampai ~ UKAY Perdana
T2230,2026-02-11,2026-02,0.9834,T223,"Stesen LRT Setiawangsa ~ AU3, Jentayu, Keramat"
T2500,2026-02-11,2026-02,0.8734,T250,Stesen LRT Wangsa Maju ~ Setapak Sentral
T2510,2026-02-11,2026-02,0.8567,T251,Stesen LRT Sri Rampai ~ Seksyen 10 Wangsa Maju
T3008,2026-02-11,2026-02,0,T300,Bukit Indah ~ Ampang Point via Jalan Rasmi
T3018,2026-02-11,2026-02,0.9195,T301,Taman Mulia Jaya ~ Ampang Point via Jalan Merdeka
T3028,2026-02-11,2026-02,0.8423,T302,Hutan Lipur Ampang ~ Ampang Point
T3030,2026-02-11,2026-02,0.8367,T303,Ampang Point ~ Stesen LRT Pandan Indah
T3048,2026-02-11,2026-02,0.6376,T304,Bukit Indah ~ Ampang Point via Jalan Ampang
T3500,2026-02-11,2026-02,0.6705,T350,Stesen LRT Cempaka ~ Taman Mawar
T3510,2026-02-11,2026-02,0.8633,T351,Stesen LRT Cempaka ~ Taman Bukit Permai
T4068,2026-02-11,2026-02,0.8505,T406,Cheras Batu 10 ~ Pangsun
T5718,2026-02-11,2026-02,0.6526,T571,Stesen KTM Serdang ~ Taman Sri Pulai
T5800,2026-02-11,2026-02,0.0591,T580,Stesen LRT Awan Besar ~ TPM via Stesen LRT Bukit Jalil
T5810,2026-02-11,2026-02,0.6718,T581,Stesen LRT Alam Sutera ~ PPR Pinggiran Bukit Jalil
T6000,2026-02-11,2026-02,0.652,T600,Stesen LRT IOI Puchong ~ Taman Wawasan
T6010,2026-02-11,2026-02,0.9266,T601,Puchong Utama ~ Puchong Prima
T6030,2026-02-11,2026-02,0.8352,T603,Stesen LRT Puchong Prima ~ Taman Mas Sepang
T6040,2026-02-11,2026-02,0.849,T604,Stesen LRT Perindustrian Puchong ~ Taman Kinrara
T6050,2026-02-11,2026-02,0.8829,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
T6400,2026-02-11,2026-02,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T7158,2026-02-11,2026-02,0.7244,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7538,2026-02-11,2026-02,0.826,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7548,2026-02-11,2026-02,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7568,2026-02-11,2026-02,0.7916,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7740,2026-02-11,2026-02,0.5935,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7760,2026-02-11,2026-02,0.7161,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7800,2026-02-11,2026-02,0.3681,T780,Stesen LRT Kelana Jaya ~ Taman Mayang
T7810,2026-02-11,2026-02,0.2889,T781,Stesen LRT Kelana Jaya ~ Kelana Centre Point
T7820,2026-02-11,2026-02,0.959,T782,Stesen LRT Lembah Subang ~ Ara Damansara
T7860,2026-02-11,2026-02,0.4162,T786,Stesen LRT Asia Jaya ~ Stesen MRT Phileo Damansara
T7870,2026-02-11,2026-02,0.9098,T787,Stesen LRT Asia Jaya ~ Seksyen 14 & 18
T7880,2026-02-11,2026-02,0,T788,Stesen LRT Universiti ~ Mid Valley
T7890,2026-02-11,2026-02,0.9836,T789,Stesen LRT Universiti ~ Universiti Malaya via Pantai Hillpark
T7910,2026-02-11,2026-02,0,T791,Stesen LRT Kerinchi ~ Pantai Hill Park
T8510,2026-02-11,2026-02,0.4833,T851,KL Sentral ~ Parlimen
U1510,2026-02-11,2026-02,0.6331,151,Bandar Baru Selayang ~ Hab Lebuh Pudu
U1710,2026-02-11,2026-02,0.4365,171,Hab Wira Damai ~ Lebuh Ampang via Sentul
U1730,2026-02-11,2026-02,0.9205,173,Taman Jasa Utama ~ Lebuh Ampang
U1800,2026-02-11,2026-02,0.7593,180,Taman Dato' Senu ~ Hab Pasar Seni
U1900,2026-02-11,2026-02,0.9421,190,Desa Sri Hartamas ~ Lin Ho Jln Lekiu
U2000,2026-02-11,2026-02,0.7257,200,UIA Gombak ~ SOGO KL
U2020,2026-02-11,2026-02,0.8342,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2200,2026-02-11,2026-02,0.6822,220,Taman Melawati ~ Lebuh Ampang
