route_id,date,month,BPI
T109,2026-04-06,2026-04,0.8779
T110,2026-04-06,2026-04,0.8994
T114,2026-04-06,2026-04,0.7397
T115,2026-04-06,2026-04,0.8409
T117,2026-04-06,2026-04,1
T121,2026-04-06,2026-04,0.9892
T152,2026-04-06,2026-04,0.7986
T154,2026-04-06,2026-04,0.8088
T180,2026-04-06,2026-04,0.9429
T305,2026-04-06,2026-04,0.5193
T352,2026-04-06,2026-04,0.781
T400,2026-04-06,2026-04,0.8952
T401,2026-04-06,2026-04,0.89
T402,2026-04-06,2026-04,0.9474
T408,2026-04-06,2026-04,0.8707
T409,2026-04-06,2026-04,0.9074
T410,2026-04-06,2026-04,0.5858
T411,2026-04-06,2026-04,0.9626
T412,2026-04-06,2026-04,0.9524
T413,2026-04-06,2026-04,0.9562
T414,2026-04-06,2026-04,0.878
T415,2026-04-06,2026-04,0.6612
T416,2026-04-06,2026-04,0.8565
T417,2026-04-06,2026-04,0.9748
T418,2026-04-06,2026-04,0.871
T419,2026-04-06,2026-04,0.7486
T451,2026-04-06,2026-04,0.1864
T453,2026-04-06,2026-04,0.9065
T455,2026-04-06,2026-04,0.9514
T457,2026-04-06,2026-04,0.9402
T458,2026-04-06,2026-04,0.8806
T459,2026-04-06,2026-04,0.8301
T460,2026-04-06,2026-04,0.8726
T461,2026-04-06,2026-04,0.8756
T462,2026-04-06,2026-04,0.9783
T463,2026-04-06,2026-04,0.9568
T464,2026-04-06,2026-04,0.8055
T465,2026-04-06,2026-04,0.7832
T504,2026-04-06,2026-04,0.9084
T505,2026-04-06,2026-04,0.8903
T511,2026-04-06,2026-04,0.741
T543,2026-04-06,2026-04,0.8767
T544,2026-04-06,2026-04,0.9212
T559,2026-04-06,2026-04,0.7411
T560,2026-04-06,2026-04,0.7424
T561,2026-04-06,2026-04,0.877
T565,2026-04-06,2026-04,0.9113
T566,2026-04-06,2026-04,0.9261
T567,2026-04-06,2026-04,0.9097
T568,2026-04-06,2026-04,0.8026
T569,2026-04-06,2026-04,0.8384
T585,2026-04-06,2026-04,0.9204
T586,2026-04-06,2026-04,0.9197
T587,2026-04-06,2026-04,0.9598
T588,2026-04-06,2026-04,0.8646
T589,2026-04-06,2026-04,0.8735
T772,2026-04-06,2026-04,0.7042
T801,2026-04-06,2026-04,0.9743
T802,2026-04-06,2026-04,0.0284
T803,2026-04-06,2026-04,0.7692
T805,2026-04-06,2026-04,0.8731
T807,2026-04-06,2026-04,0.8649
T808,2026-04-06,2026-04,0.8997
T809,2026-04-06,2026-04,0.94
T810,2026-04-06,2026-04,0.7257
T811,2026-04-06,2026-04,0.9788
T812,2026-04-06,2026-04,0.8448
T813,2026-04-06,2026-04,0.9556
T814,2026-04-06,2026-04,0.9504
T815,2026-04-06,2026-04,0.6897
T816,2026-04-06,2026-04,0.7754
T817,2026-04-06,2026-04,0.8398
T818,2026-04-06,2026-04,0.8575
T821,2026-04-06,2026-04,0.8606
T852,2026-04-06,2026-04,0.7243
T100,2026-04-07,2026-04,0.9669
T101,2026-04-07,2026-04,0.9302
T102,2026-04-07,2026-04,0.0667
T103,2026-04-07,2026-04,0.9077
T104,2026-04-07,2026-04,0.8587
T105,2026-04-07,2026-04,0.9757
T106,2026-04-07,2026-04,0.9546
T107,2026-04-07,2026-04,0.9842
T108,2026-04-07,2026-04,0.892
T109,2026-04-07,2026-04,0.9114
T110,2026-04-07,2026-04,0.9085
T114,2026-04-07,2026-04,0.8149
T115,2026-04-07,2026-04,0.9122
T117,2026-04-07,2026-04,1
T121,2026-04-07,2026-04,0.6546
T152,2026-04-07,2026-04,0.8515
T154,2026-04-07,2026-04,0.9013
T180,2026-04-07,2026-04,0.9514
T305,2026-04-07,2026-04,0.8511
T352,2026-04-07,2026-04,0.8195
T400,2026-04-07,2026-04,0.9563
T401,2026-04-07,2026-04,0.9149
T402,2026-04-07,2026-04,0.5301
T408,2026-04-07,2026-04,0.8513
T409,2026-04-07,2026-04,0.9621
T410,2026-04-07,2026-04,0.6797
T411,2026-04-07,2026-04,0.942
T412,2026-04-07,2026-04,0.9535
T413,2026-04-07,2026-04,0.9826
T414,2026-04-07,2026-04,0.8128
T415,2026-04-07,2026-04,0.702
T416,2026-04-07,2026-04,0.7854
T417,2026-04-07,2026-04,0.944
T418,2026-04-07,2026-04,0.8083
T419,2026-04-07,2026-04,0.7544
T451,2026-04-07,2026-04,0.7418
T453,2026-04-07,2026-04,0.8493
T455,2026-04-07,2026-04,0.9912
T457,2026-04-07,2026-04,0.962
T458,2026-04-07,2026-04,0.8696
T459,2026-04-07,2026-04,0.8344
T460,2026-04-07,2026-04,0.8535
T461,2026-04-07,2026-04,0.8949
T462,2026-04-07,2026-04,0.5335
T463,2026-04-07,2026-04,0.8935
T464,2026-04-07,2026-04,0.8259
T465,2026-04-07,2026-04,0.8216
T504,2026-04-07,2026-04,0.8937
T505,2026-04-07,2026-04,0.9096
T506,2026-04-07,2026-04,0.9427
T509,2026-04-07,2026-04,0.8183
T511,2026-04-07,2026-04,0.8611
T543,2026-04-07,2026-04,0.8797
T544,2026-04-07,2026-04,0
T559,2026-04-07,2026-04,0.7289
T560,2026-04-07,2026-04,0.8855
T561,2026-04-07,2026-04,0.9619
T565,2026-04-07,2026-04,0.8938
T566,2026-04-07,2026-04,0.5224
T567,2026-04-07,2026-04,0.8344
T568,2026-04-07,2026-04,0.8516
T569,2026-04-07,2026-04,0.6713
T585,2026-04-07,2026-04,0.8893
T586,2026-04-07,2026-04,0.9208
T587,2026-04-07,2026-04,0.9765
T588,2026-04-07,2026-04,0.8108
T589,2026-04-07,2026-04,0.9197
T772,2026-04-07,2026-04,0.6869
T801,2026-04-07,2026-04,0.6054
T802,2026-04-07,2026-04,0.8377
T803,2026-04-07,2026-04,0.7342
T805,2026-04-07,2026-04,0.9119
T807,2026-04-07,2026-04,0.8642
T808,2026-04-07,2026-04,0.907
T809,2026-04-07,2026-04,0.941
T810,2026-04-07,2026-04,0.7553
T811,2026-04-07,2026-04,0.9593
T812,2026-04-07,2026-04,0.8683
T813,2026-04-07,2026-04,0.9841
T814,2026-04-07,2026-04,0.9347
T815,2026-04-07,2026-04,0.7906
T816,2026-04-07,2026-04,0.8953
T817,2026-04-07,2026-04,0.8275
T818,2026-04-07,2026-04,0.8879
T821,2026-04-07,2026-04,0.7256
T852,2026-04-07,2026-04,0.8366
T100,2026-04-08,2026-04,0.9006
T101,2026-04-08,2026-04,0.8529
T102,2026-04-08,2026-04,0.9469
T103,2026-04-08,2026-04,0.8869
T104,2026-04-08,2026-04,0.9347
T105,2026-04-08,2026-04,0.6642
T106,2026-04-08,2026-04,0.9781
T107,2026-04-08,2026-04,1
T108,2026-04-08,2026-04,0.8928
T109,2026-04-08,2026-04,0.9012
T110,2026-04-08,2026-04,0.8956
T114,2026-04-08,2026-04,0.7439
T115,2026-04-08,2026-04,0.8993
T117,2026-04-08,2026-04,1
T121,2026-04-08,2026-04,0.9203
T152,2026-04-08,2026-04,0.5023
T154,2026-04-08,2026-04,0.8391
T180,2026-04-08,2026-04,0.9567
T305,2026-04-08,2026-04,0.7684
T352,2026-04-08,2026-04,0.8015
T400,2026-04-08,2026-04,0.9323
T401,2026-04-08,2026-04,0.8882
T402,2026-04-08,2026-04,0.5718
T408,2026-04-08,2026-04,0.8784
T409,2026-04-08,2026-04,0.91
T410,2026-04-08,2026-04,0.6046
T411,2026-04-08,2026-04,0.9897
T412,2026-04-08,2026-04,0.938
T413,2026-04-08,2026-04,0.9656
T414,2026-04-08,2026-04,0.9193
T415,2026-04-08,2026-04,0.3607
T416,2026-04-08,2026-04,0.8092
T417,2026-04-08,2026-04,0.9232
T418,2026-04-08,2026-04,0.7877
T419,2026-04-08,2026-04,0.7151
T451,2026-04-08,2026-04,0.7483
T453,2026-04-08,2026-04,0.9065
T455,2026-04-08,2026-04,0.9426
T457,2026-04-08,2026-04,0.9185
T458,2026-04-08,2026-04,0.8608
T459,2026-04-08,2026-04,0.7926
T460,2026-04-08,2026-04,0.8956
T461,2026-04-08,2026-04,0.968
T462,2026-04-08,2026-04,0
T463,2026-04-08,2026-04,0.6187
T464,2026-04-08,2026-04,0.8071
T465,2026-04-08,2026-04,0.6247
T504,2026-04-08,2026-04,0.9045
T505,2026-04-08,2026-04,0.2102
T509,2026-04-08,2026-04,0.8344
T511,2026-04-08,2026-04,0.8229
T543,2026-04-08,2026-04,0.8654
T544,2026-04-08,2026-04,0.7304
T559,2026-04-08,2026-04,0.741
T560,2026-04-08,2026-04,0.9099
T561,2026-04-08,2026-04,0.9178
T565,2026-04-08,2026-04,0.8398
T566,2026-04-08,2026-04,0.9459
T567,2026-04-08,2026-04,0.9414
T568,2026-04-08,2026-04,0.8247
T569,2026-04-08,2026-04,0.7909
T585,2026-04-08,2026-04,0.8244
T586,2026-04-08,2026-04,0.9386
T587,2026-04-08,2026-04,0.927
T588,2026-04-08,2026-04,0.7086
T589,2026-04-08,2026-04,0.8805
T772,2026-04-08,2026-04,0
T801,2026-04-08,2026-04,0.9619
T802,2026-04-08,2026-04,0.9136
T803,2026-04-08,2026-04,0.866
T804,2026-04-08,2026-04,0
T805,2026-04-08,2026-04,0.8996
T807,2026-04-08,2026-04,0.8873
T808,2026-04-08,2026-04,0.8934
T809,2026-04-08,2026-04,0.9627
T810,2026-04-08,2026-04,0.7188
T811,2026-04-08,2026-04,0.9774
T812,2026-04-08,2026-04,0.8644
T813,2026-04-08,2026-04,0.9729
T814,2026-04-08,2026-04,0.8969
T815,2026-04-08,2026-04,0.9148
T816,2026-04-08,2026-04,0.8535
T817,2026-04-08,2026-04,0.8003
T818,2026-04-08,2026-04,0.7831
T821,2026-04-08,2026-04,0.7937
T852,2026-04-08,2026-04,0.7894
T100,2026-04-09,2026-04,0.9902
T101,2026-04-09,2026-04,0.8334
T102,2026-04-09,2026-04,0.9442
T103,2026-04-09,2026-04,0.9111
T104,2026-04-09,2026-04,0.8927
T105,2026-04-09,2026-04,0.3335
T106,2026-04-09,2026-04,0.9413
T107,2026-04-09,2026-04,0.6712
T108,2026-04-09,2026-04,0.9
T109,2026-04-09,2026-04,0.8273
T110,2026-04-09,2026-04,0.8805
T114,2026-04-09,2026-04,0.761
T115,2026-04-09,2026-04,0.8998
T117,2026-04-09,2026-04,0.9893
T121,2026-04-09,2026-04,0.9476
T152,2026-04-09,2026-04,0.8299
T154,2026-04-09,2026-04,0.8585
T180,2026-04-09,2026-04,0.8771
T305,2026-04-09,2026-04,0.8215
T352,2026-04-09,2026-04,0.7836
T400,2026-04-09,2026-04,0.8969
T401,2026-04-09,2026-04,0.7925
T402,2026-04-09,2026-04,0.9073
T408,2026-04-09,2026-04,0.8614
T409,2026-04-09,2026-04,0.913
T410,2026-04-09,2026-04,0.6251
T411,2026-04-09,2026-04,0.9698
T412,2026-04-09,2026-04,0.9579
T413,2026-04-09,2026-04,0.9762
T414,2026-04-09,2026-04,0.9019
T415,2026-04-09,2026-04,0.6437
T416,2026-04-09,2026-04,0.738
T417,2026-04-09,2026-04,0.9402
T418,2026-04-09,2026-04,0.8555
T419,2026-04-09,2026-04,0.7145
T451,2026-04-09,2026-04,0.7897
T453,2026-04-09,2026-04,0.8822
T455,2026-04-09,2026-04,0.9688
T457,2026-04-09,2026-04,0.903
T458,2026-04-09,2026-04,0.8857
T459,2026-04-09,2026-04,0.7847
T460,2026-04-09,2026-04,0.8866
T461,2026-04-09,2026-04,0.9214
T462,2026-04-09,2026-04,0.8781
T463,2026-04-09,2026-04,0.9269
T464,2026-04-09,2026-04,0.7768
T465,2026-04-09,2026-04,0.8007
T504,2026-04-09,2026-04,0.871
T505,2026-04-09,2026-04,0.8475
T506,2026-04-09,2026-04,0.9426
T509,2026-04-09,2026-04,0.8428
T511,2026-04-09,2026-04,0.841
T543,2026-04-09,2026-04,0.8616
T544,2026-04-09,2026-04,0.673
T545,2026-04-09,2026-04,0.7323
T559,2026-04-09,2026-04,0.7704
T560,2026-04-09,2026-04,0.8912
T561,2026-04-09,2026-04,0.9615
T565,2026-04-09,2026-04,0.9244
T566,2026-04-09,2026-04,0.8118
T567,2026-04-09,2026-04,0.8685
T568,2026-04-09,2026-04,0.7782
T569,2026-04-09,2026-04,0.9223
T585,2026-04-09,2026-04,0.9368
T586,2026-04-09,2026-04,0.9757
T587,2026-04-09,2026-04,0.994
T588,2026-04-09,2026-04,0.8045
T589,2026-04-09,2026-04,0.8724
T772,2026-04-09,2026-04,0.7043
T801,2026-04-09,2026-04,0.1296
T802,2026-04-09,2026-04,0.7688
T803,2026-04-09,2026-04,0.8381
T805,2026-04-09,2026-04,0.9157
T807,2026-04-09,2026-04,0.8646
T808,2026-04-09,2026-04,0.9111
T809,2026-04-09,2026-04,0.931
T810,2026-04-09,2026-04,0.7522
T811,2026-04-09,2026-04,0.9802
T812,2026-04-09,2026-04,0.8794
T813,2026-04-09,2026-04,0.9648
T814,2026-04-09,2026-04,0.9214
T815,2026-04-09,2026-04,0.7943
T816,2026-04-09,2026-04,0.6486
T817,2026-04-09,2026-04,0.8316
T818,2026-04-09,2026-04,0.9197
T821,2026-04-09,2026-04,0.2931
T852,2026-04-09,2026-04,0.8173
T100,2026-04-10,2026-04,0.9451
T101,2026-04-10,2026-04,0.8615
T102,2026-04-10,2026-04,0.8918
T103,2026-04-10,2026-04,0.8671
T104,2026-04-10,2026-04,0.7787
T105,2026-04-10,2026-04,0.9464
T106,2026-04-10,2026-04,0.9584
T107,2026-04-10,2026-04,0.7595
T108,2026-04-10,2026-04,0.8777
T109,2026-04-10,2026-04,0.8942
T110,2026-04-10,2026-04,0.8983
T114,2026-04-10,2026-04,0.7944
T115,2026-04-10,2026-04,0.8578
T117,2026-04-10,2026-04,1
T121,2026-04-10,2026-04,1
T152,2026-04-10,2026-04,0.8419
T154,2026-04-10,2026-04,0.8944
T180,2026-04-10,2026-04,0.9242
T305,2026-04-10,2026-04,0.7021
T352,2026-04-10,2026-04,0.7847
T400,2026-04-10,2026-04,0.9545
T401,2026-04-10,2026-04,0.8704
T402,2026-04-10,2026-04,0
T408,2026-04-10,2026-04,0.8897
T409,2026-04-10,2026-04,0.768
T410,2026-04-10,2026-04,0.6184
T411,2026-04-10,2026-04,0.925
T412,2026-04-10,2026-04,0.9608
T413,2026-04-10,2026-04,0.9664
T414,2026-04-10,2026-04,0.8836
T415,2026-04-10,2026-04,0.7032
T416,2026-04-10,2026-04,0.7293
T417,2026-04-10,2026-04,0.9368
T418,2026-04-10,2026-04,0.8614
T419,2026-04-10,2026-04,0.7765
T451,2026-04-10,2026-04,0.7257
T453,2026-04-10,2026-04,0.7647
T455,2026-04-10,2026-04,0.9214
T457,2026-04-10,2026-04,0.9068
T458,2026-04-10,2026-04,0.8759
T459,2026-04-10,2026-04,0.8183
T460,2026-04-10,2026-04,0.8652
T461,2026-04-10,2026-04,0.8717
T462,2026-04-10,2026-04,0.8945
T463,2026-04-10,2026-04,0.9268
T464,2026-04-10,2026-04,0.7473
T465,2026-04-10,2026-04,0.3255
T504,2026-04-10,2026-04,0.9112
T505,2026-04-10,2026-04,0.9478
T511,2026-04-10,2026-04,0.6887
T543,2026-04-10,2026-04,0.8535
T544,2026-04-10,2026-04,0.9155
T559,2026-04-10,2026-04,0.7779
T560,2026-04-10,2026-04,0.8899
T561,2026-04-10,2026-04,0.9569
T565,2026-04-10,2026-04,0.943
T566,2026-04-10,2026-04,0.9103
T567,2026-04-10,2026-04,0.8739
T568,2026-04-10,2026-04,0.7475
T569,2026-04-10,2026-04,0.8244
T585,2026-04-10,2026-04,0.9254
T586,2026-04-10,2026-04,0.9189
T587,2026-04-10,2026-04,0.9943
T588,2026-04-10,2026-04,0.9007
T589,2026-04-10,2026-04,0.8815
T772,2026-04-10,2026-04,0.734
T801,2026-04-10,2026-04,0.9231
T802,2026-04-10,2026-04,0.8912
T803,2026-04-10,2026-04,0.864
T805,2026-04-10,2026-04,0.9074
T807,2026-04-10,2026-04,0.9017
T808,2026-04-10,2026-04,0.941
T809,2026-04-10,2026-04,0.9484
T810,2026-04-10,2026-04,0.7196
T811,2026-04-10,2026-04,0.9763
T812,2026-04-10,2026-04,0.8651
T813,2026-04-10,2026-04,0.9665
T814,2026-04-10,2026-04,0.9513
T815,2026-04-10,2026-04,0.9172
T816,2026-04-10,2026-04,0.857
T817,2026-04-10,2026-04,0.8719
T818,2026-04-10,2026-04,0.9198
T821,2026-04-10,2026-04,0.8395
T852,2026-04-10,2026-04,0.7908
T100,2026-04-13,2026-04,0.9067
T101,2026-04-13,2026-04,0.8267
T102,2026-04-13,2026-04,0.9052
T103,2026-04-13,2026-04,0.9062
T104,2026-04-13,2026-04,0.9615
T105,2026-04-13,2026-04,0.9539
T106,2026-04-13,2026-04,0.9543
T107,2026-04-13,2026-04,0.9438
T108,2026-04-13,2026-04,0.88
T109,2026-04-13,2026-04,0.8562
T110,2026-04-13,2026-04,0.8618
T114,2026-04-13,2026-04,0.7493
T115,2026-04-13,2026-04,0.8719
T117,2026-04-13,2026-04,1
T121,2026-04-13,2026-04,0.9897
T152,2026-04-13,2026-04,0.8269
T154,2026-04-13,2026-04,0.8795
T180,2026-04-13,2026-04,0.9172
T305,2026-04-13,2026-04,0.8272
T352,2026-04-13,2026-04,0.8107
T400,2026-04-13,2026-04,0.9404
