"date","route_id","n","n_on_time","n_early","n_late","total_schedule_duration","x1","x2","mae_ratio","log_x1","x2_sq","log_I_hat","I_hat","month"
2025-05-15,"T511",717,629,84,4,62.0833333333333,0.8773,0.917,0.083,-0.1309,0.8409,-0.2045,0.8151,"2025-05"
2025-05-15,"T542",157,157,0,0,12.05,1,1,0,0,1,-0.0218,0.9784,"2025-05"
2025-05-15,"T543",364,346,18,0,42.95,0.9505,0.9922,0.0078,-0.0507,0.9845,-0.0818,0.9215,"2025-05"
2025-05-15,"T544",385,359,14,12,24.7333333333333,0.9325,0.4011,0.5989,-0.0699,0.1609,-1.1649,0.312,"2025-05"
2025-05-15,"T559",161,136,24,1,21.4333333333333,0.8447,0.92,0.08,-0.1687,0.8465,-0.2466,0.7815,"2025-05"
2025-05-15,"T560",564,526,35,3,17.9666666666667,0.9326,0.9738,0.0262,-0.0698,0.9482,-0.1081,0.8975,"2025-05"
2025-05-15,"T561",307,301,2,4,27.2,0.9805,0.9173,0.0827,-0.0197,0.8415,-0.0758,0.927,"2025-05"
2025-05-15,"T563",254,194,53,7,33.4333333333333,0.7638,0.8793,0.1207,-0.2695,0.7732,-0.3913,0.6762,"2025-05"
2025-05-15,"T564",199,187,9,3,18.2333333333333,0.9397,0.7943,0.2057,-0.0622,0.6309,-0.2396,0.7869,"2025-05"
2025-05-15,"T565",539,503,30,6,32.7333333333333,0.9332,0.9735,0.0265,-0.0691,0.9478,-0.1079,0.8977,"2025-05"
2025-05-15,"T566",485,470,14,1,29.4666666666667,0.9691,0.9749,0.0251,-0.0314,0.9505,-0.0638,0.9382,"2025-05"
2025-05-15,"T567",328,317,9,2,23.2333333333333,0.9665,0.9841,0.0159,-0.0341,0.9684,-0.0642,0.9378,"2025-05"
2025-05-15,"T568",616,553,53,10,37.9,0.8977,0.9656,0.0344,-0.1079,0.9324,-0.155,0.8564,"2025-05"
2025-05-15,"T585",775,745,12,18,45.2333333333333,0.9613,0.9389,0.0611,-0.0395,0.8816,-0.087,0.9167,"2025-05"
2025-05-15,"T586",587,562,24,1,36.2166666666667,0.9574,0.9849,0.0151,-0.0435,0.97,-0.0749,0.9278,"2025-05"
2025-05-15,"T587",420,410,9,1,19.2333333333333,0.9762,0.9978,0.0022,-0.0241,0.9956,-0.05,0.9512,"2025-05"
2025-05-15,"T588",436,406,24,6,25.9333333333333,0.9312,0.9501,0.0499,-0.0713,0.9026,-0.1183,0.8884,"2025-05"
2025-05-15,"T589",540,518,19,3,29.6166666666667,0.9593,0.9713,0.0287,-0.0416,0.9435,-0.0767,0.9262,"2025-05"
2025-05-15,"T772",505,420,76,9,62.4,0.8317,0.9038,0.0962,-0.1843,0.8168,-0.2745,0.76,"2025-05"
2025-05-15,"T801",556,540,9,7,27.8,0.9712,0.6737,0.3263,-0.0292,0.4539,-0.3936,0.6746,"2025-05"
2025-05-15,"T802",812,753,35,24,54,0.9273,0.8675,0.1325,-0.0754,0.7525,-0.1765,0.8382,"2025-05"
2025-05-15,"T803",864,815,34,15,59.25,0.9433,0.9592,0.0408,-0.0584,0.92,-0.0998,0.905,"2025-05"
2025-05-15,"T804",272,227,33,12,48.7166666666667,0.8346,0.8613,0.1387,-0.1809,0.7418,-0.3041,0.7378,"2025-05"
2025-05-15,"T805",445,418,20,7,25.4333333333333,0.9393,0.9352,0.0648,-0.0626,0.8746,-0.1154,0.891,"2025-05"
2025-05-15,"T807",843,745,88,10,41.9333333333333,0.8837,0.9255,0.0745,-0.1236,0.8566,-0.1912,0.826,"2025-05"
2025-05-15,"T808",221,209,12,0,11.05,0.9457,0.979,0.021,-0.0558,0.9584,-0.0906,0.9134,"2025-05"
2025-05-15,"T809",470,410,56,4,33.25,0.8723,0.9659,0.0341,-0.1366,0.933,-0.1882,0.8284,"2025-05"
2025-05-15,"T810",416,337,67,12,17.9,0.8101,0.8905,0.1095,-0.2106,0.7931,-0.3147,0.73,"2025-05"
2025-05-15,"T811",509,490,18,1,28.9166666666667,0.9627,0.9652,0.0348,-0.038,0.9315,-0.074,0.9287,"2025-05"
2025-05-15,"T812",369,343,26,0,23.8166666666667,0.9295,0.9326,0.0674,-0.0731,0.8698,-0.129,0.879,"2025-05"
2025-05-15,"T813",511,486,23,2,20.1333333333333,0.9511,0.968,0.032,-0.0502,0.9371,-0.0877,0.916,"2025-05"
2025-05-15,"T814",260,250,10,0,16.4833333333333,0.9615,0.9849,0.0151,-0.0392,0.97,-0.0699,0.9325,"2025-05"
2025-05-15,"T815",1011,906,45,60,35.6833333333333,0.8961,0.8401,0.1599,-0.1097,0.7058,-0.2423,0.7848,"2025-05"
2025-05-15,"T816",416,373,34,9,19.9,0.8966,0.9576,0.0424,-0.1091,0.9171,-0.1595,0.8526,"2025-05"
2025-05-15,"T817",417,379,32,6,32.4833333333333,0.9089,0.9123,0.0877,-0.0956,0.8323,-0.1665,0.8466,"2025-05"
2025-05-15,"T818",592,538,39,15,29.3666666666667,0.9088,0.9398,0.0602,-0.0956,0.8831,-0.151,0.8598,"2025-05"
2025-05-15,"T819",177,133,25,19,34.1666666666667,0.7514,0,8.0207,-0.2858,0,NA,0,"2025-05"
2025-05-15,"T820",124,83,33,8,20.95,0.6694,0,2.5264,-0.4014,0,NA,0,"2025-05"
2025-05-15,"T821",433,390,37,6,41.35,0.9007,0.8587,0.1413,-0.1046,0.7374,-0.2184,0.8038,"2025-05"
2025-05-15,"T852",1159,1058,91,10,41.35,0.9129,0.9641,0.0359,-0.0912,0.9295,-0.1362,0.8727,"2025-05"
2025-05-16,"T100",267,264,1,2,19.35,0.9888,0.9744,0.0256,-0.0113,0.9495,-0.0406,0.9602,"2025-05"
2025-05-16,"T101",521,489,31,1,29.6166666666667,0.9386,0.9652,0.0348,-0.0634,0.9316,-0.1036,0.9016,"2025-05"
2025-05-16,"T102",1235,1177,43,15,59.3833333333333,0.953,0.9476,0.0524,-0.0481,0.8979,-0.0927,0.9115,"2025-05"
2025-05-16,"T103",874,843,31,0,25.6833333333333,0.9645,0.9895,0.0105,-0.0361,0.9792,-0.0656,0.9365,"2025-05"
2025-05-16,"T104",114,108,0,6,9.11666666666667,0.9474,0.9363,0.0637,-0.0541,0.8766,-0.1049,0.9004,"2025-05"
2025-05-16,"T105",497,487,9,1,59.7333333333333,0.9799,0.9956,0.0044,-0.0203,0.9911,-0.0456,0.9554,"2025-05"
2025-05-16,"T106",379,372,7,0,20.3166666666667,0.9815,0.9978,0.0022,-0.0186,0.9956,-0.0436,0.9573,"2025-05"
2025-05-16,"T107",297,291,1,5,13.0166666666667,0.9798,0.9408,0.0592,-0.0204,0.8851,-0.0639,0.9381,"2025-05"
2025-05-16,"T108",650,592,47,11,32.8166666666667,0.9108,0.923,0.077,-0.0935,0.852,-0.1579,0.8539,"2025-05"
2025-05-16,"T109",607,537,61,9,32.5333333333333,0.8847,0.9017,0.0983,-0.1225,0.8131,-0.2047,0.8149,"2025-05"
2025-05-16,"T110",437,413,24,0,22.2666666666667,0.9451,0.9859,0.0141,-0.0565,0.9719,-0.0895,0.9144,"2025-05"
2025-05-16,"T111",402,378,23,1,18.6,0.9403,0.9559,0.0441,-0.0616,0.9138,-0.1051,0.9002,"2025-05"
2025-05-16,"T112",190,186,0,4,9.43333333333333,0.9789,0.9535,0.0465,-0.0213,0.9092,-0.0594,0.9423,"2025-05"
2025-05-16,"T113",221,218,2,1,10.4333333333333,0.9864,0.9979,0.0021,-0.0137,0.9959,-0.0382,0.9625,"2025-05"
2025-05-16,"T114",270,238,28,4,57.7833333333333,0.8815,0.8718,0.1282,-0.1262,0.7601,-0.2319,0.793,"2025-05"
2025-05-16,"T115",605,559,45,1,31.5666666666667,0.924,0.9747,0.0253,-0.0791,0.95,-0.1187,0.8881,"2025-05"
2025-05-16,"T117",348,345,0,3,13.8166666666667,0.9914,0.9705,0.0295,-0.0087,0.9419,-0.0388,0.9619,"2025-05"
2025-05-16,"T118",246,246,0,0,13.25,1,1,0,0,1,-0.0218,0.9784,"2025-05"
2025-05-16,"T119",339,300,29,10,25.8,0.885,0.5523,0.4477,-0.1222,0.305,-0.7738,0.4613,"2025-05"
2025-05-16,"T121",117,110,2,5,16.0333333333333,0.9402,0.896,0.104,-0.0617,0.8029,-0.1385,0.8707,"2025-05"
2025-05-16,"T152",777,690,77,10,69.5833333333333,0.888,0.9499,0.0501,-0.1187,0.9022,-0.1732,0.841,"2025-05"
2025-05-16,"T154",465,425,35,5,65.4,0.914,0.7327,0.2673,-0.0899,0.5368,-0.3598,0.6978,"2025-05"
2025-05-16,"T180",602,580,13,9,34.1,0.9635,0.9694,0.0306,-0.0372,0.9397,-0.0719,0.9306,"2025-05"
2025-05-16,"T305",720,650,53,17,67.2166666666666,0.9028,0.8797,0.1203,-0.1023,0.7739,-0.1977,0.8206,"2025-05"
2025-05-16,"T352",1004,820,177,7,80.65,0.8167,0.5923,0.4077,-0.2024,0.3508,-0.7679,0.464,"2025-05"
2025-05-16,"T400",384,359,24,1,55.1666666666667,0.9349,0.9572,0.0428,-0.0673,0.9162,-0.111,0.8949,"2025-05"
2025-05-16,"T401",561,519,41,1,57.0333333333333,0.9251,0.979,0.021,-0.0778,0.9585,-0.1163,0.8902,"2025-05"
2025-05-16,"T402",833,801,27,5,37.1166666666667,0.9616,0.9756,0.0244,-0.0392,0.9519,-0.0727,0.9299,"2025-05"
2025-05-16,"T408",749,655,91,3,33.5,0.8745,0,1.5127,-0.1341,0,NA,0,"2025-05"
2025-05-16,"T409",635,617,18,0,17.85,0.9717,0.986,0.014,-0.0288,0.9722,-0.0577,0.9439,"2025-05"
2025-05-16,"T410",647,498,135,14,38.6333333333333,0.7697,0.88,0.12,-0.2617,0.7744,-0.3817,0.6827,"2025-05"
2025-05-16,"T411",313,312,1,0,19.9666666666667,0.9968,0.9995,5e-04,-0.0032,0.999,-0.0255,0.9748,"2025-05"
2025-05-16,"T412",752,740,8,4,24.5833333333333,0.984,0.9939,0.0061,-0.0161,0.9878,-0.0413,0.9595,"2025-05"
2025-05-16,"T413",476,463,5,8,23.1,0.9727,0.9883,0.0117,-0.0277,0.9767,-0.0558,0.9457,"2025-05"
2025-05-16,"T414",570,537,25,8,27.2333333333333,0.9421,0.9565,0.0435,-0.0596,0.9149,-0.1025,0.9026,"2025-05"
2025-05-16,"T415",247,209,21,17,23.45,0.8462,0.8536,0.1464,-0.1671,0.7287,-0.2955,0.7442,"2025-05"
2025-05-16,"T416",363,338,19,6,19.8666666666667,0.9311,0.7449,0.2551,-0.0714,0.5548,-0.3192,0.7267,"2025-05"
2025-05-16,"T417",773,749,20,4,42.6333333333333,0.969,0.9764,0.0236,-0.0315,0.9534,-0.0634,0.9386,"2025-05"
2025-05-16,"T418",481,415,58,8,28.6333333333333,0.8628,0.9619,0.0381,-0.1476,0.9253,-0.2023,0.8168,"2025-05"
2025-05-16,"T419",493,425,57,11,31.1166666666667,0.8621,0.8813,0.1187,-0.1484,0.7767,-0.2496,0.7791,"2025-05"
2025-05-16,"T451",396,340,52,4,95.0666666666666,0.8586,0.9277,0.0723,-0.1525,0.8606,-0.2232,0.8,"2025-05"
2025-05-16,"T453",842,732,106,4,36.95,0.8694,0.9266,0.0734,-0.14,0.8585,-0.2092,0.8112,"2025-05"
2025-05-16,"T454",204,199,2,3,10.7333333333333,0.9755,0.9518,0.0482,-0.0248,0.9059,-0.064,0.938,"2025-05"
2025-05-16,"T455",453,434,18,1,24.05,0.9581,0.9833,0.0167,-0.0428,0.9669,-0.0746,0.9281,"2025-05"
2025-05-16,"T456",184,172,3,9,14.8,0.9348,0.9536,0.0464,-0.0674,0.9094,-0.1127,0.8934,"2025-05"
2025-05-16,"T457",341,315,21,5,40.4333333333333,0.9238,0.9613,0.0387,-0.0793,0.9241,-0.1234,0.8839,"2025-05"
2025-05-16,"T458",657,605,48,4,41.7,0.9209,0.9687,0.0313,-0.0825,0.9384,-0.1246,0.8828,"2025-05"
2025-05-16,"T459",569,516,51,2,36.0166666666667,0.9069,0.9694,0.0306,-0.0978,0.9398,-0.1422,0.8674,"2025-05"
2025-05-16,"T460",1203,1002,192,9,69.5666666666667,0.8329,0.9391,0.0609,-0.1828,0.8819,-0.2524,0.7769,"2025-05"
2025-05-16,"T461",467,440,19,8,22.7333333333333,0.9422,0,11.0238,-0.0596,0,NA,0,"2025-05"
2025-05-16,"T462",609,571,32,6,43.7,0.9376,0.9615,0.0385,-0.0644,0.9245,-0.1062,0.8992,"2025-05"
2025-05-16,"T463",501,468,30,3,34.3833333333333,0.9341,0.9444,0.0556,-0.0681,0.8919,-0.1174,0.8892,"2025-05"
2025-05-16,"T464",437,379,47,11,91.55,0.8673,0.8711,0.1289,-0.1424,0.7588,-0.251,0.778,"2025-05"
2025-05-16,"T465",255,214,31,10,38.05,0.8392,0.9164,0.0836,-0.1753,0.8397,-0.2559,0.7742,"2025-05"
2025-05-16,"T504",8,6,2,0,14.8666666666667,0.75,0.9933,0.0067,-0.2877,0.9866,-0.3554,0.7009,"2025-05"
2025-05-16,"T505",368,341,25,2,44.3666666666667,0.9266,0.9615,0.0385,-0.0762,0.9244,-0.1195,0.8874,"2025-05"
2025-05-16,"T511",955,865,83,7,62.0833333333333,0.9058,0.9228,0.0772,-0.099,0.8516,-0.1643,0.8485,"2025-05"
2025-05-16,"T542",278,273,1,4,12.05,0.982,0.9865,0.0135,-0.0181,0.9731,-0.045,0.956,"2025-05"
2025-05-16,"T543",579,555,22,2,42.95,0.9585,0.9897,0.0103,-0.0423,0.9795,-0.0725,0.9301,"2025-05"
2025-05-16,"T544",417,387,20,10,24.7333333333333,0.9281,0.9797,0.0203,-0.0747,0.9597,-0.112,0.894,"2025-05"
2025-05-16,"T559",236,204,27,5,20.7166666666667,0.8644,0.9208,0.0792,-0.1457,0.8478,-0.2191,0.8032,"2025-05"
2025-05-16,"T560",564,527,35,2,17.9666666666667,0.9344,0.9748,0.0252,-0.0679,0.9502,-0.1057,0.8997,"2025-05"
2025-05-16,"T561",517,498,16,3,27.2,0.9632,0.9925,0.0075,-0.0374,0.9851,-0.0664,0.9358,"2025-05"
2025-05-16,"T562",105,87,13,5,18.0666666666667,0.8286,0.8325,0.1675,-0.1881,0.6931,-0.3409,0.7111,"2025-05"
2025-05-16,"T563",263,199,53,11,33.4333333333333,0.7567,0.8656,0.1344,-0.2788,0.7492,-0.4134,0.6614,"2025-05"
2025-05-16,"T564",202,184,15,3,18.2333333333333,0.9109,0.7505,0.2495,-0.0933,0.5633,-0.3364,0.7143,"2025-05"
2025-05-16,"T565",457,418,33,6,32.7333333333333,0.9147,0,1.3639,-0.0892,0,NA,0,"2025-05"
2025-05-16,"T566",571,557,10,4,29.4666666666667,0.9755,0.5914,0.4086,-0.0248,0.3498,-0.5648,0.5685,"2025-05"
2025-05-16,"T567",402,394,7,1,23.2333333333333,0.9801,0.9937,0.0063,-0.0201,0.9873,-0.0457,0.9553,"2025-05"
2025-05-16,"T568",412,376,36,0,37.9,0.9126,0.9816,0.0184,-0.0914,0.9635,-0.1311,0.8771,"2025-05"
2025-05-16,"T585",715,679,21,15,45.2333333333333,0.9497,0.9709,0.0291,-0.0517,0.9426,-0.0881,0.9157,"2025-05"
2025-05-16,"T586",564,544,18,2,36.2166666666667,0.9645,0.9859,0.0141,-0.0361,0.972,-0.0662,0.9359,"2025-05"
2025-05-16,"T587",434,428,5,1,19.2333333333333,0.9862,0.9942,0.0058,-0.0139,0.9885,-0.039,0.9618,"2025-05"
2025-05-16,"T588",452,413,30,9,25.9333333333333,0.9137,0.9624,0.0376,-0.0902,0.9263,-0.1359,0.8729,"2025-05"
2025-05-16,"T589",541,514,22,5,29.6166666666667,0.9501,0.9644,0.0356,-0.0512,0.9301,-0.0899,0.914,"2025-05"
2025-05-16,"T772",638,522,102,14,62.4,0.8182,0.9054,0.0946,-0.2007,0.8198,-0.2926,0.7463,"2025-05"
2025-05-16,"T801",556,528,21,7,27.8,0.9496,0.5357,0.4643,-0.0517,0.287,-0.736,0.479,"2025-05"
2025-05-16,"T802",831,781,29,21,54,0.9398,0.8968,0.1032,-0.0621,0.8043,-0.1383,0.8708,"2025-05"
2025-05-16,"T803",500,475,15,10,58.0666666666667,0.95,0.9748,0.0252,-0.0513,0.9503,-0.0868,0.9169,"2025-05"
2025-05-16,"T804",313,254,46,13,46.3333333333333,0.8115,0.8785,0.1215,-0.2089,0.7718,-0.3219,0.7248,"2025-05"
2025-05-16,"T805",489,459,27,3,25.4333333333333,0.9387,0.958,0.042,-0.0633,0.9177,-0.106,0.8994,"2025-05"
2025-05-16,"T807",1048,916,119,13,41.9333333333333,0.874,0.9165,0.0835,-0.1346,0.84,-0.2091,0.8113,"2025-05"
2025-05-16,"T808",224,209,15,0,11.05,0.933,0.9726,0.0274,-0.0693,0.946,-0.1082,0.8974,"2025-05"
2025-05-16,"T809",478,426,44,8,33.25,0.8912,0.9621,0.0379,-0.1152,0.9256,-0.1645,0.8483,"2025-05"
2025-05-16,"T810",408,342,60,6,17.9,0.8382,0.9228,0.0772,-0.1765,0.8515,-0.2536,0.776,"2025-05"
2025-05-16,"T811",514,495,15,4,28.9166666666667,0.963,0.9759,0.0241,-0.0377,0.9523,-0.0704,0.932,"2025-05"
2025-05-16,"T812",347,320,24,3,23.8166666666667,0.9222,0.9486,0.0514,-0.081,0.8999,-0.1306,0.8776,"2025-05"
2025-05-16,"T813",532,501,30,1,20.1333333333333,0.9417,0.9698,0.0302,-0.06,0.9405,-0.0982,0.9065,"2025-05"
2025-05-16,"T814",292,280,9,3,16.4833333333333,0.9589,0.9788,0.0212,-0.042,0.9581,-0.0749,0.9278,"2025-05"
2025-05-16,"T815",966,890,54,22,35.6833333333333,0.9213,0.936,0.064,-0.0819,0.876,-0.1371,0.8719,"2025-05"
2025-05-16,"T816",416,384,25,7,19.9,0.9231,0.9707,0.0293,-0.08,0.9422,-0.1209,0.8861,"2025-05"
2025-05-16,"T817",395,365,27,3,32.4833333333333,0.9241,0.9363,0.0637,-0.079,0.8767,-0.1339,0.8747,"2025-05"
2025-05-16,"T818",557,497,53,7,29.3666666666667,0.8923,0.9463,0.0537,-0.114,0.8955,-0.1696,0.844,"2025-05"
2025-05-16,"T819",220,183,26,11,34.1666666666667,0.8318,0.0112,0.9888,-0.1841,1e-04,-3.0318,0.0482,"2025-05"
2025-05-16,"T820",123,78,39,6,20.95,0.6341,0.8122,0.1878,-0.4555,0.6597,-0.6727,0.5103,"2025-05"
2025-05-16,"T821",388,344,34,10,40.3166666666667,0.8866,0.7588,0.2412,-0.1204,0.5758,-0.3553,0.701,"2025-05"
2025-05-16,"T852",1194,1108,73,13,41.35,0.928,0.9658,0.0342,-0.0748,0.9329,-0.117,0.8896,"2025-05"
2025-05-19,"T100",218,217,1,0,19.35,0.9954,0.9998,2e-04,-0.0046,0.9995,-0.0268,0.9736,"2025-05"
2025-05-19,"T101",455,413,38,4,29.6166666666667,0.9077,0.9419,0.0581,-0.0968,0.8871,-0.1515,0.8594,"2025-05"
2025-05-19,"T102",656,625,23,8,58.3833333333333,0.9527,0.785,0.215,-0.0484,0.6162,-0.2356,0.7901,"2025-05"
2025-05-19,"T103",710,678,30,2,25.6833333333333,0.9549,0.9887,0.0113,-0.0461,0.9776,-0.0773,0.9256,"2025-05"
2025-05-19,"T104",96,88,0,8,9.11666666666667,0.9167,0.9205,0.0795,-0.087,0.8473,-0.1515,0.8594,"2025-05"
2025-05-19,"T105",522,508,11,3,59.1,0.9732,0.9814,0.0186,-0.0272,0.9632,-0.0571,0.9445,"2025-05"
2025-05-19,"T106",336,322,11,3,20.3166666666667,0.9583,0.9909,0.0091,-0.0426,0.9818,-0.0724,0.9302,"2025-05"
2025-05-19,"T107",228,222,0,6,12.5666666666667,0.9737,0.8207,0.1793,-0.0267,0.6736,-0.1672,0.846,"2025-05"
2025-05-19,"T108",553,503,45,5,32.8166666666667,0.9096,0.9206,0.0794,-0.0948,0.8475,-0.1606,0.8516,"2025-05"
2025-05-19,"T109",510,455,51,4,32.5333333333333,0.8922,0.9075,0.0925,-0.1141,0.8235,-0.1908,0.8263,"2025-05"
2025-05-19,"T110",339,311,24,4,22.2666666666667,0.9174,0.9747,0.0253,-0.0862,0.95,-0.1269,0.8808,"2025-05"
2025-05-19,"T111",350,334,12,4,18.6,0.9543,0.9593,0.0407,-0.0468,0.9203,-0.0867,0.917,"2025-05"
2025-05-19,"T112",183,183,0,0,9.43333333333333,1,1,0,0,1,-0.0218,0.9784,"2025-05"
2025-05-19,"T113",187,186,1,0,10.4333333333333,0.9947,0.9996,4e-04,-0.0054,0.9992,-0.0281,0.9723,"2025-05"
2025-05-19,"T114",287,265,20,2,57.4333333333333,0.9233,0.7656,0.2344,-0.0798,0.5862,-0.2987,0.7418,"2025-05"
2025-05-19,"T115",487,442,45,0,31.5666666666667,0.9076,0.9744,0.0256,-0.097,0.9495,-0.1397,0.8696,"2025-05"
2025-05-19,"T117",292,292,0,0,13.8166666666667,1,1,0,0,1,-0.0218,0.9784,"2025-05"
2025-05-19,"T118",242,239,2,1,13.25,0.9876,0.9847,0.0153,-0.0125,0.9697,-0.0394,0.9614,"2025-05"
2025-05-19,"T119",352,312,29,11,25.8,0.8864,0.8298,0.1702,-0.1206,0.6886,-0.2657,0.7667,"2025-05"
2025-05-19,"T121",161,157,2,2,16.0333333333333,0.9752,0.9954,0.0046,-0.0252,0.9908,-0.0516,0.9497,"2025-05"
2025-05-19,"T152",570,497,60,13,68.65,0.8719,0.9355,0.0645,-0.137,0.8752,-0.2014,0.8176,"2025-05"
2025-05-19,"T154",326,291,28,7,64.8666666666667,0.8926,0.9097,0.0903,-0.1136,0.8276,-0.1891,0.8277,"2025-05"
2025-05-19,"T180",476,462,9,5,34.1,0.9706,0.9821,0.0179,-0.0299,0.9645,-0.0599,0.9419,"2025-05"
2025-05-19,"T305",662,593,56,13,68.1833333333333,0.8958,0.8971,0.1029,-0.1101,0.8047,-0.1932,0.8243,"2025-05"
2025-05-19,"T352",707,594,105,8,64.4833333333333,0.8402,0.933,0.067,-0.1742,0.8704,-0.2453,0.7825,"2025-05"
2025-05-19,"T400",353,330,19,4,53.5333333333333,0.9348,0.9518,0.0482,-0.0674,0.906,-0.1135,0.8927,"2025-05"
2025-05-19,"T401",442,414,21,7,57.0333333333333,0.9367,0.9447,0.0553,-0.0654,0.8924,-0.1139,0.8923,"2025-05"
2025-05-19,"T402",773,736,29,8,37.1166666666667,0.9521,0.9637,0.0363,-0.049,0.9287,-0.0875,0.9162,"2025-05"
2025-05-19,"T407",22,19,3,0,39.3333333333333,0.8636,0.7856,0.2144,-0.1466,0.6172,-0.3485,0.7057,"2025-05"
2025-05-19,"T408",717,637,79,1,33.5,0.8884,0.9468,0.0532,-0.1183,0.8964,-0.1743,0.84,"2025-05"
2025-05-19,"T409",615,588,25,2,17.85,0.9561,0.9799,0.0201,-0.0449,0.9602,-0.0778,0.9251,"2025-05"
2025-05-19,"T410",498,385,101,12,38.6333333333333,0.7731,0.8809,0.1191,-0.2574,0.776,-0.376,0.6866,"2025-05"
2025-05-19,"T411",401,396,3,2,19.9666666666667,0.9875,0.9796,0.0204,-0.0125,0.9596,-0.0404,0.9604,"2025-05"
2025-05-19,"T412",635,629,1,5,24.5833333333333,0.9906,0.9968,0.0032,-0.0095,0.9937,-0.0335,0.9671,"2025-05"
2025-05-19,"T413",449,439,6,4,23.1,0.9777,0.9698,0.0302,-0.0225,0.9406,-0.0551,0.9464,"2025-05"
2025-05-19,"T414",481,461,14,6,27.2333333333333,0.9584,0.6558,0.3442,-0.0425,0.4301,-0.4442,0.6413,"2025-05"
2025-05-19,"T415",221,195,17,9,23.45,0.8824,0.868,0.132,-0.1252,0.7535,-0.2341,0.7913,"2025-05"
2025-05-19,"T416",310,293,16,1,19.8666666666667,0.9452,0.8922,0.1078,-0.0564,0.7961,-0.1351,0.8736,"2025-05"
2025-05-19,"T417",620,604,10,6,40.0833333333333,0.9742,0.8432,0.1568,-0.0261,0.7109,-0.1422,0.8674,"2025-05"
2025-05-19,"T418",397,360,33,4,28.6333333333333,0.9068,0.8912,0.1088,-0.0978,0.7942,-0.1834,0.8324,"2025-05"
2025-05-19,"T419",310,262,37,11,31.1166666666667,0.8452,0.8595,0.1405,-0.1682,0.7388,-0.2913,0.7473,"2025-05"
2025-05-19,"T451",485,422,61,2,84.4,0.8701,0.9392,0.0608,-0.1391,0.8821,-0.2019,0.8172,"2025-05"
2025-05-19,"T453",600,518,73,9,36.95,0.8633,0.9194,0.0806,-0.147,0.8454,-0.2219,0.801,"2025-05"
2025-05-19,"T454",195,192,1,2,10.7333333333333,0.9846,0.9643,0.0357,-0.0155,0.9298,-0.0484,0.9528,"2025-05"
2025-05-19,"T455",357,330,22,5,24.05,0.9244,0.8291,0.1709,-0.0786,0.6874,-0.2178,0.8043,"2025-05"
2025-05-19,"T456",147,140,3,4,14.8,0.9524,0.9798,0.0202,-0.0488,0.9601,-0.0826,0.9207,"2025-05"
2025-05-19,"T457",169,157,11,1,40.4333333333333,0.929,0.9283,0.0717,-0.0737,0.8617,-0.1317,0.8766,"2025-05"
2025-05-19,"T458",573,526,44,3,41.7,0.918,0.9737,0.0263,-0.0856,0.9481,-0.1266,0.8811,"2025-05"
2025-05-19,"T459",373,333,40,0,36.0166666666667,0.8928,0.9543,0.0457,-0.1134,0.9107,-0.1655,0.8475,"2025-05"
2025-05-19,"T460",623,527,94,2,68.7333333333333,0.8459,0.946,0.054,-0.1673,0.8948,-0.231,0.7937,"2025-05"
2025-05-19,"T461",339,320,15,4,22.7333333333333,0.944,0.9415,0.0585,-0.0577,0.8864,-0.1066,0.8989,"2025-05"
2025-05-19,"T462",465,441,19,5,43.4666666666667,0.9484,0,3.9991,-0.053,0,NA,0,"2025-05"
2025-05-19,"T463",348,323,21,4,34.3833333333333,0.9282,0.9571,0.0429,-0.0746,0.9161,-0.1197,0.8872,"2025-05"
2025-05-19,"T464",289,249,34,6,81.75,0.8616,0.9117,0.0883,-0.149,0.8312,-0.2286,0.7956,"2025-05"
2025-05-19,"T465",186,157,21,8,33.2833333333333,0.8441,0.8868,0.1132,-0.1695,0.7863,-0.2694,0.7638,"2025-05"
2025-05-19,"T505",71,68,3,0,44.3666666666667,0.9577,0.9864,0.0136,-0.0432,0.973,-0.0743,0.9284,"2025-05"
2025-05-19,"T509",707,634,67,6,70.05,0.8967,0.941,0.059,-0.109,0.8855,-0.1663,0.8468,"2025-05"
2025-05-19,"T511",585,514,70,1,62.0833333333333,0.8786,0.9139,0.0861,-0.1294,0.8352,-0.2046,0.815,"2025-05"
2025-05-19,"T542",155,154,0,1,12.05,0.9935,0.969,0.031,-0.0065,0.9389,-0.0364,0.9643,"2025-05"
2025-05-19,"T543",536,514,17,5,42.95,0.959,0.968,0.032,-0.0419,0.937,-0.0778,0.9251,"2025-05"
2025-05-19,"T544",334,316,7,11,24.7333333333333,0.9461,0.9378,0.0622,-0.0554,0.8794,-0.1056,0.8998,"2025-05"
2025-05-19,"T559",187,159,24,4,21.4333333333333,0.8503,0.9251,0.0749,-0.1622,0.8558,-0.2359,0.7899,"2025-05"
2025-05-19,"T560",328,307,19,2,17.9666666666667,0.936,0.9783,0.0217,-0.0662,0.9571,-0.103,0.9021,"2025-05"
2025-05-19,"T561",394,385,6,3,27.2,0.9772,0.9939,0.0061,-0.0231,0.9878,-0.0494,0.9518,"2025-05"
2025-05-19,"T562",103,83,16,4,18.0666666666667,0.8058,0.8003,0.1997,-0.2159,0.6405,-0.4099,0.6637,"2025-05"
2025-05-19,"T563",259,207,48,4,33.4333333333333,0.7992,0.9497,0.0503,-0.2241,0.9019,-0.2953,0.7443,"2025-05"
