route_id,date,month,BPI,route_short_name,route_long_name
T7548,2026-07-01,2026-07,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7568,2026-07-01,2026-07,0.8316,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7740,2026-07-01,2026-07,0.8195,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7760,2026-07-01,2026-07,0.8698,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7860,2026-07-01,2026-07,0.418,T786,Stesen LRT Asia Jaya ~ Stesen MRT Phileo Damansara
T7870,2026-07-01,2026-07,0.9177,T787,Stesen LRT Asia Jaya ~ Seksyen 14 & 18
T7890,2026-07-01,2026-07,0.9188,T789,Stesen LRT Universiti ~ Universiti Malaya via Pantai Hillpark
U1510,2026-07-01,2026-07,0.5653,151,Bandar Baru Selayang ~ Hab Pasar Seni
U1710,2026-07-01,2026-07,0.7328,171,Hab Wira Damai ~ Lebuh Ampang via Sentul
U1730,2026-07-01,2026-07,0.6901,173,Taman Jasa Utama ~ Lebuh Ampang
U1800,2026-07-01,2026-07,0.8242,180,Taman Dato' Senu ~ Hab Pasar Seni
U1900,2026-07-01,2026-07,0.8719,190,Desa Sri Hartamas ~ Lin Ho Jln Lekiu
U2000,2026-07-01,2026-07,0.7581,200,UIA Gombak ~ SOGO KL
U2018,2026-07-01,2026-07,0.496,201,Batu 12 Gombak – SOGO KL
U2020,2026-07-01,2026-07,0.6837,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2200,2026-07-01,2026-07,0.5263,220,Taman Melawati ~ Lebuh Ampang
U2220,2026-07-01,2026-07,0.7966,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2500,2026-07-01,2026-07,0.8696,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2510,2026-07-01,2026-07,0.6935,251,AU3 Jentayu ~ Chow Kit
U2538,2026-07-01,2026-07,0.4761,253,Stesen LRT Wangsa Maju ~ Ampang Point
U2548,2026-07-01,2026-07,0.5729,254,Ayer Panas ~ Titiwangsa via Chowkit
U3000,2026-07-01,2026-07,0,300,Terminal Maluri ~ Lebuh Ampang
U3020,2026-07-01,2026-07,0.8771,302,Titiwangsa ~ KLCC
U3030,2026-07-01,2026-07,0.8588,303,Taman Mulia Jaya ~ Lebuh Ampang
U4000,2026-07-01,2026-07,0.6134,400,Damai Perdana ~ Hab Pasar Seni via Bukit Bintang
U4200,2026-07-01,2026-07,0.7583,420,Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang
U4210,2026-07-01,2026-07,0,421,Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang
U4500,2026-07-01,2026-07,0.8466,450,Hentian Kajang ~ Hab Pasar Seni
U5800,2026-07-01,2026-07,0.7202,580,Desa Petaling ~ Pasar Seni via Stesen LRT Salak Selatan
U5810,2026-07-01,2026-07,0.4772,581,Desa Tasik ~ Stesen LRT Bandar Tasik Selatan
U5900,2026-07-01,2026-07,0.5702,590,Bandar Sungai Long ~ Hab Pasar Seni
U6000,2026-07-01,2026-07,0.6208,600,Puchong Utama ~ Hab Pasar Seni
U6400,2026-07-01,2026-07,0.8215,640,Hab Bas Sri Manja ~ Hab Pasar Seni
U6418,2026-07-01,2026-07,0.6013,641,Stesen LRT Subang Jaya ~ Pearl Point
U6500,2026-07-01,2026-07,0.842,650,Taman Desa ~ Hab Pasar Seni
U6510,2026-07-01,2026-07,0.5661,651,Stesen LRT Muhibbah ~Pearl Point
U6520,2026-07-01,2026-07,0.8296,652,Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama
U7508,2026-07-01,2026-07,0.9229,750,Hab Sekysen 2 ~ Hab Pasar Seni
U7510,2026-07-01,2026-07,0.5501,751,Taman Sri Muda ~ Hab Pasar Seni
U7520,2026-07-01,2026-07,0.836,752,Stesen LRT Putra Height ~ Hentian Bandar Shah Alam
U7538,2026-07-01,2026-07,0.9793,753,Hentian Bandar Shah Alam ~ UiTM Puncak Alam
U7548,2026-07-01,2026-07,0.8437,754,LRT Stadium Shah Alam ~ UITM Puncak Perdana
U7700,2026-07-01,2026-07,0.5739,770,Subang Mewah USJ 1 ~ Hab Pasar Seni
U7720,2026-07-01,2026-07,0.7782,772,Subang Suria Mah Sing ~ Hab Pasar Seni
U7800,2026-07-01,2026-07,0.7385,780,Kota Damansara ~ Hab Pasar Seni
U7828,2026-07-01,2026-07,0.8649,782,Hentian PJ Old Town ~ Hab Pasar Seni
U7830,2026-07-01,2026-07,0.6472,783,Stesen LRT Kelana Jaya ~ Subang Parade
U8210,2026-07-01,2026-07,0.2933,821,Pantai Hill Park ~ Hab Pasar Seni
U8220,2026-07-01,2026-07,0.7968,822,Stesen LRT Bangsar ~ Bangsar Shopping Centre
P1020,2026-07-02,2026-07,0.6932,P102,Presint 11 ~ Kompleks E
S6060,2026-07-02,2026-07,0,PAVILION BUKIT JALIL (PAVBJ),Stesen LRT Awan Besar ~ Pavilion Bukit Jalil
T2000,2026-07-02,2026-07,0,T200,Stesen LRT Gombak ~ UIA Gombak
T2010,2026-07-02,2026-07,0.848,T201,Stesen LRT Gombak ~ Hab Wira Damai
T2500,2026-07-02,2026-07,0.8566,T250,Stesen LRT Wangsa Maju ~ Setapak Sentral
T2510,2026-07-02,2026-07,0,T251,Stesen LRT Sri Rampai ~ Seksyen 10 Wangsa Maju
T3018,2026-07-02,2026-07,0.9517,T301,Taman Mulia Jaya ~ Ampang Point via Jalan Merdeka
T3028,2026-07-02,2026-07,0.7516,T302,Hutan Lipur Ampang ~ Ampang Point
T3048,2026-07-02,2026-07,0.6218,T304,Bukit Indah ~ Ampang Point via Jalan Ampang
T3500,2026-07-02,2026-07,0.7035,T350,Stesen LRT Cempaka ~ Taman Mawar
T4068,2026-07-02,2026-07,0.737,T406,Cheras Batu 10 ~ Pangsun
T5718,2026-07-02,2026-07,0.722,T571,Stesen KTM Serdang ~ Taman Sri Pulai
T5800,2026-07-02,2026-07,0.5506,T580,Stesen LRT Awan Besar ~ TPM via Stesen LRT Bukit Jalil
T5810,2026-07-02,2026-07,0,T581,Stesen LRT Alam Sutera ~ PPR Pinggiran Bukit Jalil
T6000,2026-07-02,2026-07,0.5796,T600,Stesen LRT IOI Puchong ~ Taman Wawasan
T6010,2026-07-02,2026-07,0.9483,T601,Puchong Utama ~ Puchong Prima
T6030,2026-07-02,2026-07,0.9216,T603,Stesen LRT Puchong Prima ~ Taman Mas Sepang
T6040,2026-07-02,2026-07,0.9536,T604,Stesen LRT Perindustrian Puchong ~ Taman Kinrara
T6050,2026-07-02,2026-07,0.7102,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
T6400,2026-07-02,2026-07,0.7516,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T7158,2026-07-02,2026-07,1,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7548,2026-07-02,2026-07,0.964,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7568,2026-07-02,2026-07,0.8414,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7740,2026-07-02,2026-07,0,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7760,2026-07-02,2026-07,0.816,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7860,2026-07-02,2026-07,0.7048,T786,Stesen LRT Asia Jaya ~ Stesen MRT Phileo Damansara
T7870,2026-07-02,2026-07,0.972,T787,Stesen LRT Asia Jaya ~ Seksyen 14 & 18
T7890,2026-07-02,2026-07,0.9616,T789,Stesen LRT Universiti ~ Universiti Malaya via Pantai Hillpark
U1510,2026-07-02,2026-07,0.6331,151,Bandar Baru Selayang ~ Hab Pasar Seni
U1710,2026-07-02,2026-07,0.8611,171,Hab Wira Damai ~ Lebuh Ampang via Sentul
U1730,2026-07-02,2026-07,0.8977,173,Taman Jasa Utama ~ Lebuh Ampang
U1800,2026-07-02,2026-07,0.7869,180,Taman Dato' Senu ~ Hab Pasar Seni
U1900,2026-07-02,2026-07,0.9562,190,Desa Sri Hartamas ~ Lin Ho Jln Lekiu
U2000,2026-07-02,2026-07,0.8325,200,UIA Gombak ~ SOGO KL
U2018,2026-07-02,2026-07,0.9724,201,Batu 12 Gombak – SOGO KL
U2020,2026-07-02,2026-07,0.7551,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2200,2026-07-02,2026-07,0.486,220,Taman Melawati ~ Lebuh Ampang
U2220,2026-07-02,2026-07,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2500,2026-07-02,2026-07,0.7477,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2510,2026-07-02,2026-07,0.9271,251,AU3 Jentayu ~ Chow Kit
U2538,2026-07-02,2026-07,0,253,Stesen LRT Wangsa Maju ~ Ampang Point
U2548,2026-07-02,2026-07,0.5646,254,Ayer Panas ~ Titiwangsa via Chowkit
U3020,2026-07-02,2026-07,0.812,302,Titiwangsa ~ KLCC
U3030,2026-07-02,2026-07,0.7934,303,Taman Mulia Jaya ~ Lebuh Ampang
U4000,2026-07-02,2026-07,0.6464,400,Damai Perdana ~ Hab Pasar Seni via Bukit Bintang
U4200,2026-07-02,2026-07,0,420,Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang
U4210,2026-07-02,2026-07,0.8003,421,Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang
U4500,2026-07-02,2026-07,0.8829,450,Hentian Kajang ~ Hab Pasar Seni
U5800,2026-07-02,2026-07,0.2493,580,Desa Petaling ~ Pasar Seni via Stesen LRT Salak Selatan
U5810,2026-07-02,2026-07,0.538,581,Desa Tasik ~ Stesen LRT Bandar Tasik Selatan
U5900,2026-07-02,2026-07,0.7369,590,Bandar Sungai Long ~ Hab Pasar Seni
U6000,2026-07-02,2026-07,0.6312,600,Puchong Utama ~ Hab Pasar Seni
U6400,2026-07-02,2026-07,0.888,640,Hab Bas Sri Manja ~ Hab Pasar Seni
U6418,2026-07-02,2026-07,0.5185,641,Stesen LRT Subang Jaya ~ Pearl Point
U6500,2026-07-02,2026-07,0.8389,650,Taman Desa ~ Hab Pasar Seni
U6510,2026-07-02,2026-07,0.737,651,Stesen LRT Muhibbah ~Pearl Point
U6520,2026-07-02,2026-07,0.7942,652,Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama
U7508,2026-07-02,2026-07,0.6446,750,Hab Sekysen 2 ~ Hab Pasar Seni
U7510,2026-07-02,2026-07,0.5836,751,Taman Sri Muda ~ Hab Pasar Seni
U7520,2026-07-02,2026-07,0.8411,752,Stesen LRT Putra Height ~ Hentian Bandar Shah Alam
U7538,2026-07-02,2026-07,1,753,Hentian Bandar Shah Alam ~ UiTM Puncak Alam
U7548,2026-07-02,2026-07,0.6342,754,LRT Stadium Shah Alam ~ UITM Puncak Perdana
U7700,2026-07-02,2026-07,0.6845,770,Subang Mewah USJ 1 ~ Hab Pasar Seni
U7718,2026-07-02,2026-07,0.7769,771,Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan
U7720,2026-07-02,2026-07,0.7813,772,Subang Suria Mah Sing ~ Hab Pasar Seni
U7800,2026-07-02,2026-07,0.8215,780,Kota Damansara ~ Hab Pasar Seni
U7828,2026-07-02,2026-07,0.8296,782,Hentian PJ Old Town ~ Hab Pasar Seni
U7830,2026-07-02,2026-07,0.5502,783,Stesen LRT Kelana Jaya ~ Subang Parade
U8210,2026-07-02,2026-07,0.8423,821,Pantai Hill Park ~ Hab Pasar Seni
U8220,2026-07-02,2026-07,0.4858,822,Stesen LRT Bangsar ~ Bangsar Shopping Centre
S6060,2026-07-03,2026-07,0,PAVILION BUKIT JALIL (PAVBJ),Stesen LRT Awan Besar ~ Pavilion Bukit Jalil
T2000,2026-07-03,2026-07,0.6092,T200,Stesen LRT Gombak ~ UIA Gombak
T2010,2026-07-03,2026-07,0.9645,T201,Stesen LRT Gombak ~ Hab Wira Damai
T2500,2026-07-03,2026-07,0.8912,T250,Stesen LRT Wangsa Maju ~ Setapak Sentral
T2510,2026-07-03,2026-07,0.7733,T251,Stesen LRT Sri Rampai ~ Seksyen 10 Wangsa Maju
T3018,2026-07-03,2026-07,0.9431,T301,Taman Mulia Jaya ~ Ampang Point via Jalan Merdeka
T3028,2026-07-03,2026-07,0.7937,T302,Hutan Lipur Ampang ~ Ampang Point
T3048,2026-07-03,2026-07,0,T304,Bukit Indah ~ Ampang Point via Jalan Ampang
T3500,2026-07-03,2026-07,0.7972,T350,Stesen LRT Cempaka ~ Taman Mawar
T4068,2026-07-03,2026-07,0.8455,T406,Cheras Batu 10 ~ Pangsun
T5718,2026-07-03,2026-07,0.6576,T571,Stesen KTM Serdang ~ Taman Sri Pulai
T5800,2026-07-03,2026-07,0.7695,T580,Stesen LRT Awan Besar ~ TPM via Stesen LRT Bukit Jalil
T5810,2026-07-03,2026-07,0,T581,Stesen LRT Alam Sutera ~ PPR Pinggiran Bukit Jalil
T6000,2026-07-03,2026-07,0.6293,T600,Stesen LRT IOI Puchong ~ Taman Wawasan
T6010,2026-07-03,2026-07,0.9211,T601,Puchong Utama ~ Puchong Prima
T6030,2026-07-03,2026-07,0,T603,Stesen LRT Puchong Prima ~ Taman Mas Sepang
T6040,2026-07-03,2026-07,0.94,T604,Stesen LRT Perindustrian Puchong ~ Taman Kinrara
T6400,2026-07-03,2026-07,0.7905,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T7158,2026-07-03,2026-07,0,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7548,2026-07-03,2026-07,0.879,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7568,2026-07-03,2026-07,1,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7740,2026-07-03,2026-07,0.8218,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7760,2026-07-03,2026-07,0.5182,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7860,2026-07-03,2026-07,0.947,T786,Stesen LRT Asia Jaya ~ Stesen MRT Phileo Damansara
T7870,2026-07-03,2026-07,0.9353,T787,Stesen LRT Asia Jaya ~ Seksyen 14 & 18
U1510,2026-07-03,2026-07,0.6416,151,Bandar Baru Selayang ~ Hab Pasar Seni
U1710,2026-07-03,2026-07,0.706,171,Hab Wira Damai ~ Lebuh Ampang via Sentul
U1730,2026-07-03,2026-07,0.7883,173,Taman Jasa Utama ~ Lebuh Ampang
U1800,2026-07-03,2026-07,0.8352,180,Taman Dato' Senu ~ Hab Pasar Seni
U1900,2026-07-03,2026-07,0.911,190,Desa Sri Hartamas ~ Lin Ho Jln Lekiu
U2000,2026-07-03,2026-07,0.3548,200,UIA Gombak ~ SOGO KL
U2018,2026-07-03,2026-07,0.9731,201,Batu 12 Gombak – SOGO KL
U2020,2026-07-03,2026-07,0.8043,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2200,2026-07-03,2026-07,0.5673,220,Taman Melawati ~ Lebuh Ampang
U2220,2026-07-03,2026-07,0.7807,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2500,2026-07-03,2026-07,0.9434,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2510,2026-07-03,2026-07,1,251,AU3 Jentayu ~ Chow Kit
U2538,2026-07-03,2026-07,0,253,Stesen LRT Wangsa Maju ~ Ampang Point
U2548,2026-07-03,2026-07,0.8272,254,Ayer Panas ~ Titiwangsa via Chowkit
U3000,2026-07-03,2026-07,0,300,Terminal Maluri ~ Lebuh Ampang
U3020,2026-07-03,2026-07,0.6668,302,Titiwangsa ~ KLCC
U3030,2026-07-03,2026-07,0.9375,303,Taman Mulia Jaya ~ Lebuh Ampang
U4000,2026-07-03,2026-07,0.3844,400,Damai Perdana ~ Hab Pasar Seni via Bukit Bintang
U4200,2026-07-03,2026-07,0.8351,420,Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang
U4210,2026-07-03,2026-07,0.7232,421,Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang
U4500,2026-07-03,2026-07,0.8411,450,Hentian Kajang ~ Hab Pasar Seni
U5800,2026-07-03,2026-07,0.7806,580,Desa Petaling ~ Pasar Seni via Stesen LRT Salak Selatan
U5810,2026-07-03,2026-07,0.5946,581,Desa Tasik ~ Stesen LRT Bandar Tasik Selatan
U5900,2026-07-03,2026-07,0.7742,590,Bandar Sungai Long ~ Hab Pasar Seni
U6000,2026-07-03,2026-07,0.6021,600,Puchong Utama ~ Hab Pasar Seni
U6400,2026-07-03,2026-07,0.8762,640,Hab Bas Sri Manja ~ Hab Pasar Seni
U6418,2026-07-03,2026-07,0.8316,641,Stesen LRT Subang Jaya ~ Pearl Point
U6500,2026-07-03,2026-07,0.848,650,Taman Desa ~ Hab Pasar Seni
U6510,2026-07-03,2026-07,0.6805,651,Stesen LRT Muhibbah ~Pearl Point
U6520,2026-07-03,2026-07,0.7696,652,Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama
U7508,2026-07-03,2026-07,0.8369,750,Hab Sekysen 2 ~ Hab Pasar Seni
U7510,2026-07-03,2026-07,0.6493,751,Taman Sri Muda ~ Hab Pasar Seni
U7520,2026-07-03,2026-07,0.7878,752,Stesen LRT Putra Height ~ Hentian Bandar Shah Alam
U7538,2026-07-03,2026-07,0.9519,753,Hentian Bandar Shah Alam ~ UiTM Puncak Alam
U7548,2026-07-03,2026-07,0.7634,754,LRT Stadium Shah Alam ~ UITM Puncak Perdana
U7700,2026-07-03,2026-07,0.3989,770,Subang Mewah USJ 1 ~ Hab Pasar Seni
U7718,2026-07-03,2026-07,0.825,771,Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan
U7720,2026-07-03,2026-07,0.7893,772,Subang Suria Mah Sing ~ Hab Pasar Seni
U7800,2026-07-03,2026-07,0.8794,780,Kota Damansara ~ Hab Pasar Seni
U7828,2026-07-03,2026-07,0.8238,782,Hentian PJ Old Town ~ Hab Pasar Seni
U7830,2026-07-03,2026-07,0.6184,783,Stesen LRT Kelana Jaya ~ Subang Parade
U8210,2026-07-03,2026-07,0.8527,821,Pantai Hill Park ~ Hab Pasar Seni
U8220,2026-07-03,2026-07,0.9388,822,Stesen LRT Bangsar ~ Bangsar Shopping Centre
S6060,2026-07-07,2026-07,0,PAVILION BUKIT JALIL (PAVBJ),Stesen LRT Awan Besar ~ Pavilion Bukit Jalil
T2000,2026-07-07,2026-07,0.6585,T200,Stesen LRT Gombak ~ UIA Gombak
T2010,2026-07-07,2026-07,0.9219,T201,Stesen LRT Gombak ~ Hab Wira Damai
T2510,2026-07-07,2026-07,0.8717,T251,Stesen LRT Sri Rampai ~ Seksyen 10 Wangsa Maju
T3008,2026-07-07,2026-07,0.2075,T300,Bukit Indah ~ Ampang Point via Jalan Rasmi
T3018,2026-07-07,2026-07,0.9332,T301,Taman Mulia Jaya ~ Ampang Point via Jalan Merdeka
T3028,2026-07-07,2026-07,0.8824,T302,Hutan Lipur Ampang ~ Ampang Point
T3048,2026-07-07,2026-07,0.438,T304,Bukit Indah ~ Ampang Point via Jalan Ampang
T3500,2026-07-07,2026-07,0,T350,Stesen LRT Cempaka ~ Taman Mawar
T4068,2026-07-07,2026-07,1,T406,Cheras Batu 10 ~ Pangsun
T5718,2026-07-07,2026-07,0.7173,T571,Stesen KTM Serdang ~ Taman Sri Pulai
T5810,2026-07-07,2026-07,0.7899,T581,Stesen LRT Alam Sutera ~ PPR Pinggiran Bukit Jalil
T6000,2026-07-07,2026-07,0.6771,T600,Stesen LRT IOI Puchong ~ Taman Wawasan
T6010,2026-07-07,2026-07,1,T601,Puchong Utama ~ Puchong Prima
T6030,2026-07-07,2026-07,1,T603,Stesen LRT Puchong Prima ~ Taman Mas Sepang
T6040,2026-07-07,2026-07,0.9793,T604,Stesen LRT Perindustrian Puchong ~ Taman Kinrara
T6050,2026-07-07,2026-07,1,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
T6400,2026-07-07,2026-07,0.7404,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T7158,2026-07-07,2026-07,1,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7548,2026-07-07,2026-07,1,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7568,2026-07-07,2026-07,0.8723,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7740,2026-07-07,2026-07,1,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7760,2026-07-07,2026-07,1,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7860,2026-07-07,2026-07,0.4394,T786,Stesen LRT Asia Jaya ~ Stesen MRT Phileo Damansara
T7870,2026-07-07,2026-07,0.9289,T787,Stesen LRT Asia Jaya ~ Seksyen 14 & 18
T7880,2026-07-07,2026-07,1,T788,Stesen LRT Universiti ~ Mid Valley
U1510,2026-07-07,2026-07,0.6885,151,Bandar Baru Selayang ~ Hab Pasar Seni
U1710,2026-07-07,2026-07,0.9786,171,Hab Wira Damai ~ Lebuh Ampang via Sentul
U1730,2026-07-07,2026-07,0.924,173,Taman Jasa Utama ~ Lebuh Ampang
U1800,2026-07-07,2026-07,0.8261,180,Taman Dato' Senu ~ Hab Pasar Seni
U1900,2026-07-07,2026-07,0.8835,190,Desa Sri Hartamas ~ Lin Ho Jln Lekiu
U2000,2026-07-07,2026-07,1,200,UIA Gombak ~ SOGO KL
U2018,2026-07-07,2026-07,0,201,Batu 12 Gombak – SOGO KL
U2020,2026-07-07,2026-07,0.6429,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2200,2026-07-07,2026-07,0.5904,220,Taman Melawati ~ Lebuh Ampang
U2220,2026-07-07,2026-07,0.8256,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2500,2026-07-07,2026-07,0.9036,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2510,2026-07-07,2026-07,1,251,AU3 Jentayu ~ Chow Kit
U2538,2026-07-07,2026-07,0.6478,253,Stesen LRT Wangsa Maju ~ Ampang Point
U2548,2026-07-07,2026-07,1,254,Ayer Panas ~ Titiwangsa via Chowkit
U3000,2026-07-07,2026-07,1,300,Terminal Maluri ~ Lebuh Ampang
U3020,2026-07-07,2026-07,0.8643,302,Titiwangsa ~ KLCC
U3030,2026-07-07,2026-07,0.976,303,Taman Mulia Jaya ~ Lebuh Ampang
U4000,2026-07-07,2026-07,0.9716,400,Damai Perdana ~ Hab Pasar Seni via Bukit Bintang
U4210,2026-07-07,2026-07,0.8298,421,Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang
U4500,2026-07-07,2026-07,0.7545,450,Hentian Kajang ~ Hab Pasar Seni
U5800,2026-07-07,2026-07,0.8578,580,Desa Petaling ~ Pasar Seni via Stesen LRT Salak Selatan
U5810,2026-07-07,2026-07,0.5273,581,Desa Tasik ~ Stesen LRT Bandar Tasik Selatan
U5900,2026-07-07,2026-07,0.5203,590,Bandar Sungai Long ~ Hab Pasar Seni
U6000,2026-07-07,2026-07,0.6352,600,Puchong Utama ~ Hab Pasar Seni
U6400,2026-07-07,2026-07,0.88,640,Hab Bas Sri Manja ~ Hab Pasar Seni
U6418,2026-07-07,2026-07,0.6853,641,Stesen LRT Subang Jaya ~ Pearl Point
U6500,2026-07-07,2026-07,0.8521,650,Taman Desa ~ Hab Pasar Seni
U6510,2026-07-07,2026-07,0,651,Stesen LRT Muhibbah ~Pearl Point
U6520,2026-07-07,2026-07,0.8693,652,Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama
U7508,2026-07-07,2026-07,0.5948,750,Hab Sekysen 2 ~ Hab Pasar Seni
U7510,2026-07-07,2026-07,0.4727,751,Taman Sri Muda ~ Hab Pasar Seni
U7520,2026-07-07,2026-07,0.7953,752,Stesen LRT Putra Height ~ Hentian Bandar Shah Alam
U7538,2026-07-07,2026-07,1,753,Hentian Bandar Shah Alam ~ UiTM Puncak Alam
U7548,2026-07-07,2026-07,0.6174,754,LRT Stadium Shah Alam ~ UITM Puncak Perdana
U7718,2026-07-07,2026-07,1,771,Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan
U7720,2026-07-07,2026-07,0.7943,772,Subang Suria Mah Sing ~ Hab Pasar Seni
U7800,2026-07-07,2026-07,0.9207,780,Kota Damansara ~ Hab Pasar Seni
U7828,2026-07-07,2026-07,0.8655,782,Hentian PJ Old Town ~ Hab Pasar Seni
U7830,2026-07-07,2026-07,0.6419,783,Stesen LRT Kelana Jaya ~ Subang Parade
U8210,2026-07-07,2026-07,0.7581,821,Pantai Hill Park ~ Hab Pasar Seni
U8220,2026-07-07,2026-07,0,822,Stesen LRT Bangsar ~ Bangsar Shopping Centre
S6060,2026-07-08,2026-07,0,PAVILION BUKIT JALIL (PAVBJ),Stesen LRT Awan Besar ~ Pavilion Bukit Jalil
T2000,2026-07-08,2026-07,0.6928,T200,Stesen LRT Gombak ~ UIA Gombak
T2010,2026-07-08,2026-07,0.8908,T201,Stesen LRT Gombak ~ Hab Wira Damai
T2500,2026-07-08,2026-07,0.9278,T250,Stesen LRT Wangsa Maju ~ Setapak Sentral
T2510,2026-07-08,2026-07,0,T251,Stesen LRT Sri Rampai ~ Seksyen 10 Wangsa Maju
T3008,2026-07-08,2026-07,0,T300,Bukit Indah ~ Ampang Point via Jalan Rasmi
T3018,2026-07-08,2026-07,0.9228,T301,Taman Mulia Jaya ~ Ampang Point via Jalan Merdeka
T3028,2026-07-08,2026-07,0.9096,T302,Hutan Lipur Ampang ~ Ampang Point
T3048,2026-07-08,2026-07,0.4413,T304,Bukit Indah ~ Ampang Point via Jalan Ampang
T3500,2026-07-08,2026-07,0.756,T350,Stesen LRT Cempaka ~ Taman Mawar
