route_id,date,month,BPI
T407,2026-05-05,2026-05,0.806
T408,2026-05-05,2026-05,0.8892
T409,2026-05-05,2026-05,0.9459
T410,2026-05-05,2026-05,0.5809
T411,2026-05-05,2026-05,0.9234
T412,2026-05-05,2026-05,0.9819
T413,2026-05-05,2026-05,0.9729
T414,2026-05-05,2026-05,0.8519
T415,2026-05-05,2026-05,0.6794
T416,2026-05-05,2026-05,0
T417,2026-05-05,2026-05,0.8652
T418,2026-05-05,2026-05,0.857
T419,2026-05-05,2026-05,0.7733
T451,2026-05-05,2026-05,0.7883
T453,2026-05-05,2026-05,0.8758
T455,2026-05-05,2026-05,0.9779
T457,2026-05-05,2026-05,0.8943
T458,2026-05-05,2026-05,0.9108
T459,2026-05-05,2026-05,0.8451
T460,2026-05-05,2026-05,0.8951
T461,2026-05-05,2026-05,0.8504
T462,2026-05-05,2026-05,0.9345
T463,2026-05-05,2026-05,0.9081
T464,2026-05-05,2026-05,0.7431
T465,2026-05-05,2026-05,0.7865
T505,2026-05-05,2026-05,0.8881
T506,2026-05-05,2026-05,0.9334
T509,2026-05-05,2026-05,0.8291
T511,2026-05-05,2026-05,0.8173
T543,2026-05-05,2026-05,0.8612
T544,2026-05-05,2026-05,0.8556
T559,2026-05-05,2026-05,0.7243
T560,2026-05-05,2026-05,0.8387
T561,2026-05-05,2026-05,0.9321
T565,2026-05-05,2026-05,0.9159
T566,2026-05-05,2026-05,0.8864
T567,2026-05-05,2026-05,0.9438
T568,2026-05-05,2026-05,0.8197
T569,2026-05-05,2026-05,0.7645
T585,2026-05-05,2026-05,0.9114
T586,2026-05-05,2026-05,0.9448
T587,2026-05-05,2026-05,0.9822
T588,2026-05-05,2026-05,0.8355
T589,2026-05-05,2026-05,0.915
T772,2026-05-05,2026-05,0.6439
T801,2026-05-05,2026-05,0.7961
T802,2026-05-05,2026-05,0.7414
T803,2026-05-05,2026-05,0.7353
T804,2026-05-05,2026-05,0.7901
T805,2026-05-05,2026-05,0.9065
T807,2026-05-05,2026-05,0.8924
T808,2026-05-05,2026-05,0.9186
T809,2026-05-05,2026-05,0.9166
T810,2026-05-05,2026-05,0.7254
T811,2026-05-05,2026-05,0.9646
T812,2026-05-05,2026-05,0.8437
T813,2026-05-05,2026-05,0.9607
T814,2026-05-05,2026-05,0.9567
T815,2026-05-05,2026-05,0.8514
T816,2026-05-05,2026-05,0.8796
T817,2026-05-05,2026-05,0.8356
T818,2026-05-05,2026-05,0.8974
T821,2026-05-05,2026-05,0.8204
T852,2026-05-05,2026-05,0.8817
T100,2026-05-06,2026-05,0.9532
T101,2026-05-06,2026-05,0.9231
T102,2026-05-06,2026-05,0.9302
T103,2026-05-06,2026-05,0.9439
T104,2026-05-06,2026-05,0.9243
T105,2026-05-06,2026-05,0.966
T106,2026-05-06,2026-05,0.9775
T107,2026-05-06,2026-05,0.9674
T108,2026-05-06,2026-05,0.8811
T109,2026-05-06,2026-05,0.8964
T110,2026-05-06,2026-05,0.8916
T114,2026-05-06,2026-05,0.7871
T115,2026-05-06,2026-05,0.8841
T117,2026-05-06,2026-05,0.9966
T121,2026-05-06,2026-05,0.9625
T152,2026-05-06,2026-05,0.7957
T154,2026-05-06,2026-05,0.8764
T180,2026-05-06,2026-05,0.9398
T305,2026-05-06,2026-05,0.8004
T352,2026-05-06,2026-05,0.7609
T400,2026-05-06,2026-05,0.8167
T401,2026-05-06,2026-05,0.8426
T402,2026-05-06,2026-05,0
T408,2026-05-06,2026-05,0.903
T409,2026-05-06,2026-05,0.9298
T410,2026-05-06,2026-05,0.6478
T411,2026-05-06,2026-05,0.8769
T412,2026-05-06,2026-05,0.9854
T413,2026-05-06,2026-05,0.9461
T414,2026-05-06,2026-05,0.8534
T415,2026-05-06,2026-05,0.7008
T416,2026-05-06,2026-05,0.676
T417,2026-05-06,2026-05,0.9583
T418,2026-05-06,2026-05,0.8301
T419,2026-05-06,2026-05,0.6481
T451,2026-05-06,2026-05,0.7961
T453,2026-05-06,2026-05,0.9089
T455,2026-05-06,2026-05,0.9685
T457,2026-05-06,2026-05,0.9304
T458,2026-05-06,2026-05,0.9069
T459,2026-05-06,2026-05,0.8648
T460,2026-05-06,2026-05,0.8955
T461,2026-05-06,2026-05,0.8779
T462,2026-05-06,2026-05,0.8835
T463,2026-05-06,2026-05,0.9258
T464,2026-05-06,2026-05,0.7663
T465,2026-05-06,2026-05,0.7946
T505,2026-05-06,2026-05,0.8997
T506,2026-05-06,2026-05,0.9036
T507,2026-05-06,2026-05,0.9196
T511,2026-05-06,2026-05,0.8274
T543,2026-05-06,2026-05,0.8566
T544,2026-05-06,2026-05,0.8348
T559,2026-05-06,2026-05,0.6726
T560,2026-05-06,2026-05,0.9025
T561,2026-05-06,2026-05,0.9245
T565,2026-05-06,2026-05,0.9447
T566,2026-05-06,2026-05,0.9222
T567,2026-05-06,2026-05,0.9496
T568,2026-05-06,2026-05,0.4682
T569,2026-05-06,2026-05,0.1158
T585,2026-05-06,2026-05,0.9017
T586,2026-05-06,2026-05,0.9076
T587,2026-05-06,2026-05,0.8478
T588,2026-05-06,2026-05,0.7524
T589,2026-05-06,2026-05,0.9284
T772,2026-05-06,2026-05,0.6957
T801,2026-05-06,2026-05,0.9553
T802,2026-05-06,2026-05,0.8018
T803,2026-05-06,2026-05,0.7971
T805,2026-05-06,2026-05,0.9342
T807,2026-05-06,2026-05,0.8485
T808,2026-05-06,2026-05,0.9268
T809,2026-05-06,2026-05,0.9439
T810,2026-05-06,2026-05,0.6898
T811,2026-05-06,2026-05,0.9144
T812,2026-05-06,2026-05,0.8529
T813,2026-05-06,2026-05,0.9063
T814,2026-05-06,2026-05,0.9712
T815,2026-05-06,2026-05,0.5624
T816,2026-05-06,2026-05,0.8315
T817,2026-05-06,2026-05,0.6407
T818,2026-05-06,2026-05,0.7852
T821,2026-05-06,2026-05,0.7779
T852,2026-05-06,2026-05,0.8338
T100,2026-05-07,2026-05,0.8746
T101,2026-05-07,2026-05,0.8801
T102,2026-05-07,2026-05,0.9114
T103,2026-05-07,2026-05,0.9317
T104,2026-05-07,2026-05,0.8798
T105,2026-05-07,2026-05,0.9287
T106,2026-05-07,2026-05,0.9867
T107,2026-05-07,2026-05,0.9865
T108,2026-05-07,2026-05,0.9081
T109,2026-05-07,2026-05,0.9052
T110,2026-05-07,2026-05,0.885
T114,2026-05-07,2026-05,0.7946
T115,2026-05-07,2026-05,0.889
T117,2026-05-07,2026-05,0.9932
T121,2026-05-07,2026-05,0.9585
T152,2026-05-07,2026-05,0.8479
T154,2026-05-07,2026-05,0.8655
T180,2026-05-07,2026-05,0.9439
T305,2026-05-07,2026-05,0.7232
T352,2026-05-07,2026-05,0.7962
T400,2026-05-07,2026-05,0.9426
T401,2026-05-07,2026-05,0.9168
T402,2026-05-07,2026-05,0.8547
T408,2026-05-07,2026-05,0
T409,2026-05-07,2026-05,0.9565
T410,2026-05-07,2026-05,0.6308
T411,2026-05-07,2026-05,0.8974
T412,2026-05-07,2026-05,0.9609
T413,2026-05-07,2026-05,0.9748
T414,2026-05-07,2026-05,0.8943
T415,2026-05-07,2026-05,0.7506
T416,2026-05-07,2026-05,0.784
T417,2026-05-07,2026-05,0.9373
T418,2026-05-07,2026-05,0.8872
T419,2026-05-07,2026-05,0.7672
T451,2026-05-07,2026-05,0.7983
T453,2026-05-07,2026-05,0.8931
T455,2026-05-07,2026-05,0.9545
T457,2026-05-07,2026-05,0.9034
T458,2026-05-07,2026-05,0.8781
T459,2026-05-07,2026-05,0.8813
T460,2026-05-07,2026-05,0.8904
T461,2026-05-07,2026-05,0.9022
T462,2026-05-07,2026-05,0.9123
T463,2026-05-07,2026-05,0.9393
T465,2026-05-07,2026-05,0.784
T505,2026-05-07,2026-05,0.9161
T506,2026-05-07,2026-05,0.918
T507,2026-05-07,2026-05,1
T509,2026-05-07,2026-05,0.8376
T511,2026-05-07,2026-05,0.8044
T543,2026-05-07,2026-05,0.8287
T544,2026-05-07,2026-05,0.854
T545,2026-05-07,2026-05,0.5429
T559,2026-05-07,2026-05,0.7849
T560,2026-05-07,2026-05,0.896
T561,2026-05-07,2026-05,0.9414
T565,2026-05-07,2026-05,0.9054
T566,2026-05-07,2026-05,0.9566
T567,2026-05-07,2026-05,0.9385
T568,2026-05-07,2026-05,0.7636
T569,2026-05-07,2026-05,0.6946
T585,2026-05-07,2026-05,0.9593
T586,2026-05-07,2026-05,0.9471
T587,2026-05-07,2026-05,0.8558
T588,2026-05-07,2026-05,0.8931
T589,2026-05-07,2026-05,0.9194
T772,2026-05-07,2026-05,0.6869
T801,2026-05-07,2026-05,0.8309
T802,2026-05-07,2026-05,0.8106
T803,2026-05-07,2026-05,0.7602
T805,2026-05-07,2026-05,0.9438
T807,2026-05-07,2026-05,0.8988
T808,2026-05-07,2026-05,0.9154
T809,2026-05-07,2026-05,0.9513
T810,2026-05-07,2026-05,0.7379
T811,2026-05-07,2026-05,0.9646
T812,2026-05-07,2026-05,0.8746
T813,2026-05-07,2026-05,0.9439
T814,2026-05-07,2026-05,0.9548
T815,2026-05-07,2026-05,0.8656
T816,2026-05-07,2026-05,0.9159
T817,2026-05-07,2026-05,0.8361
T818,2026-05-07,2026-05,0.9055
T821,2026-05-07,2026-05,0.7181
T852,2026-05-07,2026-05,0.8628
T100,2026-05-08,2026-05,0.9657
T101,2026-05-08,2026-05,0.8633
T102,2026-05-08,2026-05,0.7381
T103,2026-05-08,2026-05,0.9408
T104,2026-05-08,2026-05,0.9163
T105,2026-05-08,2026-05,0.927
T106,2026-05-08,2026-05,0.9527
T107,2026-05-08,2026-05,0.9774
T108,2026-05-08,2026-05,0.8603
T109,2026-05-08,2026-05,0.8835
T110,2026-05-08,2026-05,0.906
T114,2026-05-08,2026-05,0.7729
T115,2026-05-08,2026-05,0.9109
T117,2026-05-08,2026-05,0.9949
T121,2026-05-08,2026-05,0.932
T152,2026-05-08,2026-05,0.865
T154,2026-05-08,2026-05,0.8756
T180,2026-05-08,2026-05,0.961
T305,2026-05-08,2026-05,0.747
T352,2026-05-08,2026-05,0.8343
T400,2026-05-08,2026-05,0.9001
T401,2026-05-08,2026-05,0.7856
T402,2026-05-08,2026-05,0.9498
T408,2026-05-08,2026-05,0.8725
T409,2026-05-08,2026-05,0.9647
T410,2026-05-08,2026-05,0.6374
T411,2026-05-08,2026-05,0.9604
T412,2026-05-08,2026-05,0.9789
T413,2026-05-08,2026-05,0.9472
T414,2026-05-08,2026-05,0.8632
T415,2026-05-08,2026-05,0.6721
T416,2026-05-08,2026-05,0.8105
T417,2026-05-08,2026-05,0.9698
T418,2026-05-08,2026-05,0.8527
T419,2026-05-08,2026-05,0.6719
T451,2026-05-08,2026-05,0.8009
T453,2026-05-08,2026-05,0.8622
T455,2026-05-08,2026-05,0.9698
T457,2026-05-08,2026-05,0.9098
T458,2026-05-08,2026-05,0.8526
T459,2026-05-08,2026-05,0.8247
T460,2026-05-08,2026-05,0.8519
T461,2026-05-08,2026-05,0.9051
T462,2026-05-08,2026-05,0.9374
T463,2026-05-08,2026-05,0.9247
T464,2026-05-08,2026-05,0.6625
T465,2026-05-08,2026-05,0.7631
T506,2026-05-08,2026-05,0.8994
T509,2026-05-08,2026-05,0.8628
T511,2026-05-08,2026-05,0.8174
T543,2026-05-08,2026-05,0.8609
T544,2026-05-08,2026-05,0.8076
T559,2026-05-08,2026-05,0.682
T560,2026-05-08,2026-05,0.8861
T561,2026-05-08,2026-05,0.9659
T565,2026-05-08,2026-05,0.9139
T566,2026-05-08,2026-05,0.932
T567,2026-05-08,2026-05,0.8891
T568,2026-05-08,2026-05,0.8404
T569,2026-05-08,2026-05,0.8244
T585,2026-05-08,2026-05,0.9623
T586,2026-05-08,2026-05,0.9385
T587,2026-05-08,2026-05,0.9881
T588,2026-05-08,2026-05,0.8992
T589,2026-05-08,2026-05,0.8513
T772,2026-05-08,2026-05,0.7442
T801,2026-05-08,2026-05,0.9549
T802,2026-05-08,2026-05,0.8434
T803,2026-05-08,2026-05,0.6948
T805,2026-05-08,2026-05,0.8662
T807,2026-05-08,2026-05,0.8756
T808,2026-05-08,2026-05,0.9442
T809,2026-05-08,2026-05,0.9463
T810,2026-05-08,2026-05,0.7337
T811,2026-05-08,2026-05,0.957
T812,2026-05-08,2026-05,0.8716
T813,2026-05-08,2026-05,0.9471
T814,2026-05-08,2026-05,0.966
T815,2026-05-08,2026-05,0.8701
T816,2026-05-08,2026-05,0.913
T817,2026-05-08,2026-05,0.7399
T818,2026-05-08,2026-05,0.8611
T821,2026-05-08,2026-05,0.8589
T852,2026-05-08,2026-05,0.8648
T100,2026-05-11,2026-05,0.9601
T101,2026-05-11,2026-05,0.8647
T102,2026-05-11,2026-05,0.9365
T103,2026-05-11,2026-05,0.9299
T104,2026-05-11,2026-05,0.9066
T105,2026-05-11,2026-05,0.9847
T106,2026-05-11,2026-05,0.9627
T107,2026-05-11,2026-05,0.9813
T108,2026-05-11,2026-05,0.9032
T109,2026-05-11,2026-05,0.8835
T110,2026-05-11,2026-05,0.8614
T114,2026-05-11,2026-05,0.7809
T115,2026-05-11,2026-05,0.8927
T117,2026-05-11,2026-05,1
T121,2026-05-11,2026-05,0.9856
T152,2026-05-11,2026-05,0.8615
T154,2026-05-11,2026-05,0.9121
T180,2026-05-11,2026-05,0.9355
T305,2026-05-11,2026-05,0.8049
T352,2026-05-11,2026-05,0.8073
T400,2026-05-11,2026-05,0.9618
T401,2026-05-11,2026-05,0.9166
T402,2026-05-11,2026-05,0.6744
T407,2026-05-11,2026-05,0.7317
T408,2026-05-11,2026-05,0.8675
T409,2026-05-11,2026-05,0.9329
T410,2026-05-11,2026-05,0.6098
T411,2026-05-11,2026-05,0.9415
T412,2026-05-11,2026-05,0.9804
T413,2026-05-11,2026-05,0.9541
T414,2026-05-11,2026-05,0.9123
T415,2026-05-11,2026-05,0.7291
T416,2026-05-11,2026-05,0.8611
T417,2026-05-11,2026-05,0.9629
T418,2026-05-11,2026-05,0.7835
T419,2026-05-11,2026-05,0.7141
T451,2026-05-11,2026-05,0.8096
T453,2026-05-11,2026-05,0.9055
T455,2026-05-11,2026-05,0.9094
T457,2026-05-11,2026-05,0.9188
T458,2026-05-11,2026-05,0.8869
T459,2026-05-11,2026-05,0.856
T460,2026-05-11,2026-05,0.8835
T461,2026-05-11,2026-05,0.8665
T462,2026-05-11,2026-05,0.9611
T463,2026-05-11,2026-05,0.9289
T464,2026-05-11,2026-05,0.8027
T465,2026-05-11,2026-05,0.8571
T504,2026-05-11,2026-05,0.93
T505,2026-05-11,2026-05,0.8897
T506,2026-05-11,2026-05,0.8274
T511,2026-05-11,2026-05,0.812
T543,2026-05-11,2026-05,0.8061
T544,2026-05-11,2026-05,0.8932
T545,2026-05-11,2026-05,0.7248
T559,2026-05-11,2026-05,0.7159
T560,2026-05-11,2026-05,0.91
T561,2026-05-11,2026-05,0.9237
T565,2026-05-11,2026-05,0.9414
T566,2026-05-11,2026-05,0.884
T567,2026-05-11,2026-05,0.9146
T568,2026-05-11,2026-05,0.8126
T569,2026-05-11,2026-05,0.8758
T585,2026-05-11,2026-05,0.9116
T586,2026-05-11,2026-05,0.9515
T587,2026-05-11,2026-05,0.9021
T588,2026-05-11,2026-05,0.8461
T589,2026-05-11,2026-05,0.8998
T772,2026-05-11,2026-05,0.6776
T801,2026-05-11,2026-05,0.4407
T802,2026-05-11,2026-05,0.7596
T803,2026-05-11,2026-05,0.7636
T805,2026-05-11,2026-05,0.8929
T807,2026-05-11,2026-05,0.8884
T808,2026-05-11,2026-05,0.9305
T809,2026-05-11,2026-05,0.9378
T810,2026-05-11,2026-05,0.7229
T811,2026-05-11,2026-05,0.9812
T812,2026-05-11,2026-05,0.8346
T813,2026-05-11,2026-05,0.9687
T814,2026-05-11,2026-05,0.9545
T815,2026-05-11,2026-05,0.8448
T816,2026-05-11,2026-05,0.8907
T817,2026-05-11,2026-05,0.7796
T818,2026-05-11,2026-05,0.902
T821,2026-05-11,2026-05,0.7911
T852,2026-05-11,2026-05,0.854
T100,2026-05-12,2026-05,0.9594
T101,2026-05-12,2026-05,0.7807
T102,2026-05-12,2026-05,0.9302
T103,2026-05-12,2026-05,0.7717
T104,2026-05-12,2026-05,0
T105,2026-05-12,2026-05,0.9605
T106,2026-05-12,2026-05,0.9458
T107,2026-05-12,2026-05,0.9931
T108,2026-05-12,2026-05,0.8554
T109,2026-05-12,2026-05,0.8619
T110,2026-05-12,2026-05,0.874
T114,2026-05-12,2026-05,0.7306
T115,2026-05-12,2026-05,0.8994
T117,2026-05-12,2026-05,0.9869
T121,2026-05-12,2026-05,0.5676
T152,2026-05-12,2026-05,0.8622
T154,2026-05-12,2026-05,0.9126
T180,2026-05-12,2026-05,0.6893
T305,2026-05-12,2026-05,0.7783
T352,2026-05-12,2026-05,0.8047
T400,2026-05-12,2026-05,0.7753
T401,2026-05-12,2026-05,0.6433
T402,2026-05-12,2026-05,0.9529
T408,2026-05-12,2026-05,0.8859
T409,2026-05-12,2026-05,0.9609
T410,2026-05-12,2026-05,0.5839
T411,2026-05-12,2026-05,0.9336
T412,2026-05-12,2026-05,0.9763
T413,2026-05-12,2026-05,0.9646
T414,2026-05-12,2026-05,0.8968
T415,2026-05-12,2026-05,0.5682
T416,2026-05-12,2026-05,0.6154
T417,2026-05-12,2026-05,0.929
T418,2026-05-12,2026-05,0.8452
T419,2026-05-12,2026-05,0.6879
T451,2026-05-12,2026-05,0.7302
T453,2026-05-12,2026-05,0.7101
T455,2026-05-12,2026-05,0.883
T457,2026-05-12,2026-05,0.8964
T458,2026-05-12,2026-05,0.8215
T459,2026-05-12,2026-05,0.855
T460,2026-05-12,2026-05,0.5888
T461,2026-05-12,2026-05,0.7266
T462,2026-05-12,2026-05,0.9178
T463,2026-05-12,2026-05,0.8288
T464,2026-05-12,2026-05,0.8461
T465,2026-05-12,2026-05,0.8394
T505,2026-05-12,2026-05,0.9388
T506,2026-05-12,2026-05,0.7847
T507,2026-05-12,2026-05,0.4373
T511,2026-05-12,2026-05,0.8016
T543,2026-05-12,2026-05,0.8776
T544,2026-05-12,2026-05,0
T559,2026-05-12,2026-05,0.7321
T560,2026-05-12,2026-05,0.9212
T561,2026-05-12,2026-05,0.9453
T565,2026-05-12,2026-05,0.9041
T566,2026-05-12,2026-05,0.6658
T567,2026-05-12,2026-05,0.9459
T568,2026-05-12,2026-05,0.7991
T569,2026-05-12,2026-05,0.8663
T585,2026-05-12,2026-05,0.8559
T586,2026-05-12,2026-05,0.9315
T587,2026-05-12,2026-05,0.9636
T588,2026-05-12,2026-05,0.7866
T589,2026-05-12,2026-05,0.8972
T772,2026-05-12,2026-05,0.6592
T801,2026-05-12,2026-05,0.4705
T802,2026-05-12,2026-05,0
T803,2026-05-12,2026-05,0.8364
T805,2026-05-12,2026-05,0.8755
T807,2026-05-12,2026-05,0.8878
T808,2026-05-12,2026-05,0.8929
T809,2026-05-12,2026-05,0.9316
T810,2026-05-12,2026-05,0.6665
T811,2026-05-12,2026-05,0.9833
T812,2026-05-12,2026-05,0.8611
T813,2026-05-12,2026-05,0.9591
T814,2026-05-12,2026-05,0.9556
T815,2026-05-12,2026-05,0.9011
T816,2026-05-12,2026-05,0.6812
T817,2026-05-12,2026-05,0.838
T818,2026-05-12,2026-05,0.8717
T821,2026-05-12,2026-05,0.8306
T852,2026-05-12,2026-05,0.8928
T100,2026-05-13,2026-05,0.9748
T101,2026-05-13,2026-05,0.8418
T102,2026-05-13,2026-05,0.7407
T103,2026-05-13,2026-05,0.0139
T104,2026-05-13,2026-05,0.4508
T105,2026-05-13,2026-05,0.9952
T106,2026-05-13,2026-05,0.9702
T107,2026-05-13,2026-05,0.9022
T108,2026-05-13,2026-05,0.7884
T109,2026-05-13,2026-05,0.9337
T110,2026-05-13,2026-05,0.879
T114,2026-05-13,2026-05,0.8185
T115,2026-05-13,2026-05,0.9165
T117,2026-05-13,2026-05,1
T121,2026-05-13,2026-05,0.9658
T152,2026-05-13,2026-05,0.8515
T154,2026-05-13,2026-05,0.6611
T180,2026-05-13,2026-05,0.9581
T305,2026-05-13,2026-05,0.7657
T352,2026-05-13,2026-05,0.7999
T400,2026-05-13,2026-05,0.9371
T401,2026-05-13,2026-05,0.9086
T402,2026-05-13,2026-05,0.9201
T408,2026-05-13,2026-05,0.3258
T409,2026-05-13,2026-05,0.9026
T410,2026-05-13,2026-05,0.6209
T411,2026-05-13,2026-05,0.8671
T412,2026-05-13,2026-05,0.8449
T413,2026-05-13,2026-05,0.9652
T414,2026-05-13,2026-05,0.8368
T415,2026-05-13,2026-05,0.6902
T416,2026-05-13,2026-05,0.5377
T417,2026-05-13,2026-05,0.9744
T418,2026-05-13,2026-05,0.8688
T419,2026-05-13,2026-05,0
T451,2026-05-13,2026-05,0.729
T453,2026-05-13,2026-05,0.871
T455,2026-05-13,2026-05,0.9338
T457,2026-05-13,2026-05,0.9531
T458,2026-05-13,2026-05,0.8445
T459,2026-05-13,2026-05,0
T460,2026-05-13,2026-05,0.915
T461,2026-05-13,2026-05,0.9379
T462,2026-05-13,2026-05,0.833
T463,2026-05-13,2026-05,0.9594
T464,2026-05-13,2026-05,0.7736
T465,2026-05-13,2026-05,0.83
T504,2026-05-13,2026-05,0.9901
T506,2026-05-13,2026-05,0.8976
T509,2026-05-13,2026-05,0.8508
T511,2026-05-13,2026-05,0.8304
T543,2026-05-13,2026-05,0.1932
T544,2026-05-13,2026-05,0.6252
T559,2026-05-13,2026-05,0.7256
T560,2026-05-13,2026-05,0.8648
T561,2026-05-13,2026-05,0.956
T565,2026-05-13,2026-05,0.8083
T566,2026-05-13,2026-05,0.9683
T567,2026-05-13,2026-05,0.8467
T568,2026-05-13,2026-05,0.7399
T569,2026-05-13,2026-05,0.8641
T585,2026-05-13,2026-05,0.9135
T586,2026-05-13,2026-05,0.9371
T587,2026-05-13,2026-05,0.9594
T588,2026-05-13,2026-05,0.3315
T589,2026-05-13,2026-05,0.8946
T772,2026-05-13,2026-05,0.5896
T801,2026-05-13,2026-05,0
T802,2026-05-13,2026-05,0.8251
T803,2026-05-13,2026-05,0.793
T805,2026-05-13,2026-05,0.874
T807,2026-05-13,2026-05,0.83
T808,2026-05-13,2026-05,0.9212
T809,2026-05-13,2026-05,0.9433
T810,2026-05-13,2026-05,0.699
T811,2026-05-13,2026-05,0.9936
T812,2026-05-13,2026-05,0.893
T813,2026-05-13,2026-05,0.9494
T814,2026-05-13,2026-05,0.96
T815,2026-05-13,2026-05,0.5106
T816,2026-05-13,2026-05,0.5542
T817,2026-05-13,2026-05,0.8518
T818,2026-05-13,2026-05,0.8801
T821,2026-05-13,2026-05,0.8602
T852,2026-05-13,2026-05,0.8569
T100,2026-05-14,2026-05,0.9361
T101,2026-05-14,2026-05,0.9021
T102,2026-05-14,2026-05,0.939
T103,2026-05-14,2026-05,0.8986
T104,2026-05-14,2026-05,0.9664
T105,2026-05-14,2026-05,0.9883
T106,2026-05-14,2026-05,0.9514
T107,2026-05-14,2026-05,0.9913
T108,2026-05-14,2026-05,0.8534
T109,2026-05-14,2026-05,0.8695
T110,2026-05-14,2026-05,0.8837
T114,2026-05-14,2026-05,0.7155
T115,2026-05-14,2026-05,0.8587
T117,2026-05-14,2026-05,0.9688
T121,2026-05-14,2026-05,0.9561
T152,2026-05-14,2026-05,0.7982
T154,2026-05-14,2026-05,0.9038
T180,2026-05-14,2026-05,0.7948
T305,2026-05-14,2026-05,0.8024
