route_id,date,month,BPI
T100,2026-06-08,2026-06,0.9829
T101,2026-06-08,2026-06,0.8969
T102,2026-06-08,2026-06,0.9104
T103,2026-06-08,2026-06,0.7971
T104,2026-06-08,2026-06,0.921
T105,2026-06-08,2026-06,0.7672
T106,2026-06-08,2026-06,0.604
T107,2026-06-08,2026-06,0.9897
T108,2026-06-08,2026-06,0.0427
T109,2026-06-08,2026-06,0.8766
T110,2026-06-08,2026-06,0.8758
T114,2026-06-08,2026-06,0.792
T115,2026-06-08,2026-06,0.8505
T117,2026-06-08,2026-06,1
T121,2026-06-08,2026-06,0.9676
T152,2026-06-08,2026-06,0.8443
T154,2026-06-08,2026-06,0.0933
T180,2026-06-08,2026-06,0.4639
T305,2026-06-08,2026-06,0
T352,2026-06-08,2026-06,0.7449
T400,2026-06-08,2026-06,0.9744
T401,2026-06-08,2026-06,0.7167
T402,2026-06-08,2026-06,0.4117
T408,2026-06-08,2026-06,0.5323
T409,2026-06-08,2026-06,0.9231
T410,2026-06-08,2026-06,0.6049
T411,2026-06-08,2026-06,0.9719
T412,2026-06-08,2026-06,0.9575
T413,2026-06-08,2026-06,0.9802
T414,2026-06-08,2026-06,0.7762
T415,2026-06-08,2026-06,0.6271
T416,2026-06-08,2026-06,0
T417,2026-06-08,2026-06,0.9705
T418,2026-06-08,2026-06,0.7853
T419,2026-06-08,2026-06,0.6932
T451,2026-06-08,2026-06,0.7841
T453,2026-06-08,2026-06,0.6784
T455,2026-06-08,2026-06,0.8564
T457,2026-06-08,2026-06,0.9135
T458,2026-06-08,2026-06,0.8475
T459,2026-06-08,2026-06,0.8642
T460,2026-06-08,2026-06,0.8852
T461,2026-06-08,2026-06,0.9233
T462,2026-06-08,2026-06,0.9292
T463,2026-06-08,2026-06,0.9325
T464,2026-06-08,2026-06,0.8136
T465,2026-06-08,2026-06,0.1738
T505,2026-06-08,2026-06,0.8965
T506,2026-06-08,2026-06,0
T507,2026-06-08,2026-06,0.9535
T509,2026-06-08,2026-06,0.8466
T511,2026-06-08,2026-06,0.8196
T543,2026-06-08,2026-06,0.8531
T544,2026-06-08,2026-06,0
T559,2026-06-08,2026-06,0.7109
T560,2026-06-08,2026-06,0.9205
T561,2026-06-08,2026-06,0.8944
T565,2026-06-08,2026-06,0.9349
T566,2026-06-08,2026-06,0.8209
T567,2026-06-08,2026-06,0.8525
T568,2026-06-08,2026-06,0.7585
T569,2026-06-08,2026-06,0.8257
T585,2026-06-08,2026-06,0.2086
T586,2026-06-08,2026-06,0.8004
T587,2026-06-08,2026-06,0.6531
T588,2026-06-08,2026-06,0.7406
T589,2026-06-08,2026-06,0.8566
T772,2026-06-08,2026-06,0.7319
T801,2026-06-08,2026-06,0.9942
T802,2026-06-08,2026-06,0.8896
T803,2026-06-08,2026-06,0.5812
T804,2026-06-08,2026-06,0.9288
T805,2026-06-08,2026-06,0.9259
T807,2026-06-08,2026-06,0.8684
T808,2026-06-08,2026-06,0.8979
T809,2026-06-08,2026-06,0.5413
T810,2026-06-08,2026-06,0.6818
T811,2026-06-08,2026-06,0.9639
T812,2026-06-08,2026-06,0.4005
T813,2026-06-08,2026-06,0.946
T814,2026-06-08,2026-06,0.9888
T815,2026-06-08,2026-06,0.4721
T816,2026-06-08,2026-06,0.7706
T817,2026-06-08,2026-06,0
T818,2026-06-08,2026-06,0.9353
T821,2026-06-08,2026-06,0
T852,2026-06-08,2026-06,0.6081
T100,2026-06-09,2026-06,1
T101,2026-06-09,2026-06,0.4101
T102,2026-06-09,2026-06,0.4455
T103,2026-06-09,2026-06,0.7941
T104,2026-06-09,2026-06,0.8679
T105,2026-06-09,2026-06,0.8708
T106,2026-06-09,2026-06,0.9469
T107,2026-06-09,2026-06,1
T108,2026-06-09,2026-06,0
T109,2026-06-09,2026-06,0.799
T110,2026-06-09,2026-06,0.8371
T114,2026-06-09,2026-06,0.8444
T115,2026-06-09,2026-06,0.7898
T117,2026-06-09,2026-06,1
T121,2026-06-09,2026-06,0.9457
T152,2026-06-09,2026-06,0
T154,2026-06-09,2026-06,0.8962
T180,2026-06-09,2026-06,0
T305,2026-06-09,2026-06,0.8803
T352,2026-06-09,2026-06,0.5444
T400,2026-06-09,2026-06,0.0725
T401,2026-06-09,2026-06,0.8955
T402,2026-06-09,2026-06,0.8703
T407,2026-06-09,2026-06,0.8014
T408,2026-06-09,2026-06,0.8861
T409,2026-06-09,2026-06,0.9489
T410,2026-06-09,2026-06,0.5872
T411,2026-06-09,2026-06,0.952
T412,2026-06-09,2026-06,0.819
T413,2026-06-09,2026-06,0.9138
T414,2026-06-09,2026-06,0.8188
T415,2026-06-09,2026-06,0.7002
T416,2026-06-09,2026-06,0.826
T417,2026-06-09,2026-06,0.5967
T418,2026-06-09,2026-06,0.6841
T419,2026-06-09,2026-06,0.6288
T451,2026-06-09,2026-06,0.7693
T453,2026-06-09,2026-06,0.819
T455,2026-06-09,2026-06,0.8549
T457,2026-06-09,2026-06,0.9153
T458,2026-06-09,2026-06,0.9048
T459,2026-06-09,2026-06,0.8237
T460,2026-06-09,2026-06,0.7525
T461,2026-06-09,2026-06,0.8677
T462,2026-06-09,2026-06,0.9697
T463,2026-06-09,2026-06,0.9906
T464,2026-06-09,2026-06,0.7529
T465,2026-06-09,2026-06,0
T507,2026-06-09,2026-06,0.7023
T509,2026-06-09,2026-06,0.4058
T511,2026-06-09,2026-06,0.7755
T543,2026-06-09,2026-06,0.8808
T544,2026-06-09,2026-06,0.8922
T559,2026-06-09,2026-06,0.6409
T560,2026-06-09,2026-06,0.9265
T561,2026-06-09,2026-06,0.8844
T565,2026-06-09,2026-06,0.6767
T566,2026-06-09,2026-06,0.8354
T567,2026-06-09,2026-06,0.8317
T568,2026-06-09,2026-06,0.6565
T569,2026-06-09,2026-06,0.8126
T585,2026-06-09,2026-06,0.8355
T586,2026-06-09,2026-06,0.8573
T587,2026-06-09,2026-06,0.8551
T588,2026-06-09,2026-06,0.6668
T589,2026-06-09,2026-06,0.8057
T772,2026-06-09,2026-06,0.237
T801,2026-06-09,2026-06,0.8898
T802,2026-06-09,2026-06,0.5921
T803,2026-06-09,2026-06,0.7817
T804,2026-06-09,2026-06,0
T805,2026-06-09,2026-06,0.9066
T807,2026-06-09,2026-06,0.7218
T808,2026-06-09,2026-06,0.8599
T809,2026-06-09,2026-06,0.9168
T810,2026-06-09,2026-06,0.7375
T811,2026-06-09,2026-06,0.2553
T812,2026-06-09,2026-06,0.0436
T813,2026-06-09,2026-06,0.914
T814,2026-06-09,2026-06,0.9785
T815,2026-06-09,2026-06,0.9063
T816,2026-06-09,2026-06,0.8615
T817,2026-06-09,2026-06,0.6357
T818,2026-06-09,2026-06,0.8621
T821,2026-06-09,2026-06,0.4898
T852,2026-06-09,2026-06,0.4434
T100,2026-06-10,2026-06,0.8821
T101,2026-06-10,2026-06,0.7582
T102,2026-06-10,2026-06,0.8864
T103,2026-06-10,2026-06,0.6919
T104,2026-06-10,2026-06,0.7796
T105,2026-06-10,2026-06,0
T106,2026-06-10,2026-06,0.9531
T107,2026-06-10,2026-06,1
T108,2026-06-10,2026-06,0.7605
T109,2026-06-10,2026-06,0.7822
T110,2026-06-10,2026-06,0.8638
T114,2026-06-10,2026-06,0.6337
T115,2026-06-10,2026-06,0.8863
T117,2026-06-10,2026-06,0.9059
T121,2026-06-10,2026-06,1
T152,2026-06-10,2026-06,0.8378
T154,2026-06-10,2026-06,0.7385
T180,2026-06-10,2026-06,0
T305,2026-06-10,2026-06,0.675
T352,2026-06-10,2026-06,0.7151
T400,2026-06-10,2026-06,0.9263
T401,2026-06-10,2026-06,0.849
T402,2026-06-10,2026-06,0.9687
T408,2026-06-10,2026-06,0.8242
T409,2026-06-10,2026-06,0.9581
T410,2026-06-10,2026-06,0.6729
T411,2026-06-10,2026-06,0.9504
T412,2026-06-10,2026-06,0.9749
T413,2026-06-10,2026-06,0.9815
T414,2026-06-10,2026-06,0.841
T415,2026-06-10,2026-06,0.7744
T416,2026-06-10,2026-06,0.6005
T417,2026-06-10,2026-06,0.3021
T418,2026-06-10,2026-06,0.4746
T419,2026-06-10,2026-06,0.494
T451,2026-06-10,2026-06,0.6149
T453,2026-06-10,2026-06,0.8147
T455,2026-06-10,2026-06,0.9209
T457,2026-06-10,2026-06,0
T458,2026-06-10,2026-06,0.8638
T459,2026-06-10,2026-06,0.8517
T460,2026-06-10,2026-06,0.8872
T461,2026-06-10,2026-06,0.8866
T462,2026-06-10,2026-06,0.7131
T463,2026-06-10,2026-06,0.9005
T464,2026-06-10,2026-06,0.8411
T465,2026-06-10,2026-06,0
T506,2026-06-10,2026-06,0.9317
T507,2026-06-10,2026-06,0.9323
T511,2026-06-10,2026-06,0.8165
T543,2026-06-10,2026-06,0.8582
T544,2026-06-10,2026-06,0.7849
T545,2026-06-10,2026-06,0.5501
T559,2026-06-10,2026-06,0.747
T560,2026-06-10,2026-06,0.9198
T561,2026-06-10,2026-06,0.9525
T565,2026-06-10,2026-06,0.8991
T566,2026-06-10,2026-06,0.9222
T567,2026-06-10,2026-06,0.8769
T568,2026-06-10,2026-06,0.8219
T569,2026-06-10,2026-06,0.8045
T585,2026-06-10,2026-06,0.9293
T586,2026-06-10,2026-06,0.89
T587,2026-06-10,2026-06,0.8747
T588,2026-06-10,2026-06,0.5084
T589,2026-06-10,2026-06,0
T772,2026-06-10,2026-06,0.846
T801,2026-06-10,2026-06,0.9754
T802,2026-06-10,2026-06,0.6014
T803,2026-06-10,2026-06,0.8021
T804,2026-06-10,2026-06,0.8971
T805,2026-06-10,2026-06,0.946
T807,2026-06-10,2026-06,0.7694
T808,2026-06-10,2026-06,0.8883
T809,2026-06-10,2026-06,0.9062
T810,2026-06-10,2026-06,0.5396
T811,2026-06-10,2026-06,0.9831
T812,2026-06-10,2026-06,0.9398
T813,2026-06-10,2026-06,0.9802
T814,2026-06-10,2026-06,0.739
T815,2026-06-10,2026-06,0.947
T816,2026-06-10,2026-06,0.6344
T817,2026-06-10,2026-06,0.8869
T818,2026-06-10,2026-06,0
T821,2026-06-10,2026-06,0.8075
T852,2026-06-10,2026-06,0.5241
T100,2026-06-11,2026-06,0.9795
T101,2026-06-11,2026-06,0.8623
T102,2026-06-11,2026-06,0.9538
T103,2026-06-11,2026-06,0.7549
T104,2026-06-11,2026-06,0.6084
T105,2026-06-11,2026-06,0.953
T106,2026-06-11,2026-06,0.9193
T107,2026-06-11,2026-06,0.9412
T108,2026-06-11,2026-06,0.9009
T109,2026-06-11,2026-06,0.8532
T110,2026-06-11,2026-06,0.8614
T114,2026-06-11,2026-06,0.5307
T115,2026-06-11,2026-06,0.8522
T117,2026-06-11,2026-06,1
T121,2026-06-11,2026-06,0.9283
T152,2026-06-11,2026-06,0.5274
T154,2026-06-11,2026-06,0.8793
T180,2026-06-11,2026-06,0.9945
T305,2026-06-11,2026-06,0.8502
T352,2026-06-11,2026-06,0.7888
T400,2026-06-11,2026-06,0.8866
T401,2026-06-11,2026-06,0.8566
T402,2026-06-11,2026-06,0.5201
T408,2026-06-11,2026-06,0.5994
T409,2026-06-11,2026-06,0.8777
T410,2026-06-11,2026-06,0.6222
T411,2026-06-11,2026-06,0.7078
T412,2026-06-11,2026-06,0.9536
T413,2026-06-11,2026-06,0.9776
T414,2026-06-11,2026-06,0.9
T415,2026-06-11,2026-06,0.7401
T416,2026-06-11,2026-06,0.3904
T417,2026-06-11,2026-06,0.846
T418,2026-06-11,2026-06,0.8642
T419,2026-06-11,2026-06,0.6918
T451,2026-06-11,2026-06,0.8022
T453,2026-06-11,2026-06,0.886
T455,2026-06-11,2026-06,0.973
T457,2026-06-11,2026-06,0.9518
T458,2026-06-11,2026-06,0.8847
T459,2026-06-11,2026-06,0.8854
T460,2026-06-11,2026-06,0.4024
T461,2026-06-11,2026-06,0.9105
T462,2026-06-11,2026-06,0.965
T463,2026-06-11,2026-06,0.2176
T464,2026-06-11,2026-06,0.4859
T465,2026-06-11,2026-06,0.9176
T509,2026-06-11,2026-06,0.7979
T511,2026-06-11,2026-06,0.8196
T543,2026-06-11,2026-06,0.8604
T544,2026-06-11,2026-06,0.8993
T545,2026-06-11,2026-06,0.3827
T559,2026-06-11,2026-06,0.6917
T560,2026-06-11,2026-06,0.9036
T561,2026-06-11,2026-06,0.9518
T565,2026-06-11,2026-06,0.8251
T566,2026-06-11,2026-06,0.9117
T567,2026-06-11,2026-06,0.8515
T568,2026-06-11,2026-06,0.7655
T569,2026-06-11,2026-06,0.8498
T585,2026-06-11,2026-06,0.8885
T586,2026-06-11,2026-06,0.8924
T587,2026-06-11,2026-06,0.8893
T588,2026-06-11,2026-06,0.756
T589,2026-06-11,2026-06,0.8382
T772,2026-06-11,2026-06,0.7461
T801,2026-06-11,2026-06,0.9664
T802,2026-06-11,2026-06,0.6969
T803,2026-06-11,2026-06,1
T804,2026-06-11,2026-06,0
T805,2026-06-11,2026-06,0.8153
T807,2026-06-11,2026-06,0.8495
T808,2026-06-11,2026-06,0.9331
T809,2026-06-11,2026-06,0.9186
T810,2026-06-11,2026-06,0.7153
T811,2026-06-11,2026-06,0.9522
T812,2026-06-11,2026-06,0.2511
T813,2026-06-11,2026-06,0.9207
T814,2026-06-11,2026-06,0.968
T815,2026-06-11,2026-06,0.5425
T816,2026-06-11,2026-06,0.894
T817,2026-06-11,2026-06,0.8386
T818,2026-06-11,2026-06,0.8905
T821,2026-06-11,2026-06,0.8694
T852,2026-06-11,2026-06,0.8275
T100,2026-06-12,2026-06,0.9666
T101,2026-06-12,2026-06,0.8947
T102,2026-06-12,2026-06,0.9509
T103,2026-06-12,2026-06,0.8966
T104,2026-06-12,2026-06,0.839
T105,2026-06-12,2026-06,0.9775
T106,2026-06-12,2026-06,0.9341
T107,2026-06-12,2026-06,0.9899
T108,2026-06-12,2026-06,0.8169
T109,2026-06-12,2026-06,0.8758
T110,2026-06-12,2026-06,0.872
T114,2026-06-12,2026-06,0.7861
T115,2026-06-12,2026-06,0.9254
T117,2026-06-12,2026-06,1
T121,2026-06-12,2026-06,0.9382
T152,2026-06-12,2026-06,0.787
T154,2026-06-12,2026-06,0.9385
T180,2026-06-12,2026-06,0.9352
T305,2026-06-12,2026-06,0.9001
T352,2026-06-12,2026-06,0.7388
T400,2026-06-12,2026-06,0.8875
T401,2026-06-12,2026-06,0.8884
T402,2026-06-12,2026-06,0.9213
T408,2026-06-12,2026-06,0.9235
T409,2026-06-12,2026-06,0.9203
T410,2026-06-12,2026-06,0.5245
T411,2026-06-12,2026-06,0.9407
T412,2026-06-12,2026-06,0.9904
T413,2026-06-12,2026-06,0.9452
T414,2026-06-12,2026-06,0.9069
T415,2026-06-12,2026-06,0.0672
T416,2026-06-12,2026-06,0.2173
T417,2026-06-12,2026-06,0.7453
T418,2026-06-12,2026-06,0.8864
T419,2026-06-12,2026-06,0.8361
T451,2026-06-12,2026-06,0.7724
T453,2026-06-12,2026-06,0.9252
T455,2026-06-12,2026-06,0.9852
T457,2026-06-12,2026-06,0.9101
T458,2026-06-12,2026-06,0.8848
T459,2026-06-12,2026-06,0.9219
T460,2026-06-12,2026-06,0.6669
T461,2026-06-12,2026-06,0.6235
T462,2026-06-12,2026-06,0
T463,2026-06-12,2026-06,0.6608
T464,2026-06-12,2026-06,0.8049
T465,2026-06-12,2026-06,0.9204
T505,2026-06-12,2026-06,0.7965
T509,2026-06-12,2026-06,0.7597
T511,2026-06-12,2026-06,0.7926
T543,2026-06-12,2026-06,0.8579
T544,2026-06-12,2026-06,0.8989
T559,2026-06-12,2026-06,0.5834
T560,2026-06-12,2026-06,0.9258
T561,2026-06-12,2026-06,0.8865
T565,2026-06-12,2026-06,0.9031
T566,2026-06-12,2026-06,0.9287
T567,2026-06-12,2026-06,0.8002
T568,2026-06-12,2026-06,0.8399
T569,2026-06-12,2026-06,0.6196
T585,2026-06-12,2026-06,0.7733
T586,2026-06-12,2026-06,0.9215
T587,2026-06-12,2026-06,0.9472
T588,2026-06-12,2026-06,0.8737
T589,2026-06-12,2026-06,0.8145
T772,2026-06-12,2026-06,0.6995
T801,2026-06-12,2026-06,0.2524
T802,2026-06-12,2026-06,0.3991
T803,2026-06-12,2026-06,0.9284
T804,2026-06-12,2026-06,0.9472
T805,2026-06-12,2026-06,0.9111
T807,2026-06-12,2026-06,0.7948
T808,2026-06-12,2026-06,0.8831
T809,2026-06-12,2026-06,0.9411
T810,2026-06-12,2026-06,0.7605
T811,2026-06-12,2026-06,0.9712
T812,2026-06-12,2026-06,0.8688
T813,2026-06-12,2026-06,0.9576
T814,2026-06-12,2026-06,0.9689
T815,2026-06-12,2026-06,0.9202
T816,2026-06-12,2026-06,0.9033
T817,2026-06-12,2026-06,0.8792
T818,2026-06-12,2026-06,0.8685
T821,2026-06-12,2026-06,0.8911
T852,2026-06-12,2026-06,0.8575
T100,2026-06-15,2026-06,0.9832
T101,2026-06-15,2026-06,0.8789
T102,2026-06-15,2026-06,0.9082
T103,2026-06-15,2026-06,0.7534
T104,2026-06-15,2026-06,0.9551
T105,2026-06-15,2026-06,0.7449
T106,2026-06-15,2026-06,0.9377
T107,2026-06-15,2026-06,1
T108,2026-06-15,2026-06,0.7568
T109,2026-06-15,2026-06,0.8953
T110,2026-06-15,2026-06,0.6097
T114,2026-06-15,2026-06,0
T115,2026-06-15,2026-06,0.4738
T117,2026-06-15,2026-06,1
T121,2026-06-15,2026-06,0.9802
T152,2026-06-15,2026-06,0.8739
T154,2026-06-15,2026-06,0
T180,2026-06-15,2026-06,0.9281
T305,2026-06-15,2026-06,0.8701
T352,2026-06-15,2026-06,0.7832
T400,2026-06-15,2026-06,0
