route_id,date,month,BPI
T812,2026-07-01,2026-07,0.8929
T813,2026-07-01,2026-07,0.9712
T814,2026-07-01,2026-07,0.9564
T815,2026-07-01,2026-07,0.8637
T816,2026-07-01,2026-07,0.8726
T817,2026-07-01,2026-07,0.825
T818,2026-07-01,2026-07,0.6419
T821,2026-07-01,2026-07,0.8388
T852,2026-07-01,2026-07,0.8474
T100,2026-07-02,2026-07,0.6745
T101,2026-07-02,2026-07,0.8392
T102,2026-07-02,2026-07,0.9388
T103,2026-07-02,2026-07,0.9364
T104,2026-07-02,2026-07,0.5195
T105,2026-07-02,2026-07,0.9864
T106,2026-07-02,2026-07,0.984
T107,2026-07-02,2026-07,0.9601
T108,2026-07-02,2026-07,0.8696
T109,2026-07-02,2026-07,0.9208
T110,2026-07-02,2026-07,0.8648
T114,2026-07-02,2026-07,0.8433
T115,2026-07-02,2026-07,0.8749
T117,2026-07-02,2026-07,1
T121,2026-07-02,2026-07,0.941
T152,2026-07-02,2026-07,0.5099
T154,2026-07-02,2026-07,0.9242
T180,2026-07-02,2026-07,0.9725
T305,2026-07-02,2026-07,0.8121
T352,2026-07-02,2026-07,0.5857
T400,2026-07-02,2026-07,0.9484
T401,2026-07-02,2026-07,0.9147
T402,2026-07-02,2026-07,0.9626
T408,2026-07-02,2026-07,0.9268
T409,2026-07-02,2026-07,0.9398
T410,2026-07-02,2026-07,0.5857
T411,2026-07-02,2026-07,0.9079
T412,2026-07-02,2026-07,0.979
T413,2026-07-02,2026-07,0.9743
T414,2026-07-02,2026-07,0.8437
T415,2026-07-02,2026-07,0.6167
T416,2026-07-02,2026-07,0.6242
T417,2026-07-02,2026-07,0.7174
T418,2026-07-02,2026-07,0.8966
T419,2026-07-02,2026-07,0.745
T451,2026-07-02,2026-07,0.7456
T453,2026-07-02,2026-07,0.9076
T455,2026-07-02,2026-07,0.9523
T457,2026-07-02,2026-07,0.9005
T458,2026-07-02,2026-07,0.8796
T459,2026-07-02,2026-07,0.8002
T460,2026-07-02,2026-07,0.8867
T461,2026-07-02,2026-07,0.8316
T462,2026-07-02,2026-07,0.9711
T463,2026-07-02,2026-07,0.953
T464,2026-07-02,2026-07,0.7364
T465,2026-07-02,2026-07,0.7655
T504,2026-07-02,2026-07,0.9205
T507,2026-07-02,2026-07,0.9457
T509,2026-07-02,2026-07,0.8147
T511,2026-07-02,2026-07,0.8512
T543,2026-07-02,2026-07,0.8606
T544,2026-07-02,2026-07,0.1112
T545,2026-07-02,2026-07,0.5885
T559,2026-07-02,2026-07,0.7216
T560,2026-07-02,2026-07,0.8933
T561,2026-07-02,2026-07,0.9105
T565,2026-07-02,2026-07,0.9073
T566,2026-07-02,2026-07,0.581
T567,2026-07-02,2026-07,0.2158
T568,2026-07-02,2026-07,0.6805
T569,2026-07-02,2026-07,0.7826
T585,2026-07-02,2026-07,0.9462
T586,2026-07-02,2026-07,0.9625
T587,2026-07-02,2026-07,0.8488
T588,2026-07-02,2026-07,0.8764
T589,2026-07-02,2026-07,0.8835
T772,2026-07-02,2026-07,0.7505
T801,2026-07-02,2026-07,0.8567
T802,2026-07-02,2026-07,0.8707
T803,2026-07-02,2026-07,0.8436
T804,2026-07-02,2026-07,0.8098
T805,2026-07-02,2026-07,0.9215
T807,2026-07-02,2026-07,0.894
T808,2026-07-02,2026-07,0.9217
T809,2026-07-02,2026-07,0.9659
T810,2026-07-02,2026-07,0.7693
T811,2026-07-02,2026-07,0.9623
T812,2026-07-02,2026-07,0.8366
T813,2026-07-02,2026-07,0.9508
T814,2026-07-02,2026-07,0.9617
T815,2026-07-02,2026-07,0.8188
T816,2026-07-02,2026-07,0.8309
T817,2026-07-02,2026-07,0.9244
T818,2026-07-02,2026-07,0.8414
T821,2026-07-02,2026-07,0
T852,2026-07-02,2026-07,0.8256
T100,2026-07-03,2026-07,0.9084
T101,2026-07-03,2026-07,0.857
T102,2026-07-03,2026-07,0.8984
T103,2026-07-03,2026-07,0.9209
T104,2026-07-03,2026-07,0.9043
T105,2026-07-03,2026-07,0.9439
T106,2026-07-03,2026-07,0.9939
T107,2026-07-03,2026-07,0.8311
T108,2026-07-03,2026-07,0.8515
T109,2026-07-03,2026-07,0.8768
T110,2026-07-03,2026-07,0.8915
T114,2026-07-03,2026-07,0.7709
T115,2026-07-03,2026-07,0.8715
T117,2026-07-03,2026-07,0.9942
T121,2026-07-03,2026-07,0.9887
T152,2026-07-03,2026-07,0.8535
T154,2026-07-03,2026-07,0.9417
T180,2026-07-03,2026-07,0.979
T305,2026-07-03,2026-07,0.6473
T352,2026-07-03,2026-07,0.6138
T400,2026-07-03,2026-07,0.3224
T401,2026-07-03,2026-07,0.9336
T402,2026-07-03,2026-07,0
T407,2026-07-03,2026-07,0.1565
T408,2026-07-03,2026-07,0.8984
T409,2026-07-03,2026-07,0.9412
T410,2026-07-03,2026-07,0.632
T411,2026-07-03,2026-07,0.8112
T412,2026-07-03,2026-07,0.9475
T413,2026-07-03,2026-07,0.9774
T414,2026-07-03,2026-07,0.7769
T415,2026-07-03,2026-07,0.5877
T416,2026-07-03,2026-07,0.8482
T417,2026-07-03,2026-07,0.9213
T418,2026-07-03,2026-07,0.9015
T419,2026-07-03,2026-07,0.7634
T451,2026-07-03,2026-07,0.7919
T453,2026-07-03,2026-07,0.8915
T455,2026-07-03,2026-07,0.8831
T457,2026-07-03,2026-07,0.92
T458,2026-07-03,2026-07,0.8451
T459,2026-07-03,2026-07,0.8416
T460,2026-07-03,2026-07,0.8895
T461,2026-07-03,2026-07,0.9251
T462,2026-07-03,2026-07,0.909
T463,2026-07-03,2026-07,0.9639
T464,2026-07-03,2026-07,0.7733
T465,2026-07-03,2026-07,0.77
T504,2026-07-03,2026-07,0.9162
T507,2026-07-03,2026-07,0.8972
T509,2026-07-03,2026-07,0.8306
T511,2026-07-03,2026-07,0.8238
T543,2026-07-03,2026-07,0.8902
T544,2026-07-03,2026-07,0.784
T559,2026-07-03,2026-07,0.6673
T560,2026-07-03,2026-07,0.9161
T561,2026-07-03,2026-07,0.8806
T565,2026-07-03,2026-07,0.8658
T566,2026-07-03,2026-07,0.896
T567,2026-07-03,2026-07,0.9367
T568,2026-07-03,2026-07,0.8131
T569,2026-07-03,2026-07,0.8108
T585,2026-07-03,2026-07,0.9586
T586,2026-07-03,2026-07,0.9
T587,2026-07-03,2026-07,0.9598
T588,2026-07-03,2026-07,0.8698
T589,2026-07-03,2026-07,0.8056
T772,2026-07-03,2026-07,0.7632
T801,2026-07-03,2026-07,0.6772
T802,2026-07-03,2026-07,0.8138
T803,2026-07-03,2026-07,0.7272
T804,2026-07-03,2026-07,0.7714
T805,2026-07-03,2026-07,0.9062
T807,2026-07-03,2026-07,0.8576
T808,2026-07-03,2026-07,0.9116
T809,2026-07-03,2026-07,0.8916
T810,2026-07-03,2026-07,0.7174
T811,2026-07-03,2026-07,0.9412
T812,2026-07-03,2026-07,0.8938
T813,2026-07-03,2026-07,0.9548
T814,2026-07-03,2026-07,0.9524
T815,2026-07-03,2026-07,0.8835
T816,2026-07-03,2026-07,0.872
T817,2026-07-03,2026-07,0.8008
T818,2026-07-03,2026-07,0.8953
T821,2026-07-03,2026-07,0.8244
T852,2026-07-03,2026-07,0.8385
T100,2026-07-06,2026-07,0.9751
T101,2026-07-06,2026-07,0
T102,2026-07-06,2026-07,0.9179
T103,2026-07-06,2026-07,0.8179
T104,2026-07-06,2026-07,0.8877
T105,2026-07-06,2026-07,0.9409
T106,2026-07-06,2026-07,0.9802
T107,2026-07-06,2026-07,0.9897
T108,2026-07-06,2026-07,0.914
T109,2026-07-06,2026-07,0.8986
T110,2026-07-06,2026-07,0.8389
T114,2026-07-06,2026-07,0.6742
T115,2026-07-06,2026-07,0.8788
T117,2026-07-06,2026-07,1
T121,2026-07-06,2026-07,0.9305
T152,2026-07-06,2026-07,0.7964
T154,2026-07-06,2026-07,0.9134
T180,2026-07-06,2026-07,0.9435
T305,2026-07-06,2026-07,0.8551
T352,2026-07-06,2026-07,0.8063
T400,2026-07-06,2026-07,0.972
T401,2026-07-06,2026-07,0.9292
T402,2026-07-06,2026-07,0.9331
T408,2026-07-06,2026-07,0.786
T409,2026-07-06,2026-07,0.9388
T410,2026-07-06,2026-07,0.6829
T411,2026-07-06,2026-07,0.9859
T412,2026-07-06,2026-07,0.9883
T413,2026-07-06,2026-07,0.9043
T414,2026-07-06,2026-07,0.876
T415,2026-07-06,2026-07,0.5255
T416,2026-07-06,2026-07,0.8448
T417,2026-07-06,2026-07,0.9585
T418,2026-07-06,2026-07,0.423
T419,2026-07-06,2026-07,0.6915
T451,2026-07-06,2026-07,0.7778
T453,2026-07-06,2026-07,0.8719
T455,2026-07-06,2026-07,0.9422
T457,2026-07-06,2026-07,0.9591
T458,2026-07-06,2026-07,0.865
T459,2026-07-06,2026-07,0.8907
T460,2026-07-06,2026-07,0.9106
T461,2026-07-06,2026-07,0.8357
T462,2026-07-06,2026-07,0.9732
T463,2026-07-06,2026-07,0.9576
T464,2026-07-06,2026-07,0.8193
T465,2026-07-06,2026-07,0.859
T504,2026-07-06,2026-07,0.9147
T505,2026-07-06,2026-07,0.8389
T506,2026-07-06,2026-07,0.8208
T507,2026-07-06,2026-07,0.8427
T509,2026-07-06,2026-07,0.9044
T511,2026-07-06,2026-07,0.832
T543,2026-07-06,2026-07,0.8728
T544,2026-07-06,2026-07,0
T559,2026-07-06,2026-07,0.6933
T560,2026-07-06,2026-07,0.8944
T561,2026-07-06,2026-07,0.9467
T565,2026-07-06,2026-07,0.9433
T566,2026-07-06,2026-07,0.9312
T567,2026-07-06,2026-07,0.8306
T568,2026-07-06,2026-07,0.8378
T569,2026-07-06,2026-07,0.7204
T585,2026-07-06,2026-07,0.8806
T586,2026-07-06,2026-07,0.9381
T587,2026-07-06,2026-07,0.8579
T588,2026-07-06,2026-07,0.8403
T589,2026-07-06,2026-07,0.8472
T772,2026-07-06,2026-07,0.5015
T801,2026-07-06,2026-07,0.9765
T802,2026-07-06,2026-07,0.9237
T803,2026-07-06,2026-07,0.881
T804,2026-07-06,2026-07,0.9553
T805,2026-07-06,2026-07,0.9358
T807,2026-07-06,2026-07,0.8812
T808,2026-07-06,2026-07,0.8988
T809,2026-07-06,2026-07,0.9122
T810,2026-07-06,2026-07,0.7128
T811,2026-07-06,2026-07,0.9888
T812,2026-07-06,2026-07,0.8894
T813,2026-07-06,2026-07,0.9428
T814,2026-07-06,2026-07,0.9503
T815,2026-07-06,2026-07,0.8144
T816,2026-07-06,2026-07,0.9414
T817,2026-07-06,2026-07,0.9167
T818,2026-07-06,2026-07,0.9432
T821,2026-07-06,2026-07,0.9048
T852,2026-07-06,2026-07,0.8979
T100,2026-07-07,2026-07,1
T101,2026-07-07,2026-07,0.8708
T102,2026-07-07,2026-07,0.8818
T103,2026-07-07,2026-07,0.9206
T104,2026-07-07,2026-07,0.8046
T105,2026-07-07,2026-07,0
T106,2026-07-07,2026-07,0.9651
T107,2026-07-07,2026-07,1
T108,2026-07-07,2026-07,0.8012
T109,2026-07-07,2026-07,0.8525
T110,2026-07-07,2026-07,0.9502
T114,2026-07-07,2026-07,0.7046
T115,2026-07-07,2026-07,0.8159
T117,2026-07-07,2026-07,1
T121,2026-07-07,2026-07,1
T152,2026-07-07,2026-07,0.859
T154,2026-07-07,2026-07,0.9641
T180,2026-07-07,2026-07,0.4227
T305,2026-07-07,2026-07,0
T352,2026-07-07,2026-07,0.7765
T400,2026-07-07,2026-07,0.9893
T401,2026-07-07,2026-07,0.3798
T402,2026-07-07,2026-07,0
T408,2026-07-07,2026-07,0.9339
T409,2026-07-07,2026-07,0.9316
T410,2026-07-07,2026-07,0.3748
T411,2026-07-07,2026-07,1
T412,2026-07-07,2026-07,0.5313
T413,2026-07-07,2026-07,0.9777
T414,2026-07-07,2026-07,0.9007
T415,2026-07-07,2026-07,0.753
T416,2026-07-07,2026-07,0.6477
T417,2026-07-07,2026-07,0.8254
T418,2026-07-07,2026-07,0.9563
T419,2026-07-07,2026-07,0.7072
T451,2026-07-07,2026-07,0.5845
T453,2026-07-07,2026-07,0.7859
T455,2026-07-07,2026-07,0.9379
T457,2026-07-07,2026-07,0.3465
T458,2026-07-07,2026-07,0.7612
T459,2026-07-07,2026-07,0.8141
T460,2026-07-07,2026-07,0.8426
T461,2026-07-07,2026-07,0.8896
T462,2026-07-07,2026-07,0.9835
T463,2026-07-07,2026-07,1
T464,2026-07-07,2026-07,0.8551
T465,2026-07-07,2026-07,0.6059
T504,2026-07-07,2026-07,1
T505,2026-07-07,2026-07,0.4069
T506,2026-07-07,2026-07,0.8049
T511,2026-07-07,2026-07,0.6089
T543,2026-07-07,2026-07,0.9003
T544,2026-07-07,2026-07,1
T559,2026-07-07,2026-07,0.4454
T560,2026-07-07,2026-07,0.8485
T561,2026-07-07,2026-07,0.8142
T565,2026-07-07,2026-07,0.8817
T566,2026-07-07,2026-07,0
T567,2026-07-07,2026-07,0.9415
T568,2026-07-07,2026-07,0.774
T569,2026-07-07,2026-07,0.8185
T585,2026-07-07,2026-07,0.8959
T586,2026-07-07,2026-07,0.8809
T587,2026-07-07,2026-07,0.9617
T588,2026-07-07,2026-07,0.8953
T589,2026-07-07,2026-07,0
T772,2026-07-07,2026-07,0.685
T801,2026-07-07,2026-07,0.7753
T802,2026-07-07,2026-07,0.788
T803,2026-07-07,2026-07,0.5913
T804,2026-07-07,2026-07,0.8589
T805,2026-07-07,2026-07,0.9555
T807,2026-07-07,2026-07,0
T808,2026-07-07,2026-07,0.9541
T809,2026-07-07,2026-07,0.964
T810,2026-07-07,2026-07,0.7421
T811,2026-07-07,2026-07,0.9556
T812,2026-07-07,2026-07,0.9041
T813,2026-07-07,2026-07,0.9209
T814,2026-07-07,2026-07,0.9475
T815,2026-07-07,2026-07,0.729
T816,2026-07-07,2026-07,0.8275
T817,2026-07-07,2026-07,0.9792
T818,2026-07-07,2026-07,0.9512
T821,2026-07-07,2026-07,0.7857
T852,2026-07-07,2026-07,0.8112
T100,2026-07-08,2026-07,0.9653
T101,2026-07-08,2026-07,0.9236
T102,2026-07-08,2026-07,0.9325
T103,2026-07-08,2026-07,0.8722
T104,2026-07-08,2026-07,0.966
T105,2026-07-08,2026-07,0.9887
T106,2026-07-08,2026-07,0.9391
T107,2026-07-08,2026-07,0.9565
T108,2026-07-08,2026-07,0.8986
T109,2026-07-08,2026-07,0.9084
T110,2026-07-08,2026-07,0.9029
T114,2026-07-08,2026-07,0.7888
T115,2026-07-08,2026-07,0.887
T117,2026-07-08,2026-07,1
T121,2026-07-08,2026-07,0.9886
T152,2026-07-08,2026-07,0.8436
T154,2026-07-08,2026-07,0.8806
T180,2026-07-08,2026-07,0.7933
T305,2026-07-08,2026-07,0.7112
T352,2026-07-08,2026-07,0.8026
T400,2026-07-08,2026-07,0.9438
T401,2026-07-08,2026-07,0.8861
T402,2026-07-08,2026-07,0.9249
T408,2026-07-08,2026-07,0.9146
T409,2026-07-08,2026-07,0.9329
T410,2026-07-08,2026-07,0.5399
T411,2026-07-08,2026-07,0.9279
T412,2026-07-08,2026-07,0.965
T413,2026-07-08,2026-07,0.9907
T414,2026-07-08,2026-07,0.8927
T415,2026-07-08,2026-07,0.7088
T416,2026-07-08,2026-07,0.2398
T417,2026-07-08,2026-07,0.9378
T418,2026-07-08,2026-07,0.8905
T419,2026-07-08,2026-07,0.7964
T451,2026-07-08,2026-07,0.7497
T453,2026-07-08,2026-07,0.921
T455,2026-07-08,2026-07,0.9267
T457,2026-07-08,2026-07,0.8059
T458,2026-07-08,2026-07,0.9053
T459,2026-07-08,2026-07,0.8643
T460,2026-07-08,2026-07,0.8983
T461,2026-07-08,2026-07,0.9126
T462,2026-07-08,2026-07,0.9557
T463,2026-07-08,2026-07,0.9264
T464,2026-07-08,2026-07,0.7714
T465,2026-07-08,2026-07,0.7738
T505,2026-07-08,2026-07,0.9555
T506,2026-07-08,2026-07,0.9358
T511,2026-07-08,2026-07,0.7872
T543,2026-07-08,2026-07,0.8283
T544,2026-07-08,2026-07,0.8309
T559,2026-07-08,2026-07,0.8022
T560,2026-07-08,2026-07,0.8909
T561,2026-07-08,2026-07,0.8557
T565,2026-07-08,2026-07,0.8391
T566,2026-07-08,2026-07,0.8962
T567,2026-07-08,2026-07,0.8848
T568,2026-07-08,2026-07,0.8257
T569,2026-07-08,2026-07,0
T585,2026-07-08,2026-07,0.9632
T586,2026-07-08,2026-07,0.9153
T587,2026-07-08,2026-07,0.9121
T588,2026-07-08,2026-07,0.9252
T589,2026-07-08,2026-07,0.8813
T772,2026-07-08,2026-07,0.3973
T801,2026-07-08,2026-07,0.8353
T802,2026-07-08,2026-07,0.8734
T803,2026-07-08,2026-07,0.752
T804,2026-07-08,2026-07,0.899
T805,2026-07-08,2026-07,0.9302
T807,2026-07-08,2026-07,0.8815
T808,2026-07-08,2026-07,0.9312
T809,2026-07-08,2026-07,0.9355
T810,2026-07-08,2026-07,0.7354
T811,2026-07-08,2026-07,0.9337
T812,2026-07-08,2026-07,0.8384
T813,2026-07-08,2026-07,0.9809
T814,2026-07-08,2026-07,0.9427
T815,2026-07-08,2026-07,0.8985
T816,2026-07-08,2026-07,0.8671
T817,2026-07-08,2026-07,0.8902
T818,2026-07-08,2026-07,0.8425
T821,2026-07-08,2026-07,0.8004
T852,2026-07-08,2026-07,0.7561
T100,2026-07-09,2026-07,0.9667
T101,2026-07-09,2026-07,0.8902
T102,2026-07-09,2026-07,0.8309
T103,2026-07-09,2026-07,0.9335
T104,2026-07-09,2026-07,0.8448
T105,2026-07-09,2026-07,0.9691
T106,2026-07-09,2026-07,0.9499
T107,2026-07-09,2026-07,0.9455
T108,2026-07-09,2026-07,0.9063
T109,2026-07-09,2026-07,0.9268
T110,2026-07-09,2026-07,0.4954
T114,2026-07-09,2026-07,0.62
T115,2026-07-09,2026-07,0.6156
T117,2026-07-09,2026-07,1
T121,2026-07-09,2026-07,1
T152,2026-07-09,2026-07,0.6124
T154,2026-07-09,2026-07,0.8467
T180,2026-07-09,2026-07,0.9718
T305,2026-07-09,2026-07,0.838
T352,2026-07-09,2026-07,0.7742
T400,2026-07-09,2026-07,0.9291
T401,2026-07-09,2026-07,0.8053
T402,2026-07-09,2026-07,0
T408,2026-07-09,2026-07,0.575
T409,2026-07-09,2026-07,0.7963
T410,2026-07-09,2026-07,0.5962
T411,2026-07-09,2026-07,0.8868
T412,2026-07-09,2026-07,0.9823
T413,2026-07-09,2026-07,0.9351
T414,2026-07-09,2026-07,0.8712
T415,2026-07-09,2026-07,0.7023
T416,2026-07-09,2026-07,0.8389
T417,2026-07-09,2026-07,0
T418,2026-07-09,2026-07,0.9107
T419,2026-07-09,2026-07,0.7849
T451,2026-07-09,2026-07,0.778
T453,2026-07-09,2026-07,0.822
T455,2026-07-09,2026-07,0.8634
T457,2026-07-09,2026-07,0
T458,2026-07-09,2026-07,0.9154
T459,2026-07-09,2026-07,0.8776
T460,2026-07-09,2026-07,0.7259
T461,2026-07-09,2026-07,0.8101
T462,2026-07-09,2026-07,0.9625
T463,2026-07-09,2026-07,0
T464,2026-07-09,2026-07,0.7498
T465,2026-07-09,2026-07,0.2656
T504,2026-07-09,2026-07,0.9306
T505,2026-07-09,2026-07,0.9294
T506,2026-07-09,2026-07,0.9403
T511,2026-07-09,2026-07,0.7751
T543,2026-07-09,2026-07,0.8767
T544,2026-07-09,2026-07,0
T545,2026-07-09,2026-07,0.3855
T559,2026-07-09,2026-07,0.6679
T560,2026-07-09,2026-07,0.7004
T561,2026-07-09,2026-07,0.8786
T565,2026-07-09,2026-07,0.6871
T566,2026-07-09,2026-07,0.8783
T567,2026-07-09,2026-07,0.9286
T568,2026-07-09,2026-07,0.8247
T569,2026-07-09,2026-07,0
T585,2026-07-09,2026-07,0.464
T586,2026-07-09,2026-07,0.9333
T587,2026-07-09,2026-07,0.9322
T588,2026-07-09,2026-07,0.5325
T589,2026-07-09,2026-07,0.8579
T772,2026-07-09,2026-07,0.3953
T801,2026-07-09,2026-07,0.2988
T802,2026-07-09,2026-07,0.4394
T803,2026-07-09,2026-07,0.6179
T804,2026-07-09,2026-07,0
T805,2026-07-09,2026-07,0.9242
T807,2026-07-09,2026-07,0.5564
T808,2026-07-09,2026-07,0.8983
T809,2026-07-09,2026-07,0.9017
T810,2026-07-09,2026-07,0.6989
T811,2026-07-09,2026-07,0.3701
T812,2026-07-09,2026-07,0.8336
T813,2026-07-09,2026-07,0.9485
T814,2026-07-09,2026-07,0.9622
T815,2026-07-09,2026-07,0.5913
T816,2026-07-09,2026-07,0.8161
T817,2026-07-09,2026-07,0.602
T818,2026-07-09,2026-07,0.8991
T821,2026-07-09,2026-07,0.8846
T852,2026-07-09,2026-07,0.8461
T100,2026-07-10,2026-07,0.9538
T101,2026-07-10,2026-07,0.8563
T102,2026-07-10,2026-07,0.2853
T103,2026-07-10,2026-07,0.9037
T104,2026-07-10,2026-07,0.916
T105,2026-07-10,2026-07,0.9634
T106,2026-07-10,2026-07,0.8441
T107,2026-07-10,2026-07,0.9905
T108,2026-07-10,2026-07,0.8807
T109,2026-07-10,2026-07,0.8929
T110,2026-07-10,2026-07,0.8645
T114,2026-07-10,2026-07,0.8446
T115,2026-07-10,2026-07,0.8596
T117,2026-07-10,2026-07,0.9898
T121,2026-07-10,2026-07,0.9394
T152,2026-07-10,2026-07,0.8748
T154,2026-07-10,2026-07,0.9216
T180,2026-07-10,2026-07,0.9582
T305,2026-07-10,2026-07,0.6963
T352,2026-07-10,2026-07,0.8225
T400,2026-07-10,2026-07,0.8921
T401,2026-07-10,2026-07,0.9235
T402,2026-07-10,2026-07,0.943
T408,2026-07-10,2026-07,0.8612
T409,2026-07-10,2026-07,0.9536
T410,2026-07-10,2026-07,0.5994
T411,2026-07-10,2026-07,0.6997
T412,2026-07-10,2026-07,0.9841
T413,2026-07-10,2026-07,0.9676
T414,2026-07-10,2026-07,0.8869
T415,2026-07-10,2026-07,0.6348
T416,2026-07-10,2026-07,0.4777
T417,2026-07-10,2026-07,0.9007
T418,2026-07-10,2026-07,0.9426
T419,2026-07-10,2026-07,0.8174
T451,2026-07-10,2026-07,0.7609
T453,2026-07-10,2026-07,0.8612
T455,2026-07-10,2026-07,0
T457,2026-07-10,2026-07,0.8169
T458,2026-07-10,2026-07,0.8137
T459,2026-07-10,2026-07,0.8866
T460,2026-07-10,2026-07,0.9037
T461,2026-07-10,2026-07,0.918
T462,2026-07-10,2026-07,0.9542
T463,2026-07-10,2026-07,0.9711
T464,2026-07-10,2026-07,0.7677
T465,2026-07-10,2026-07,0.8857
T507,2026-07-10,2026-07,1
T509,2026-07-10,2026-07,0.8027
T511,2026-07-10,2026-07,0.8292
T543,2026-07-10,2026-07,0.8707
T544,2026-07-10,2026-07,0.7472
T559,2026-07-10,2026-07,0.7966
T560,2026-07-10,2026-07,0.9195
T561,2026-07-10,2026-07,0.9682
T565,2026-07-10,2026-07,0.8228
T566,2026-07-10,2026-07,0.8206
T567,2026-07-10,2026-07,0.8711
T568,2026-07-10,2026-07,0.788
T569,2026-07-10,2026-07,0.6542
T585,2026-07-10,2026-07,0.9667
T586,2026-07-10,2026-07,0.9427
T587,2026-07-10,2026-07,0.9878
T588,2026-07-10,2026-07,0.9151
T589,2026-07-10,2026-07,0.7668
T772,2026-07-10,2026-07,0.769
T801,2026-07-10,2026-07,0.9807
T802,2026-07-10,2026-07,0.8591
T803,2026-07-10,2026-07,0.8178
T804,2026-07-10,2026-07,0.4883
T805,2026-07-10,2026-07,0.9094
T807,2026-07-10,2026-07,0.9027
T808,2026-07-10,2026-07,0.9235
T809,2026-07-10,2026-07,0.944
T810,2026-07-10,2026-07,0.7282
T811,2026-07-10,2026-07,0.9554
T812,2026-07-10,2026-07,0.9152
T813,2026-07-10,2026-07,0.9433
T814,2026-07-10,2026-07,0.9857
T815,2026-07-10,2026-07,0.9408
T816,2026-07-10,2026-07,0.913
T817,2026-07-10,2026-07,0.8373
T818,2026-07-10,2026-07,0.6502
T821,2026-07-10,2026-07,0.8145
T852,2026-07-10,2026-07,0.8494
T100,2026-07-13,2026-07,0.3274
T101,2026-07-13,2026-07,0.9191
T102,2026-07-13,2026-07,0.9688
T103,2026-07-13,2026-07,0.8198
T104,2026-07-13,2026-07,1
T105,2026-07-13,2026-07,0.8582
T106,2026-07-13,2026-07,0.9493
T107,2026-07-13,2026-07,1
T108,2026-07-13,2026-07,0.4992
T109,2026-07-13,2026-07,0.9086
T110,2026-07-13,2026-07,0.8498
T114,2026-07-13,2026-07,0.7396
T115,2026-07-13,2026-07,0.8498
T117,2026-07-13,2026-07,1
T121,2026-07-13,2026-07,1
T152,2026-07-13,2026-07,0.8349
